unix_time,episode,IAE_distance,IAE_heading
1773507766,1,1990.4333293857921,263.9689915297027
1773507766,2,5272.488754615859,632.8513405353489
1773507766,3,3913.6637486318277,396.4093386815084
1773507766,4,5013.94763890813,429.51135276811783
1773507766,5,6024.7607289286125,483.20582801436103
1773507766,6,1825.9223840200434,311.84262407685503
1773507766,7,805.4767469160639,514.485173180761
1773507766,8,5083.369103239328,632.2810619098819
1773507766,9,5648.462739377721,579.7267807834422
1773507766,10,4541.638783923287,427.17033933749536
1773507766,11,6293.672271664502,213.0720469630032
1773507766,12,4166.591977142756,690.8202641352161
1773507766,13,6210.87548086467,440.77047494589834
1773507766,14,4308.843895772808,499.0490844829959
1773507766,15,6959.420510775345,555.7375983513826
1773507766,16,4863.488113038595,617.4520229192901
1773507766,17,6116.380256966478,563.8083616240797
1773507766,18,3885.704665685963,255.60207173930607
1773507766,19,3296.5944548531697,665.5803512674477
1773507766,20,2222.644956642425,524.3623794492823
1773507766,21,6179.747090263904,516.8350887461452
1773507766,22,6036.313680343133,634.9303414677535
1773507766,23,5348.439228575981,307.44556675741075
1773507766,24,2833.8856745796747,137.13977049324532
1773507766,25,3265.343660907899,602.6503730027107
1773507766,26,2009.338111372674,375.95337923118353
1773507766,27,4503.31571193104,421.7684736159037
1773507766,28,725.7011352365354,493.62768930591045
1773507766,29,624.5518041168136,413.97236766274006
1773507766,30,749.3664164625823,440.67006154568253
1773507766,31,3910.7995857633127,304.2702268056962
1773507766,32,3030.031886854861,375.53537932971614
1773507766,33,838.0391601292928,307.4792380580563
1773507766,34,3269.147632235286,424.546664064214
1773507766,35,3924.4127520035186,344.8926841477686
1773507766,36,1160.8072409325791,339.5067119255413
1773507766,37,6580.667772063803,478.5108446645537
1773507766,38,985.8700736121234,407.0254706298249
1773507766,39,3135.3583876418074,372.6263045873081
1773507766,40,1093.3029058798772,505.43542227516275
1773507766,41,6501.762405993865,414.97943721454675
1773507766,42,1548.4207280994772,422.6703525955409
1773507766,43,4256.949389763676,465.53144881108705
1773507766,44,1172.6974829337537,344.96860218556077
1773507766,45,3713.641166840157,354.6935479609064
1773507766,46,4420.990314237228,408.129275464911
1773507766,47,5690.634285529975,528.8210899022712
1773507766,48,5020.328945868941,406.6404403109121
1773507766,49,2109.5052035007025,433.8769194577669
1773507766,50,3144.9275321392597,436.97698260795187
1773507766,51,3527.8144798697085,449.94661850358636
1773507766,52,5889.950973214568,396.83136495811596
1773507766,53,5864.405067825349,443.18991738882903
1773507766,54,4400.350301394563,372.59741724277427
1773507766,55,5070.923802312971,434.09987668576855
1773507766,56,3727.991650222706,415.6991001853826
1773507766,57,2417.408323514396,349.0753967765194
1773507766,58,4117.476936962425,366.2062134846561
1773507766,59,1599.3501808898748,521.9789004494295
1773507766,60,4145.098936653366,417.0882250980408
1773507766,61,4176.992747758697,431.007963681141
1773507766,62,893.8129847913222,326.55198284238793
1773507766,63,1363.347035677092,377.8426590573737
1773507766,64,1783.8022582221433,388.393361184077
1773507766,65,2154.8259046015132,544.8691203322833
1773507766,66,1609.3546634355278,346.24694238830864
1773507766,67,1396.2460246950318,553.9197187883536
1773507766,68,2293.6788274544842,520.4912494917975
1773507766,69,3723.084322655846,394.26360188530526
1773507766,70,2685.9548235320785,353.9349055256582
1773507766,71,1118.0638286574883,336.33619459214367
1773507766,72,815.6224058108604,254.1430780581792
1773507766,73,2098.167061692825,401.1707020712904
1773507766,74,5222.5931407741455,413.7287568430834
1773507766,75,1175.1235135295026,332.09642689306867
1773507766,76,3672.699774886439,444.80901655445945
1773507766,77,4297.9468257753215,369.36468839038207
1773507766,78,1626.0788964763535,259.0495847973241
1773507766,79,2553.9035517152292,435.67999153254766
1773507766,80,1888.9954152425094,304.14892457707737
1773507766,81,1050.5131508555412,429.7094532822027
1773507766,82,1104.4350312405304,370.0582283180411
1773507766,83,4264.1298688375155,383.0025147954217
1773507766,84,1104.4618180613375,225.87450774657123
1773507766,85,1761.3015816199243,387.2489918514505
1773507766,86,748.6678409400555,383.9226701161042
1773507766,87,778.3094951462004,408.40315455148766
1773507766,88,619.280756716017,369.8094820740232
1773507766,89,449.3063880804052,463.3618046617645
1773507766,90,1885.9692765069906,456.6847090119604
1773507766,91,1591.6257209473858,393.6213147972938
1773507766,92,1575.3053791074858,450.5976714903989
1773507766,93,1291.1269026311004,510.8698967962008
1773507766,94,782.7294301256708,373.05121691292527
1773507766,95,1039.159794110543,468.94604240998467
1773507766,96,1871.7457009900174,447.2779529586876
1773507766,97,1552.556344755638,373.66726149943406
1773507766,98,425.25702838994863,407.92857810422737
1773507766,99,1805.5902927136547,458.10449493237127
1773507766,100,929.6136521840252,310.6587170436554
1773507766,101,1656.078979322445,425.22474468720156
1773507766,102,623.8066598144993,396.4840497538196
1773507766,103,1219.8935549463692,427.25818886400504
1773507766,104,1265.4843123588653,339.4384531713951
1773507766,105,629.8327766584895,475.6395801798905
1773507766,106,1039.6733378068639,350.0965111722785
1773507766,107,549.0783170801141,439.4291898371355
1773507766,108,171.10114565477787,367.60107322278037
1773507766,109,296.1852437781811,351.8475049841989
1773507766,110,1176.5064888122865,424.9878763223336
1773507766,111,1269.9743465142717,402.3092329012069
1773507766,112,512.5635932808,410.88837510763904
1773507766,113,1361.606462311035,376.4391944617472
1773507766,114,1177.7982784221588,380.1067619988894
1773507766,115,900.4035264289885,472.2229697559622
1773507766,116,443.18319812136605,368.8721861225686
1773507766,117,1520.0211591273453,331.1022648692907
1773507766,118,876.6602335831757,382.6309858321194
1773507766,119,1713.4497044724587,375.6314495952038
1773507766,120,293.6938117698715,441.0965725400482
1773507766,121,508.3993724075413,423.417061463051
1773507766,122,1236.6583867356583,357.4776417827438
1773507766,123,682.1721025751602,443.2825413571564
1773507766,124,1179.2298050474747,362.6924537329334
1773507766,125,1567.8094262171217,355.5145974406364
1773507766,126,1315.4505850125843,398.00317922742295
1773507766,127,265.77654865449864,446.8085680205912
1773507766,128,648.2767164222253,479.50639503707225
1773507766,129,989.8472071361651,396.6976145152849
1773507766,130,1371.1101882634885,404.0651380375425
1773507766,131,1254.6738532749107,392.40068656319056
1773507766,132,839.4117024414952,429.5923451867798
1773507766,133,1706.2962503028298,393.5539777904913
1773507766,134,513.1345969348728,468.0599988644851
1773507766,135,937.6655291687806,403.6389297961028
1773507766,136,1076.2863968341285,355.5874644162662
1773507766,137,1528.2839344558874,374.75476167785183
1773507766,138,893.6768271074321,372.48182664138085
1773507766,139,394.9036748761621,395.58876759968155
1773507766,140,2341.372237426064,374.1163290062635
1773507766,141,1719.1649093749113,393.69791719653426
1773507766,142,876.359101537571,372.5427838700557
1773507766,143,466.825748559926,507.72975978025187
1773507766,144,1215.1753540965185,401.10509249029326
1773507766,145,1015.4391401952087,384.65014314903976
1773507766,146,268.37281814815543,420.2842271921778
1773507766,147,2592.0637928315227,384.71832526101565
1773507766,148,1165.039515213314,379.9411520593351
1773507766,149,415.33976992877047,505.4067354996588
1773507766,150,1339.10786459474,376.55874679799007
1773507766,151,340.26257144475386,477.8664649562624
1773507766,152,1652.7750865153089,363.4462268833159
1773507766,153,558.6001381304251,516.8611002347129
1773507766,154,1064.0142068760947,347.242810788092
1773507766,155,1069.4719359660942,347.28892644358353
1773507766,156,1269.2389739595553,368.2528915812337
1773507766,157,463.8317506607514,510.48959652926
1773507766,158,1050.1374887139093,382.24180262803515
1773507766,159,572.3993106668937,371.38670530997115
1773507766,160,464.2173987170546,393.2320783355807
1773507766,161,260.38610201442947,473.90707152015796
1773507766,162,440.2646072220227,460.5065330923242
1773507766,163,808.6486131627742,363.47041679408227
1773507766,164,143.37234806639552,461.2509877998092
1773507766,165,363.32029670779195,481.2143311190362
1773507766,166,383.20267220941804,503.15403871446097
1773507766,167,803.7145221275263,488.155370692251
1773507766,168,1297.5334984925732,357.2421211194587
1773507766,169,593.3395204182532,328.5454078793502
1773507766,170,873.7469205416093,327.0630353465248
1773507766,171,725.7087974508593,346.32045982063977
1773507766,172,892.7608447303528,356.32895012673674
1773507766,173,680.5089378566066,356.10683131749204
1773507766,174,311.94355299718615,512.7139472856052
1773507766,175,860.9055735379974,340.54452692732355
1773507766,176,375.9822710271863,383.3535973601896
1773507766,177,1492.266445393724,361.397416055133
1773507766,178,1286.8896594063947,351.0754602063684
1773507766,179,930.9766275751953,401.8227719488682
1773507766,180,225.90845732829,500.87595165493855
1773507766,181,1030.013974050297,347.63969335847696
1773507766,182,229.8161562583207,510.40269136112414
1773507766,183,945.5024345165754,369.1627435874187
1773507766,184,961.0389292896064,343.19028346422766
1773507766,185,307.92525666173066,501.2445505419742
1773507766,186,194.00437339661744,457.686425959828
1773507766,187,664.4328184692206,328.1866632496387
1773507766,188,335.9587528968434,393.23653189626924
1773507766,189,317.01678417568246,524.8661356400623
1773507766,190,890.5629627385191,348.85458142419054
1773507766,191,341.00091225781887,520.2987502107093
1773507766,192,304.9750400641651,523.6731982738874
1773507766,193,697.7572592020393,344.18511436306085
1773507766,194,507.220107239863,316.0654222698254
1773507766,195,691.6166270635626,333.3030788250812
1773507766,196,254.09254485935574,505.39576939360535
