;current_time;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2025-03-25_13:58:27:518536;1742907507.5175424;0.0;0.0;0.0;0.0;0.0;0.0;1742907474.7962875;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742907507.4093254;0.10821700096130371;0.0;0.0;0.0;-0.0;443.0001962446135;949.1276578530787;-20.0;-25.999999999999943;32.802438933713404;-2.226491953036434;0.0;-133.30309609193426;-33.816847345853425;-20.0;-26.14999999999994
2025-03-25_13:58:27:627685;1742907507.6266885;0.0;0.0;0.0;0.0;0.0;0.0;1742907474.7962875;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742907507.5175424;0.1091461181640625;0.0;0.0;0.0;-0.0;447.6672139767136;950.8603447061876;-20.0;-26.14999999999994;32.92145956667166;-2.2237139251796347;0.0;-134.20817391529778;-33.77534738571786;-20.0;-26.29999999999994
2025-03-25_13:58:27:734331;1742907507.7333348;0.0;0.0;0.0;0.0;0.0;0.0;1742907474.7962875;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742907507.6266885;0.10664629936218262;0.0;0.0;0.0;-0.0;452.30011726188076;952.588190919008;-20.0;-26.29999999999994;33.04073243740212;-2.2209559328252926;0.0;-135.1144039925892;-33.73308340141994;-20.0;-26.44999999999994
2025-03-25_13:58:27:844315;1742907507.8432386;0.0;0.0;0.0;0.0;0.0;0.0;1742907474.7962875;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742907507.7333348;0.10990381240844727;0.0;0.0;0.0;-0.0;456.8739832164417;954.323612444377;-20.0;-26.44999999999994;33.1602548241113;-2.21821780151091;0.0;-136.02177723365062;-33.692328881448866;-20.0;-26.599999999999937
2025-03-25_13:58:27:955078;1742907507.9532957;0.0;0.0;0.0;0.0;0.0;0.0;1742907474.7962875;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742907507.8432386;0.11005711555480957;0.0;0.0;0.0;-0.0;461.40031855084266;956.0618233474702;-20.0;-26.599999999999937;33.28002403845281;-2.215499358086332;0.0;-136.9302846045766;-33.65221653412618;-20.0;-26.749999999999936
2025-03-25_13:58:28:063480;1742907508.0634804;0.0;0.0;0.0;0.0;0.0;0.0;1742907474.7962875;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742907507.9532957;0.1101846694946289;0.0;0.0;0.0;-0.0;465.9031561547485;957.791753667376;-20.0;-26.749999999999936;33.40003742512868;-2.2128004307184335;0.0;-137.83991712823067;-33.610717185367875;-20.0;-26.899999999999935
2025-03-25_13:58:28:174640;1742907508.1733792;0.0;0.0;0.0;0.0;0.0;0.0;1742907474.7962875;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742907508.0634804;0.10989880561828613;0.0;0.0;0.0;-0.0;470.352608699396;959.5283918404937;-20.0;-26.899999999999935;33.52029236149345;-2.2101208488951185;0.0;-138.75066588472197;-33.57058709843009;-20.0;-27.049999999999933
2025-03-25_13:58:28:283249;1742907508.2825284;0.0;0.0;0.0;0.0;0.0;0.0;1742907474.7962875;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742907508.1733792;0.10914921760559082;0.0;0.0;0.0;-0.0;474.768665643305;961.2625323284686;-20.0;-27.049999999999933;33.640786257161054;-2.207460443428647;0.0;-139.66252201184457;-33.53013766302868;-20.0;-27.199999999999932
2025-03-25_13:58:28:391793;1742907508.3907762;0.0;0.0;0.0;0.0;0.0;0.0;1742907474.7962875;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742907508.2825284;0.10824775695800781;0.0;0.0;0.0;-0.0;479.14631809326346;962.9971026634663;-20.0;-27.199999999999932;33.761516553614655;-2.20481904645832;0.0;-140.57547670548016;-33.489911089990194;-20.0;-27.34999999999993
2025-03-25_13:58:28:500588;1742907508.4992049;0.0;0.0;0.0;0.0;0.0;0.0;1742907474.7962875;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742907508.3907762;0.1084287166595459;0.0;0.0;0.0;-0.0;483.48103850863816;964.7348550350463;-20.0;-27.34999999999993;33.88248072381944;-2.2021964914525483;0.0;-141.48952121996493;-33.45042099277988;-20.0;-27.49999999999993
