;current_time;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2025-03-25_14:45:38:022290;1742910338.0212922;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910337.9116068;0.10968542098999023;0.0;0.0;0.0;-0.0;311.26032580154344;908.0111212401468;-20.0;-22.399999999999977;30.029319006597518;-2.299651053247528;0.0;-111.95145380266315;-34.92106677409926;-20.0;-22.549999999999976
2025-03-25_14:45:38:130662;1742910338.129461;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910338.0212922;0.1081688404083252;0.0;0.0;0.0;-0.0;317.8220730196391;909.6999676857193;-20.0;-22.549999999999976;30.141375217464763;-2.296336587746478;0.0;-112.82601784646;-34.870286138054354;-20.0;-22.699999999999974
2025-03-25_14:45:38:239978;1742910338.2395406;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910338.129461;0.11007952690124512;0.0;0.0;0.0;-0.0;324.22536828948216;911.4010785796095;-20.0;-22.699999999999974;30.25376009688711;-2.2930467110880137;0.0;-113.70196700537608;-34.82165184116779;-20.0;-22.849999999999973
2025-03-25_14:45:38:348041;1742910338.3470216;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910338.2395406;0.10748100280761719;0.0;0.0;0.0;-0.0;330.544007921882;913.0909617724022;-20.0;-22.849999999999973;30.366469995704122;-2.289781221086906;0.0;-114.57929112295592;-34.771061815113285;-20.0;-22.99999999999997
2025-03-25_14:45:38:455895;1742910338.4548762;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910338.3470216;0.10785460472106934;0.0;0.0;0.0;-0.0;336.7149150352929;914.7946077867936;-20.0;-22.99999999999997;30.479501308256317;-2.286539916463777;0.0;-115.45798007073886;-34.72289794618574;-20.0;-23.14999999999997
2025-03-25_14:45:38:565449;1742910338.5645332;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910338.4548762;0.10965704917907715;0.0;0.0;0.0;-0.0;342.7901981123409;916.495390519656;-20.0;-23.14999999999997;30.59285047196483;-2.2833225968768316;0.0;-116.33802375021176;-34.674252370935555;-20.0;-23.29999999999997
2025-03-25_14:45:38:676290;1742910338.675295;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910338.5645332;0.11076188087463379;0.0;0.0;0.0;-0.0;348.74477980742375;918.2047039299264;-20.0;-23.29999999999997;30.70651396690934;-2.280129062951982;0.0;-117.21941209467894;-34.62713473193372;-20.0;-23.449999999999967
2025-03-25_14:45:38:786309;1742910338.7853143;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910338.675295;0.11001920700073242;0.0;0.0;0.0;-0.0;354.62270514896187;919.907821388549;-20.0;-23.449999999999967;30.820488315404713;-2.2769591163114167;0.0;-118.10213507105243;-34.57895660074801;-20.0;-23.599999999999966
2025-03-25_14:45:38:895462;1742910338.8944526;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910338.7853143;0.10913825035095215;0.0;0.0;0.0;-0.0;360.4082212941958;921.6123598336038;-20.0;-23.599999999999966;30.934770081576467;-2.273812559600655;0.0;-118.98618268156429;-34.5310635110215;-20.0;-23.749999999999964
2025-03-25_14:45:39:003037;1742910339.0030377;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910338.8944526;0.10858511924743652;0.0;0.0;0.0;-0.0;366.10244030936605;923.3195631686633;-20.0;-23.749999999999964;31.049355870935525;-2.270689196514141;0.0;-119.8715449654031;-34.48368128411881;-20.0;-23.899999999999963
2025-03-25_14:45:39:112754;1742910339.1117601;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910339.0030377;0.10872244834899902;0.0;0.0;0.0;-0.0;371.7070388220114;925.0303847744192;-20.0;-23.899999999999963;31.16424232995242;-2.267588831819417;0.0;-120.75821200027698;-34.43698576708313;-20.0;-24.04999999999996
2025-03-25_14:45:39:222160;1742910339.220831;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910339.1117601;0.1090707778930664;0.0;0.0;0.0;-0.0;377.2229062273514;926.7460246831504;-20.0;-24.04999999999996;31.279426145631223;-2.2645112713799236;0.0;-121.64617390390553;-34.391197933303246;-20.0;-24.19999999999996
2025-03-25_14:45:39:330366;1742910339.3293664;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910339.220831;0.1085355281829834;0.0;0.0;0.0;-0.0;382.686409010594;928.4530054057299;-20.0;-24.19999999999996;31.394904045083464;-2.261456322176474;0.0;-122.53542083544112;-34.343924136911454;-20.0;-24.34999999999996
2025-03-25_14:45:39:438375;1742910339.4383755;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910339.3293664;0.1090090274810791;0.0;0.0;0.0;-0.0;388.0498017841473;930.172173891252;-20.0;-24.34999999999996;31.510672795102266;-2.2584237923274366;0.0;-123.42594299682408;-34.298882409685646;-20.0;-24.499999999999957
2025-03-25_14:45:39:548499;1742910339.548499;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910339.4383755;0.1101236343383789;0.0;0.0;0.0;-0.0;393.34464616305013;931.8918268133075;-20.0;-24.499999999999957;31.626729201736907;-2.255413491107678;0.0;-124.31773063407147;-34.25399488914733;-20.0;-24.649999999999956
2025-03-25_14:45:39:659521;1742910339.658522;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910339.548499;0.11002278327941895;0.0;0.0;0.0;-0.0;398.57874917822386;933.6097520322435;-20.0;-24.649999999999956;31.74307010986804;-2.252425228966299;0.0;-125.21077403850241;-34.2088693997622;-20.0;-24.799999999999955
2025-03-25_14:45:39:768228;1742910339.7672284;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910339.658522;0.10870647430419922;0.0;0.0;0.0;-0.0;403.74837310562407;935.3285497401781;-20.0;-24.799999999999955;31.859692402783768;-2.24945881754321;0.0;-126.10506354790205;-34.163974947861966;-20.0;-24.949999999999953
2025-03-25_14:45:39:876183;1742910339.8752108;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910339.7672284;0.10798239707946777;0.0;0.0;0.0;-0.0;408.86903609017793;937.0424690584289;-20.0;-24.949999999999953;31.976593001756733;-2.246514069684583;0.0;-127.00058954762534;-34.11828165109162;-20.0;-25.09999999999995
2025-03-25_14:45:39:985915;1742910339.985915;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910339.8752108;0.11070418357849121;0.0;0.0;0.0;-0.0;413.8907714443442;938.7743270957967;-20.0;-25.09999999999995;32.09376886562246;-2.243590799457214;0.0;-127.89734247164259;-34.07590063838302;-20.0;-25.24999999999995
2025-03-25_14:45:40:095041;1742910340.0940607;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910339.985915;0.10814571380615234;0.0;0.0;0.0;-0.0;418.8900420433349;940.4915152867086;-20.0;-25.24999999999995;32.211216990359084;-2.240688822161842;0.0;-128.79531280352938;-34.03096582744604;-20.0;-25.39999999999995
2025-03-25_14:45:40:204258;1742910340.2032585;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910340.0940607;0.10919785499572754;0.0;0.0;0.0;-0.0;423.8121566734254;942.2190322258604;-20.0;-25.39999999999995;32.328934408668616;-2.237807954345454;0.0;-129.69449107740118;-33.987988295160996;-20.0;-25.549999999999947
2025-03-25_14:45:40:312345;1742910340.3113487;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910340.2032585;0.10809016227722168;0.0;0.0;0.0;-0.0;428.6915906964945;943.9423308846069;-20.0;-25.549999999999947;32.446918189559966;-2.2349480138126117;0.0;-130.59486787879592;-33.94434584384258;-20.0;-25.699999999999946
2025-03-25_14:45:40:422033;1742910340.4205887;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910340.3113487;0.10924005508422852;0.0;0.0;0.0;-0.0;433.50058815563773;945.6747781755339;-20.0;-25.699999999999946;32.565165437933786;-2.2321088196358407;0.0;-131.49643384550467;-33.90246472866502;-20.0;-25.849999999999945
2025-03-25_14:45:40:530541;1742910340.530541;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910340.4205887;0.10995221138000488;0.0;0.0;0.0;-0.0;438.27652215759906;947.4000677959722;-20.0;-25.849999999999945;32.683673294169324;-2.22929019216511;0.0;-132.3991796683529;-33.859391921825086;-20.0;-25.999999999999943
2025-03-25_14:45:40:642743;1742910340.6414359;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910340.530541;0.11089491844177246;0.0;0.0;0.0;-0.0;442.9865398357176;949.1340317883535;-20.0;-25.999999999999943;32.802438933713404;-2.226491953036434;0.0;-133.30309609193426;-33.81800876189339;-20.0;-26.14999999999994
2025-03-25_14:45:40:752083;1742910340.7520835;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910340.6414359;0.11064767837524414;0.0;0.0;0.0;-0.0;447.6597385507301;950.8638641178528;-20.0;-26.14999999999994;32.92145956667166;-2.2237139251796347;0.0;-134.20817391529778;-33.775989839206694;-20.0;-26.29999999999994
2025-03-25_14:45:40:861721;1742910340.860759;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910340.7520835;0.10867547988891602;0.0;0.0;0.0;-0.0;452.2949024446802;952.590666958278;-20.0;-26.29999999999994;33.04073243740212;-2.2209559328252926;0.0;-135.1144039925892;-33.73353621283789;-20.0;-26.44999999999994
2025-03-25_14:45:40:973211;1742910340.9722135;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910340.860759;0.11145448684692383;0.0;0.0;0.0;-0.0;456.8617977479306;954.3294460339531;-20.0;-26.44999999999994;33.1602548241113;-2.21821780151091;0.0;-136.02177723365062;-33.69339765808441;-20.0;-26.599999999999937
2025-03-25_14:45:41:080864;1742910341.0808647;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910340.9722135;0.10865116119384766;0.0;0.0;0.0;-0.0;461.4117020017343;956.0563295523812;-20.0;-26.599999999999937;33.28002403845281;-2.215499358086332;0.0;-136.9302846045766;-33.65120818420433;-20.0;-26.749999999999936
2025-03-25_14:45:41:190790;1742910341.1897764;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910341.0808647;0.10891175270080566;0.0;0.0;0.0;-0.0;465.90444234534294;957.7911280185564;-20.0;-26.749999999999936;33.40003742512868;-2.2128004307184335;0.0;-137.83991712823067;-33.61060214356884;-20.0;-26.899999999999935
2025-03-25_14:45:41:299885;1742910341.2988474;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910341.1897764;0.10907101631164551;0.0;0.0;0.0;-0.0;470.35642039355594;959.5265233712363;-20.0;-26.899999999999935;33.52029236149345;-2.2101208488951185;0.0;-138.75066588472197;-33.57024290906526;-20.0;-27.049999999999933
2025-03-25_14:45:41:408466;1742910341.4074688;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910341.2988474;0.10862135887145996;0.0;0.0;0.0;-0.0;474.771082803268;961.2613384866141;-20.0;-27.049999999999933;33.640786257161054;-2.207460443428647;0.0;-139.66252201184457;-33.52991734875802;-20.0;-27.199999999999932
2025-03-25_14:45:41:517793;1742910341.5167952;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910341.4074688;0.10932636260986328;0.0;0.0;0.0;-0.0;479.14145015037985;962.9995247290376;-20.0;-27.199999999999932;33.761516553614655;-2.20481904645832;0.0;-140.57547670548016;-33.49035887082981;-20.0;-27.34999999999993
2025-03-25_14:45:41:628221;1742910341.6272237;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910341.5167952;0.1104285717010498;0.0;0.0;0.0;-0.0;483.4722608091661;964.7392539670791;-20.0;-27.34999999999993;33.88248072381944;-2.2021964914525483;0.0;-141.48952121996493;-33.451235716376324;-20.0;-27.49999999999993
2025-03-25_14:45:41:738768;1742910341.7379959;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910341.6272237;0.11077213287353516;0.0;0.0;0.0;-0.0;487.7695141005058;966.4779848837094;-20.0;-27.49999999999993;34.00367627183855;-2.199592613210331;0.0;-142.40464686842293;-33.4120813369502;-20.0;-27.649999999999928
2025-03-25_14:45:41:848693;1742910341.8476932;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910341.7379959;0.10969734191894531;0.0;0.0;0.0;-0.0;492.0367239735904;968.2143472579806;-20.0;-27.649999999999928;34.125100732452;-2.1970072478621607;0.0;-143.32084502306668;-33.372643448102494;-20.0;-27.799999999999926
2025-03-25_14:45:41:960274;1742910341.959327;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910341.8476932;0.1116337776184082;0.0;0.0;0.0;-0.0;496.2563323544892;969.9576973603951;-20.0;-27.799999999999926;34.24675167077888;-2.194440232870391;0.0;-144.23810711546557;-33.334665304015964;-20.0;-27.949999999999925
2025-03-25_14:45:42:067861;1742910342.066863;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910341.959327;0.10753607749938965;0.0;0.0;0.0;-0.0;500.4666085743295;971.6888720736927;-20.0;-27.949999999999925;34.368626681902725;-2.191891407029078;0.0;-145.15642463678395;-33.29458248176132;-20.0;-28.099999999999923
2025-03-25_14:45:42:177929;1742910342.1759365;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910342.066863;0.10907340049743652;0.0;0.0;0.0;-0.0;504.61599913497975;973.4347481332333;-20.0;-28.099999999999923;34.49072339050017;-2.1893606104633205;0.0;-146.07578913799028;-33.25740881227751;-20.0;-28.249999999999922
2025-03-25_14:45:42:285139;1742910342.2841227;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910342.1759365;0.10818624496459961;0.0;0.0;0.0;-0.0;508.75507196662403;975.1696082814971;-20.0;-28.249999999999922;34.61303945047293;-2.186847684628126;0.0;-146.9961922300373;-33.21834774278087;-20.0;-28.39999999999992
2025-03-25_14:45:42:393998;1742910342.3939986;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910342.2841227;0.10987591743469238;0.0;0.0;0.0;-0.0;512.8397364780792;976.9167542251209;-20.0;-28.39999999999992;34.7355725445831;-2.1843524723068146;0.0;-147.91762558401504;-33.18176168475839;-20.0;-28.54999999999992
2025-03-25_14:45:42:502526;1742910342.5016892;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910342.3939986;0.10769057273864746;0.0;0.0;0.0;-0.0;516.9128488218364;978.6541317619032;-20.0;-28.54999999999992;34.85832038409188;-2.181874817608986;0.0;-148.84008093127815;-33.14352265028184;-20.0;-28.699999999999918
2025-03-25_14:45:42:611052;1742910342.610076;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910342.5016892;0.10838675498962402;0.0;0.0;0.0;-0.0;520.9404327702794;980.3999565500973;-20.0;-28.699999999999918;34.98128070840168;-2.1794145659680693;0.0;-149.76355006354686;-33.10705256016368;-20.0;-28.849999999999916
2025-03-25_14:45:42:721469;1742910342.7204556;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910342.610076;0.11037969589233398;0.0;0.0;0.0;-0.0;524.9448193771364;982.1427741261839;-20.0;-28.849999999999916;35.1044512847017;-2.1769715641384693;0.0;-150.6880248329848;-33.07020336389779;-20.0;-28.999999999999915
2025-03-25_14:45:42:828448;1742910342.827472;0.0;0.0;0.0;0.0;0.0;0.0;1742910326.484519;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1742910342.7204556;0.10701632499694824;0.0;0.0;0.0;-0.0;528.9294491628982;983.8810002857322;-20.0;-28.999999999999915;35.227829907617;-2.1745456601923343;0.0;-151.61349715225282;-33.03267600534758;-20.0;-29.149999999999913
