unix_time,episode,IAE_distance,IAE_heading
1773683260,1,6042.477161257802,367.29402633460535
1773683260,2,2057.459311495957,473.6772736667358
1773683260,3,4009.7772938181615,585.0069824162772
1773683260,4,2106.3161674003923,283.91918601807106
1773683260,5,1710.6788472573753,629.826807619102
1773683260,6,2600.91231786874,635.1128622177888
1773683260,7,1681.2317007889978,603.8930528323026
1773683260,8,2926.2217676654595,437.1918799431109
1773683260,9,5263.263094855097,425.65618452054906
1773683260,10,3743.846458692366,275.8691392915532
1773683260,11,8303.83082069398,601.0288677382165
1773683260,12,2828.0993393000417,350.0454137470072
1773683260,13,3901.109068832805,522.3620893658884
1773683260,14,5473.894376751789,139.31981520280758
1773683260,15,5693.934504955184,303.3513513191945
1773683260,16,2990.80736810098,593.6447745145105
1773683260,17,5659.6494743631065,278.5879163494747
1773683260,18,6175.100582134694,422.64055588784026
1773683260,19,2177.6406269713893,571.0756594383545
1773683260,20,668.8304042146931,436.64592397644446
1773683260,21,2443.885019645458,338.99309981821744
1773683260,22,4682.45852846375,269.8273202977471
1773683260,23,3674.779440401212,294.5421260353084
1773683260,24,4118.662099011457,620.3961282044444
1773683260,25,4741.570548669979,349.08746617202996
1773683260,26,3427.9932587290305,308.5492864907839
1773683260,27,4653.585920595389,165.95979792549468
1773683260,28,2756.099066677502,488.0385171917515
1773683260,29,3232.3541543903393,391.4610267096739
1773683260,30,2853.495653848249,458.762514562239
1773683260,31,957.5740318211879,443.3992031293592
1773683260,32,1341.2466173723587,286.3931503542758
1773683260,33,1368.534693905773,353.62477739339135
1773683260,34,1393.6848425289995,411.1784666764276
1773683260,35,1293.8223658533211,504.0117428935816
1773683260,36,3563.9464371279296,236.84318916149726
1773683260,37,2449.7186105007036,460.87901377206094
1773683260,38,693.8977684166956,478.76318523819856
1773683260,39,4274.921667168847,459.92484441802844
1773683260,40,4532.015138622621,441.17020094872544
1773683260,41,2748.3269398394013,468.1812614655215
1773683260,42,1885.608085592487,353.05555698797855
1773683260,43,604.8225749643368,338.64323688608107
1773683260,44,3470.5508680723674,195.31056633090105
1773683260,45,3406.352067356177,317.27584718121284
1773683260,46,4730.282655725707,359.66219755275097
1773683260,47,2909.9336040167527,281.81471258814787
1773683260,48,3095.5386872897006,366.8923315530042
1773683260,49,2529.388407897575,323.73983730905337
1773683260,50,3266.084687204016,385.23969167516407
1773683260,51,3531.715338545086,339.0634222084839
1773683260,52,3004.7887713455893,396.5187188972378
1773683260,53,4512.56614998239,421.16054757517713
1773683260,54,647.4074260611835,433.12454021090065
1773683260,55,2758.711344671574,357.78411139043874
1773683260,56,2982.2915212324797,398.8630140594815
1773683260,57,3436.826675549123,305.50655627658716
1773683260,58,1040.5932525350008,443.82405156696063
1773683260,59,2362.479950417334,346.94263024943405
1773683260,60,3233.969095040915,367.8022328616287
1773683260,61,332.97303276933945,483.0939230770812
1773683260,62,2725.2761170742237,377.8758831620108
1773683260,63,3146.3581639928357,379.5445595105908
1773683260,64,297.61306399952036,466.13944971061784
1773683260,65,957.6990943554325,404.5758647298123
1773683260,66,2478.3461393059656,349.74568407540744
1773683260,67,234.9893863502572,410.2074624841055
1773683260,68,2282.180182157828,365.39892661733853
1773683260,69,1148.711974410598,414.7932401280084
1773683260,70,332.167453427189,488.8948923297247
1773683260,71,1100.5811214273822,427.6697877450976
1773683260,72,2565.760274976593,355.2752922600007
1773683260,73,1040.8285837732044,287.455455232411
1773683260,74,337.78743966549854,394.6744080372005
1773683260,75,2226.8948742618036,340.085712372998
1773683260,76,2397.374371272725,421.65422394938804
1773683260,77,2505.8022980785004,343.8137252859579
1773683260,78,1401.1854387371673,378.3331944571879
1773683260,79,500.843296898138,504.47667714242573
1773683260,80,2627.4825490003363,364.85908552441634
1773683260,81,476.4151465568846,345.3713802074688
1773683260,82,542.8412649132429,534.4768975044279
1773683260,83,2259.3123503401985,362.16048825942426
1773683260,84,308.2157715505635,498.7291541745225
1773683260,85,521.7454782800486,340.0237328154393
1773683260,86,993.5348446756412,509.6223280589378
1773683260,87,2187.5526226410816,365.61279300789033
1773683260,88,215.2180419342261,475.4418246188215
1773683260,89,1615.3217920697894,398.59836899575555
1773683260,90,8675.047152826783,494.02772282215636
1773683260,91,714.9367460631145,301.04789453604974
1773683260,92,2930.1924713492713,362.620569331865
1773683260,93,1986.1125960235265,329.18656949317824
1773683260,94,3673.940111633838,463.7361879176254
1773683260,95,3214.410414719928,369.1824189156928
1773683260,96,392.8405893484004,340.53853961934
1773683260,97,4699.43761394096,403.5536247075693
1773683260,98,1372.65620409997,399.9885586310343
1773683260,99,4772.4101194419545,418.7877420752498
1773683260,100,3810.0708526379017,391.3605458565424
1773683260,101,1407.1994028015877,288.2403114356208
1773683260,102,2509.2103889574423,368.2891034279579
1773683260,103,689.3476571508909,333.8561135801118
1773683260,104,986.099228813642,321.03863877042244
1773683260,105,4206.998822133863,427.76176544921054
1773683260,106,13042.53030085478,506.7320294661161
1773683260,107,379.666370369121,422.3711788034779
1773683260,108,7783.186897373171,474.3863330374276
1773683260,109,667.2996707991185,496.24296360900655
1773683260,110,461.51923345369573,352.43499649271524
1773683260,111,2525.9647502532944,355.07595946549037
1773683260,112,6916.368858827317,442.0821800481888
1773683260,113,2302.253297400613,335.879646396837
1773683260,114,2410.361572239546,353.5372582606002
1773683260,115,1901.372561183562,428.288527061422
1773683260,116,534.2130217343341,383.6900190084644
1773683260,117,3139.1578195055017,357.8616158660969
1773683260,118,2419.53099711789,371.0810285574913
1773683260,119,754.1613360330314,346.14583809777616
1773683260,120,397.93800694348727,355.9629681029322
1773683260,121,2556.497697446429,354.1742035128435
1773683260,122,620.0301320570425,390.4516545442084
