simTime,usv_north_m,usv_east_m,target_north_m,target_east_m,horizontal_distance_m,height_m,distance_3d_m,inside_fov,channel_transfer_H,P_rec_W,P_rec_dBm
1.16,0.1201664614630802,0.001360957858498,20.0,10.0,22.252652970263426,5.0,22.807467290669816,True,1.5030771625918038e-08,3.0061543251836077e-07,-35.21988728055404
1.18,0.1251977969113127,0.0012761596443267,20.0,10.0,22.248196354931693,5.0,22.803119107867587,True,1.5039553051652172e-08,3.0079106103304346e-07,-35.217350743360726
1.2,0.1302438100876019,0.0012055480351682,20.0,10.0,22.243720496787507,5.0,22.798752192591696,True,1.5048379159313115e-08,3.0096758318626233e-07,-35.21480279161921
1.22,0.1353009697673169,0.0011491343285194,20.0,10.0,22.23922854317718,5.0,22.794369616106227,True,1.5057243829255736e-08,3.011448765851147e-07,-35.21224521136073
1.24,0.1403841810400388,0.001107145275505,20.0,10.0,22.234707076931446,5.0,22.789958288617935,True,1.5066173650428953e-08,3.0132347300857907e-07,-35.20967035598376
1.26,0.1455077187436196,0.0010794969188476,20.0,10.0,22.23014338625385,5.0,22.78550580903145,True,1.507519390027313e-08,3.015038780054626e-07,-35.20707097502132
1.28,0.1506851733013355,0.0010658076984512,20.0,10.0,22.22552550720402,5.0,22.78100050637321,True,1.5084328456966873e-08,3.0168656913933744e-07,-35.204440238605116
1.3,0.1559294152312605,0.0010654273072017,20.0,10.0,22.22084224241456,5.0,22.77643145802861,True,1.5093599758698946e-08,3.018719951739789e-07,-35.20177174838921
1.32,0.1612525608331879,0.0010774533538321,20.0,10.0,22.216083184235625,5.0,22.771788512299093,True,1.5103028754229508e-08,3.020605750845902e-07,-35.199059550992644
1.34,0.1666454117670118,0.0010999565717518,20.0,10.0,22.21125742278118,5.0,22.767080539697048,True,1.511259778751899e-08,3.022519557503798e-07,-35.19630880313841
1.36,0.1720990733126799,0.0011308019191901,20.0,10.0,22.206373868753474,5.0,22.76231623536711,True,1.5122289504602224e-08,3.0244579009204446e-07,-35.193524562963866
1.38,0.1776049304183475,0.0011677098781475,20.0,10.0,22.201441247373072,5.0,22.75750411316141,True,1.5132086865104326e-08,3.0264173730208654e-07,-35.190711786590605
1.4,0.1831546446604581,0.0012083786064479,20.0,10.0,22.196468046189068,5.0,22.752652454724753,True,1.5141973245853145e-08,3.0283946491706287e-07,-35.18787529836135
1.42,0.1887401240304291,0.0012505688061123,20.0,10.0,22.19146250387752,5.0,22.747769298570837,True,1.515193246373809e-08,3.0303864927476183e-07,-35.18501978440498
1.44,0.1943527133884423,0.0012921592521827,20.0,10.0,22.186433307909038,5.0,22.7428631206868,True,1.5161947386750264e-08,3.0323894773500527e-07,-35.18215019068714
1.46,0.1999840039578241,0.0013312637461204,20.0,10.0,22.181388819027244,5.0,22.737942077964462,True,1.5172001475509168e-08,3.0344002951018337e-07,-35.17927128069209
1.48,0.2056258085196343,0.0013663349918456,20.0,10.0,22.176337046486697,5.0,22.73301398405804,True,1.5182078834782427e-08,3.0364157669564856e-07,-35.176387621137536
1.5,0.2112701226803584,0.0013962238261682,20.0,10.0,22.17128565578552,5.0,22.72808631694364,True,1.519216420062029e-08,3.038432840124058e-07,-35.173503586208845
1.52,0.216909102830153,0.0014202436474869,20.0,10.0,22.166241959110405,5.0,22.723166209615833,True,1.5202242962202307e-08,3.0404485924404614e-07,-35.170623351910166
1.54,0.22255858040939,0.0014399629215143,20.0,10.0,22.16119112142669,5.0,22.718239190579915,True,1.5212344772151828e-08,3.0424689544303656e-07,-35.16773844647074
1.56,0.2282331498617526,0.0014575746822636,20.0,10.0,22.156119132354938,5.0,22.71329159340637,True,1.5222497734955297e-08,3.0444995469910594e-07,-35.16484086230677
1.58,0.2339461988721398,0.0014759043144455,20.0,10.0,22.151012775064842,5.0,22.70831052634885,True,1.523272846306259e-08,3.046545692612518e-07,-35.161923038678665
1.6,0.2397099422872194,0.0014983466332083,20.0,10.0,22.145859623806004,5.0,22.703283869901313,True,1.5243062076401306e-08,3.048612415280261e-07,-35.1589778606579
1.62,0.2455354852576754,0.0015287939981662,20.0,10.0,22.140648019456464,5.0,22.69820025291568,True,1.5253522246473414e-08,3.050704449294683e-07,-35.15599864549587
1.64,0.251433943440817,0.0015716670321664,20.0,10.0,22.13536605569864,5.0,22.693048063664246,True,1.5264133229484866e-08,3.052826645896973e-07,-35.1529785631971
1.66,0.2574153382438338,0.0016316237395451,20.0,10.0,22.130002695752545,5.0,22.6878165391475,True,1.5274917624982495e-08,3.054983524996499e-07,-35.14991127490953
1.68,0.2634886934286067,0.0017134553589235,20.0,10.0,22.1245477328503,5.0,22.68249572651059,True,1.5285896450633008e-08,3.0571792901266014e-07,-35.14679091064756
1.7,0.2696621302989162,0.0018219859178893,20.0,10.0,22.118991750390336,5.0,22.677076444150288,True,1.5297089218123352e-08,3.0594178436246706e-07,-35.14361204679957
1.72,0.275942946434916,0.0019619600840549,20.0,10.0,22.11332610214702,5.0,22.67155026238604,True,1.5308513969006018e-08,3.0617027938012033e-07,-35.140369695086655
1.74,0.2823383679698683,0.0021380770470728,20.0,10.0,22.10754222580306,5.0,22.66590883387792,True,1.5320188657001454e-08,3.0640377314002907e-07,-35.13705890985241
1.76,0.2888548844420175,0.0023548256949323,20.0,10.0,22.101632310711594,5.0,22.660144544946988,True,1.5332129800934145e-08,3.066425960186829e-07,-35.13367517025892
1.78,0.295498330249553,0.0026164513300255,20.0,10.0,22.095589240217496,5.0,22.65425045929384,True,1.534435259748776e-08,3.0688705194975524e-07,-35.130214347529225
1.8,0.3022739603999166,0.0029269384854464,20.0,10.0,22.08940653182876,5.0,22.64822025962303,True,1.535687103876175e-08,3.0713742077523504e-07,-35.12667267092829
1.82,0.3091865243354179,0.0032900131204931,20.0,10.0,22.083078270367796,5.0,22.64204818242357,True,1.5369698044537903e-08,3.073939608907581e-07,-35.12304668968944
1.84,0.3162407707870681,0.003709235391071,20.0,10.0,22.076598615824654,5.0,22.635728537960315,True,1.5382846458620778e-08,3.0765692917241554e-07,-35.1193329911177
1.86,0.3234410069198542,0.0041879164716606,20.0,10.0,22.069962234162848,5.0,22.62925613044703,True,1.539632817569972e-08,3.0792656351399437e-07,-35.11552844744298
1.88,0.3307911596605081,0.0047291376789772,20.0,10.0,22.063164233990847,5.0,22.622626196267596,True,1.5410154267699952e-08,3.0820308535399904e-07,-35.111630179683154
1.9,0.3382948368220507,0.005335777279416,20.0,10.0,22.056200099941723,5.0,22.615834338990663,True,1.5424335117451085e-08,3.084867023490217e-07,-35.10763551957842
1.92,0.3459553590025643,0.006010494730056,20.0,10.0,22.04906567140127,5.0,22.608876508614177,True,1.543888046055688e-08,3.0877760921113757e-07,-35.103541997501985
1.94,0.3537760918250799,0.0067558379429206,20.0,10.0,22.041756797783425,5.0,22.60174866537171,True,1.545380008802271e-08,3.0907600176045423e-07,-35.09934714469597
1.96,0.3617601708617565,0.0075741651442299,20.0,10.0,22.03426961920555,5.0,22.594447053465252,True,1.546910327501299e-08,3.093820655002598e-07,-35.095048654266435
1.98,0.3699105345931242,0.0084676347262713,20.0,10.0,22.026600541758377,5.0,22.586968176941994,True,1.5484798830571925e-08,3.096959766114385e-07,-35.09064436705857
2.0,0.378229972191187,0.009438220264225,20.0,10.0,22.018746188167334,5.0,22.579308751574604,True,1.5500895198010714e-08,3.1001790396021427e-07,-35.08613224338
2.02,0.3867211442419551,0.0104876833902703,20.0,10.0,22.010703391700662,5.0,22.571465698917805,True,1.5517400467128395e-08,3.1034800934256786e-07,-35.08151035953824
2.04,0.3953867596668078,0.0116176107473152,20.0,10.0,22.00246902183891,5.0,22.56343597630868,True,1.5534322732370513e-08,3.1068645464741024e-07,-35.07677680765367
2.06,0.4042294257453979,0.0128293401828979,20.0,10.0,21.99404015153046,5.0,22.55521673997246,True,1.5551669750457645e-08,3.110333950091529e-07,-35.07192979173878
2.08,0.4132516796112068,0.0141239537311564,20.0,10.0,21.985414032437486,5.0,22.546805320880807,True,1.5569448990992496e-08,3.113889798198499e-07,-35.06696761350805
2.1,0.4224560094451984,0.015502256787581,20.0,10.0,21.976588085649745,5.0,22.53819921569428,True,1.5587667655415983e-08,3.1175335310831964e-07,-35.061888667071294
2.12,0.4318448692403154,0.0169647506081475,20.0,10.0,21.967559901183307,5.0,22.52939608627086,True,1.5606332677821544e-08,3.121266535564309e-07,-35.05669143868369
2.14,0.4414207514310907,0.0185116272955993,20.0,10.0,21.958327175743225,5.0,22.520393698978342,True,1.5625450853576797e-08,3.125090170715359e-07,-35.05137447094582
2.16,0.4511861349133005,0.0201427397705696,20.0,10.0,21.948887772877242,5.0,22.511189983347396,True,1.564502871501352e-08,3.129005743002704e-07,-35.045936397454355
2.18,0.4611435132483497,0.0218576123768227,20.0,10.0,21.93923969324278,5.0,22.501783003076877,True,1.566507259268009e-08,3.133014518536018e-07,-35.04037592572662
2.2,0.4712953861971074,0.023655404255411,20.0,10.0,21.92938109902349,5.0,22.49217097983671,True,1.5685588564291715e-08,3.137117712858343e-07,-35.03469185132125
2.22,0.4816442697475778,0.0255349269051315,20.0,10.0,21.91931029724857,5.0,22.482352276998665,True,1.570658248877043e-08,3.141316497754086e-07,-35.028883048292975
2.24,0.4921927076918176,0.0274946960999084,20.0,10.0,21.909025706090805,5.0,22.472325366773855,True,1.5728060076077733e-08,3.1456120152155466e-07,-35.02294844981019
2.26,0.5029432671789354,0.0295328673505793,20.0,10.0,21.898525888426498,5.0,22.462088862928255,True,1.5750026816830525e-08,3.150005363366105e-07,-35.01688706756964
