simTime,experiment_time_s,horizontal_distance_m,height_m,distance_3d_m,inside_fov,channel_transfer_H,P_rec_W,P_rec_dBm
44.64514899253845,44.64514899253845,0.42181869221305146,5.0,5.017761553631293,True,1.553403919406241e-06,3.1068078388124816e-05,-15.076856077441317
44.74699902534485,44.74699902534485,0.42181869221305146,5.0,5.017761553631293,True,1.553403919406241e-06,3.1068078388124816e-05,-15.076856077441317
44.95395827293396,44.95395827293396,0.2321808092119206,5.0,5.005387889880893,True,1.5651972611091014e-06,3.130394522218203e-05,-15.044009250653653
45.0710084438324,45.0710084438324,0.2321808092119206,5.0,5.005387889880893,True,1.5651972611091014e-06,3.130394522218203e-05,-15.044009250653653
45.18403625488281,45.18403625488281,0.20226369727297736,5.0,5.0040893880140205,True,1.5664417403064482e-06,3.1328834806128964e-05,-15.040557572625268
45.2790904045105,45.2790904045105,0.20226369727297736,5.0,5.0040893880140205,True,1.5664417403064482e-06,3.1328834806128964e-05,-15.040557572625268
45.392619371414185,45.392619371414185,0.24833500550653592,5.0,5.006163228956876,True,1.564454804389183e-06,3.128909608778366e-05,-15.04606983026962
45.511932373046875,45.511932373046875,0.24833500550653592,5.0,5.006163228956876,True,1.564454804389183e-06,3.128909608778366e-05,-15.04606983026962
45.64195275306702,45.64195275306702,0.3403607789000235,5.0,5.011571156814341,True,1.5592891987558694e-06,3.118578397511739e-05,-15.060433338066028
45.73394250869751,45.73394250869751,0.3403607789000235,5.0,5.011571156814341,True,1.5592891987558694e-06,3.118578397511739e-05,-15.060433338066028
45.84714436531067,45.84714436531067,0.4581422671611282,5.0,5.02094556203904,True,1.5503883194295716e-06,3.1007766388591433e-05,-15.085295165761758
46.01767039299011,46.01767039299011,0.5833087456719118,5.0,5.033909921003487,True,1.5381895355121013e-06,3.076379071024202e-05,-15.119601518644636
46.135749101638794,46.135749101638794,0.5833087456719118,5.0,5.033909921003487,True,1.5381895355121013e-06,3.076379071024202e-05,-15.119601518644636
46.280367374420166,46.280367374420166,0.7070286387827953,5.0,5.0497415276486235,True,1.5234648804377974e-06,3.0469297608755947e-05,-15.161375572035624
46.34340190887451,46.34340190887451,0.7070286387827953,5.0,5.0497415276486235,True,1.5234648804377974e-06,3.0469297608755947e-05,-15.161375572035624
46.62800335884094,46.62800335884094,0.8199453699761934,5.0,5.0667850171233235,True,1.507821328132092e-06,3.015642656264184e-05,-15.206201222210765
46.63481521606445,46.63481521606445,0.9199921471372272,5.0,5.083934062396381,True,1.4922952206293253e-06,2.9845904412586505e-05,-15.251152562615196
46.77646088600159,46.77646088600159,1.0094651935940264,5.0,5.100884234824177,True,1.4771568691437884e-06,2.9543137382875768e-05,-15.295433859462438
46.843599796295166,46.843599796295166,1.0094651935940264,5.0,5.100884234824177,True,1.4771568691437884e-06,2.9543137382875768e-05,-15.295433859462438
46.94622611999512,46.94622611999512,1.0863421933470103,5.0,5.116653140583793,True,1.4632558859494913e-06,2.9265117718989828e-05,-15.336497245959354
47.1473069190979,47.1473069190979,1.1494643246775673,5.0,5.130425736106747,True,1.451256357107534e-06,2.902512714215068e-05,-15.372258691944351
47.181875467300415,47.181875467300415,1.1494643246775673,5.0,5.130425736106747,True,1.451256357107534e-06,2.902512714215068e-05,-15.372258691944351
47.40161871910095,47.40161871910095,1.1494643246775673,5.0,5.130425736106747,True,1.451256357107534e-06,2.902512714215068e-05,-15.372258691944351
47.42709517478943,47.42709517478943,1.2050797069837014,5.0,5.143171890981666,True,1.4402671518133716e-06,2.880534303626743e-05,-15.405269484926201
47.5165228843689,47.5165228843689,1.2626571791721926,5.0,5.15696646800375,True,1.4284980601002067e-06,2.8569961202004133e-05,-15.44090349388589
47.61844539642334,47.61844539642334,1.2626571791721926,5.0,5.15696646800375,True,1.4284980601002067e-06,2.8569961202004133e-05,-15.44090349388589
47.73833680152893,47.73833680152893,1.2626571791721926,5.0,5.15696646800375,True,1.4284980601002067e-06,2.8569961202004133e-05,-15.44090349388589
47.84650635719299,47.84650635719299,1.3154862019591154,5.0,5.170155118325254,True,1.4173649152919205e-06,2.834729830583841e-05,-15.474883260754018
47.959105014801025,47.959105014801025,1.3154862019591154,5.0,5.170155118325254,True,1.4173649152919205e-06,2.834729830583841e-05,-15.474883260754018
48.05896520614624,48.05896520614624,1.36557038697628,5.0,5.18312477968518,True,1.4065285938183178e-06,2.8130571876366354e-05,-15.508214388185994
48.187357902526855,48.187357902526855,1.4170689215453918,5.0,5.196930279348552,True,1.3951143302496656e-06,2.790228660499331e-05,-15.543602046389859
48.29749059677124,48.29749059677124,1.4170689215453918,5.0,5.196930279348552,True,1.3951143302496656e-06,2.790228660499331e-05,-15.543602046389859
48.41323232650757,48.41323232650757,1.465482493444928,5.0,5.210339618354409,True,1.3841449424637137e-06,2.7682898849274274e-05,-15.577884341457384
48.52336621284485,48.52336621284485,1.465482493444928,5.0,5.210339618354409,True,1.3841449424637137e-06,2.7682898849274274e-05,-15.577884341457384
48.639623403549194,48.639623403549194,1.5123459342865773,5.0,5.223714217389111,True,1.3733176437042403e-06,2.746635287408481e-05,-15.6119900464264
48.74534034729004,48.74534034729004,1.5123459342865773,5.0,5.223714217389111,True,1.3733176437042403e-06,2.746635287408481e-05,-15.6119900464264
48.87771821022034,48.87771821022034,1.560017428194493,5.0,5.237714613862669,True,1.3621037564707734e-06,2.7242075129415467e-05,-15.647598136855015
49.02176380157471,49.02176380157471,1.560017428194493,5.0,5.237714613862669,True,1.3621037564707734e-06,2.7242075129415467e-05,-15.647598136855015
49.1159245967865,49.1159245967865,1.5991589091051361,5.0,5.249505616395731,True,1.352753562756237e-06,2.705507125512474e-05,-15.677513179255696
49.19517970085144,49.19517970085144,1.631888988563388,5.0,5.259568582212275,True,1.3448409141710827e-06,2.6896818283421655e-05,-15.702990911380667
49.35500407218933,49.35500407218933,1.631888988563388,5.0,5.259568582212275,True,1.3448409141710827e-06,2.6896818283421655e-05,-15.702990911380667
49.457645654678345,49.457645654678345,1.6616503384181887,5.0,5.268878613819575,True,1.3375748911288252e-06,2.6751497822576505e-05,-15.726518967130783
49.57175040245056,49.57175040245056,1.6828830284510548,5.0,5.275613261740155,True,1.3323512566284658e-06,2.6647025132569316e-05,-15.743512684619636
49.67564868927002,49.67564868927002,1.6828830284510548,5.0,5.275613261740155,True,1.3323512566284658e-06,2.6647025132569316e-05,-15.743512684619636
49.81718373298645,49.81718373298645,1.6963825874984235,5.0,5.279935026415368,True,1.3290133876408237e-06,2.6580267752816473e-05,-15.754406485631504
49.95801544189453,49.95801544189453,1.6963825874984235,5.0,5.279935026415368,True,1.3290133876408237e-06,2.6580267752816473e-05,-15.754406485631504
50.06118106842041,50.06118106842041,1.705488185461701,5.0,5.282867587849372,True,1.3267547695166773e-06,2.6535095390333547e-05,-15.761793467977
50.16659092903137,50.16659092903137,1.7130892342568835,5.0,5.285326359320381,True,1.3248649803359875e-06,2.649729960671975e-05,-15.76798383635193
50.29276132583618,50.29276132583618,1.7130892342568835,5.0,5.285326359320381,True,1.3248649803359875e-06,2.649729960671975e-05,-15.76798383635193
50.45913624763489,50.45913624763489,1.7148048124196282,5.0,5.28588266467366,True,1.324437904522977e-06,2.6488758090459542e-05,-15.769384028618443
50.56158423423767,50.56158423423767,1.714316328413844,5.0,5.285724214700037,True,1.3245595280214877e-06,2.6491190560429755e-05,-15.768985233106893
50.66623377799988,50.66623377799988,1.714316328413844,5.0,5.285724214700037,True,1.3245595280214877e-06,2.6491190560429755e-05,-15.768985233106893
50.77392530441284,50.77392530441284,1.7124890835735516,5.0,5.285131867925207,True,1.3250143345430217e-06,2.6500286690860434e-05,-15.767494276637503
50.882622718811035,50.882622718811035,1.7124890835735516,5.0,5.285131867925207,True,1.3250143345430217e-06,2.6500286690860434e-05,-15.767494276637503
51.00248670578003,51.00248670578003,1.7027101265453262,5.0,5.281971390971368,True,1.327444467321922e-06,2.6548889346438436e-05,-15.759536425976666
51.11495280265808,51.11495280265808,1.689796029697351,5.0,5.27782252657106,True,1.330643566906894e-06,2.6612871338137878e-05,-15.749082656577425
51.25056743621826,51.25056743621826,1.689796029697351,5.0,5.27782252657106,True,1.330643566906894e-06,2.6612871338137878e-05,-15.749082656577425
51.36169767379761,51.36169767379761,1.6741669525637726,5.0,5.272839366513707,True,1.3344995061015637e-06,2.6689990122031274e-05,-15.736515869449054
51.493492603302,51.493492603302,1.6741669525637726,5.0,5.272839366513707,True,1.3344995061015637e-06,2.6689990122031274e-05,-15.736515869449054
