simTime,usv_north_m,usv_east_m,target_north_m,target_east_m,horizontal_distance_m,height_m,distance_3d_m,inside_fov,channel_transfer_H,P_rec_W,P_rec_dBm
64.2,30.035153726527582,95.82333236763836,30.0,96.30000000000288,0.47796214937249715,5.0,5.022792830311915,True,1.5486423155847102e-06,3.09728463116942e-05,-15.090188824487615
64.4,30.074321703530625,96.09535891403058,30.0,96.6000000000029,0.510084641277314,5.0,5.025951287195988,True,1.5456630377714697e-06,3.0913260755429395e-05,-15.09855182791757
64.60000000000001,30.108736506185664,96.36892336752004,30.0,96.9000000000029,0.5420941037742478,5.0,5.029300748349297,True,1.5425118917304095e-06,3.085023783460819e-05,-15.107414834991417
64.8,30.13724645795701,96.6468013771261,30.0,97.20000000000292,0.5699695663582008,5.0,5.032381673380364,True,1.5396209020192336e-06,3.079241804038467e-05,-15.115562058560519
65.0,30.158874042907197,96.93087165329447,30.0,97.50000000000291,0.5908874990527037,5.0,5.034793743197109,True,1.5373625475102805e-06,3.074725095020561e-05,-15.121937075479648
65.2,30.17272294045444,97.22136230576989,30.0,97.80000000000294,0.6038665376940269,5.0,5.03633346744897,True,1.535923243363538e-06,3.071846486727076e-05,-15.126004916461223
65.4,30.17814463212701,97.51745501303242,30.0,98.10000000000296,0.6091749927567469,5.0,5.036972718985103,True,1.535326208598159e-06,3.070652417196318e-05,-15.127693407815837
65.60000000000001,30.17491393046117,97.81772445639264,30.0,98.40000000000296,0.6079800093391814,5.0,5.036828336538388,True,1.535461028976743e-06,3.0709220579534856e-05,-15.12731206100165
65.8,30.16334769405793,98.12065067571228,30.0,98.70000000000296,0.6019369640669232,5.0,5.036102472022398,True,1.536139059381133e-06,3.072278118762266e-05,-15.125394722419141
66.0,30.14416361127496,98.4254900005601,30.0,99.00000000000298,0.5923216071322207,5.0,5.034962252716071,True,1.5372049409429567e-06,3.074409881885913e-05,-15.122382326155181
66.2,30.118354083777145,98.7317746021518,30.0,99.300000000003,0.5804203579388605,5.0,5.033576044117132,True,1.5385020960021762e-06,3.0770041920043525e-05,-15.118719120843199
66.4,30.087162240522357,99.03937123687962,30.0,99.600000000003,0.5673639627383281,5.0,5.032087227603883,True,1.539896884790389e-06,3.0797937695807784e-05,-15.114783639319377
66.60000000000001,30.052073233084315,99.3483246196378,30.0,99.90000000000302,0.5541275547245138,5.0,5.030612025082531,True,1.5412805742328633e-06,3.0825611484657265e-05,-15.110882995893785
66.8,30.015131340954746,99.65755251327822,30.0,100.20000000000304,0.5426584868341856,5.0,5.029361612902096,True,1.5424547097147846e-06,3.084909419429569e-05,-15.107575834036538
67.0,29.979129854117694,99.9652796983013,30.0,100.50000000000304,0.535127427853542,5.0,5.028554599886646,True,1.543213123955976e-06,3.0864262479119516e-05,-15.105440963115015
67.2,29.946347568316806,100.27372600858078,30.0,100.80000000000304,0.5290017934497335,5.0,5.02790641295888,True,1.5438226349413497e-06,3.087645269882699e-05,-15.10372600234539
67.4,29.918546871979554,100.58545476484775,30.0,101.10000000000306,0.5209524076970455,5.0,5.027065884896015,True,1.5446134860767287e-06,3.089226972153457e-05,-15.101501819761385
67.60000000000001,29.89702881439523,100.90213172306017,30.0,101.40000000000308,0.5084052382213955,5.0,5.0257811219999375,True,1.545823355646296e-06,3.091646711292592e-05,-15.098101396250796
67.8,29.882647482424005,101.22437384374943,30.0,101.70000000000309,0.4898896344015141,5.0,5.023941864103729,True,1.5475575856333746e-06,3.095115171266749e-05,-15.093231859605012
68.0,29.875882738539723,101.55182182565034,30.0,102.0000000000031,0.4650470627351318,5.0,5.0215803060947435,True,1.5497880767499953e-06,3.0995761534999907e-05,-15.086976889983138
68.2,29.87679984780412,101.8834362871144,30.0,102.30000000000312,0.4344002813036863,5.0,5.018834885149811,True,1.5523864898735048e-06,3.10477297974701e-05,-15.079701498344665
68.4,29.8849445824972,102.21767751410296,30.0,102.60000000000312,0.3992596051714001,5.0,5.015915492940608,True,1.555155902185526e-06,3.110311804371052e-05,-15.071960713815301
68.60000000000001,29.899232388831933,102.5527411097146,30.0,102.90000000000312,0.36158380542403934,5.0,5.013057235694096,True,1.5578736728044813e-06,3.115747345608963e-05,-15.064377662936213
68.8,29.917931799154992,102.8865817405298,30.0,103.20000000000314,0.3239848684139937,5.0,5.010485624663665,True,1.5603242727396561e-06,3.1206485454793124e-05,-15.05755139810697
