simTime,usv_north_m,usv_east_m,target_north_m,target_east_m,horizontal_distance_m,height_m,distance_3d_m,inside_fov,channel_transfer_H,P_rec_W,P_rec_dBm
2.54,1.0698694991068662,0.1440004566317003,20.0,10.0,21.3422249959961,5.0,21.920095067761928,True,1.697366137223891e-08,3.3947322744477823e-07,-34.691944706661765
2.56,1.0900753303557928,0.1495609296522998,20.0,10.0,21.321735409910968,5.0,21.90014613855924,True,1.7021068206276384e-08,3.404213641255277e-07,-34.67983192328116
2.58,1.1104823956456282,0.1552685137748755,20.0,10.0,21.301000290152714,5.0,21.87995917183316,True,1.7069219666751983e-08,3.4138439333503965e-07,-34.66756336892636
2.6,1.1310902467303297,0.161125175555011,20.0,10.0,21.28001910450582,5.0,21.859533688716525,True,1.7118124127816823e-08,3.423624825563365e-07,-34.65513833105531
2.62,1.1518984300008406,0.16713285654084,20.0,10.0,21.2587913356786,5.0,21.838869225624375,True,1.71677900852789e-08,3.43355801705578e-07,-34.64255609905335
2.64,1.172906196917372,0.1732933902581324,20.0,10.0,21.23731677646724,5.0,21.817965621570146,True,1.72182254644381e-08,3.44364509288762e-07,-34.62981613938148
2.66,1.1941128146089035,0.1796085768460763,20.0,10.0,21.21559521987569,5.0,21.79682271647894,True,1.7269438341022378e-08,3.4538876682044757e-07,-34.616917912249164
2.68,1.2155175588520404,0.1860801828166177,20.0,10.0,21.193626465517898,5.0,21.77544035742792,True,1.732143692872315e-08,3.46428738574463e-07,-34.60386087536327
2.7,1.237119707292029,0.1927099407527185,20.0,10.0,21.171410325830912,5.0,21.753818404700812,True,1.73742295668819e-08,3.47484591337638e-07,-34.59064448758489
2.72,1.2589185332064488,0.1994995485708221,20.0,10.0,21.148946632006435,5.0,21.73195673756637,True,1.7427824708542944e-08,3.4855649417085886e-07,-34.57726821243944
2.74,1.2809130254144607,0.2064505851341911,20.0,10.0,21.126235521349194,5.0,21.709855533916308,True,1.7482230232649912e-08,3.4964460465299826e-07,-34.563731689467204
2.76,1.3031021893011878,0.2135645871274357,20.0,10.0,21.103277134939024,5.0,21.687514975995757,True,1.75374541605362e-08,3.5074908321072406e-07,-34.55003455458673
2.78,1.325485040340028,0.2208430497189641,20.0,10.0,21.08007162314194,5.0,21.664935255772036,True,1.7593504644918157e-08,3.5187009289836315e-07,-34.53617644336083
2.8,1.3480605982174272,0.2282874269495709,20.0,10.0,21.05661915071081,5.0,21.642116579902282,True,1.7650389959597793e-08,3.5300779919195584e-07,-34.522156994036436
2.82,1.3708278815964057,0.2358991319355782,20.0,10.0,21.032919901403186,5.0,21.619059174229626,True,1.770811849006418e-08,3.541623698012836e-07,-34.50797585031418
2.84,1.393785639131801,0.2436794519317988,20.0,10.0,21.00897435571846,5.0,21.59576355397595,True,1.7766698054234506e-08,3.5533396108469013e-07,-34.493632827813336
2.86,1.4169326412151142,0.2516296275287088,20.0,10.0,20.98478299578083,5.0,21.5722302365799,True,1.7826136615913427e-08,3.5652273231826853e-07,-34.47912773790696
2.88,1.4402676745933154,0.2597508544642162,20.0,10.0,20.960346309349386,5.0,21.548459745602617,True,1.7886442277044437e-08,3.577288455408887e-07,-34.46446039011934
2.9,1.4637895373798355,0.2680442854835425,20.0,10.0,20.93566479345375,5.0,21.524452614267776,True,1.7947623270674105e-08,3.589524654134821e-07,-34.449630594313305
2.92,1.4874970347597094,0.2765110316692097,20.0,10.0,20.910738957657166,5.0,21.500209388638083,True,1.800968795464046e-08,3.6019375909280916e-07,-34.434638162667234
2.94,1.5113887214971378,0.2851520773425898,20.0,10.0,20.88556959165692,5.0,21.47573088786373,True,1.8072644142371093e-08,3.6145288284742186e-07,-34.41948307091491
2.96,1.5354631833324206,0.2939683610026362,20.0,10.0,20.860157478583194,5.0,21.451017925294135,True,1.8136499811161623e-08,3.6272999622323247e-07,-34.404165286336095
2.98,1.5597190322157577,0.3029607778670465,20.0,10.0,20.834503398123285,5.0,21.426071311521643,True,1.820126309664177e-08,3.640252619328354e-07,-34.388684769626266
3.0,1.584154901982984,0.3121301819535406,20.0,10.0,20.80860812946346,5.0,21.400891857246812,True,1.8266942287544864e-08,3.6533884575089726e-07,-34.373041476667446
3.02,1.6087694444625478,0.3214773877742811,20.0,10.0,20.782472454024784,5.0,21.375480375942406,True,1.8333545820845942e-08,3.6667091641691886e-07,-34.3572353601856
3.04,1.6335610834376968,0.3310030851391559,20.0,10.0,20.756097412938754,5.0,21.349837934171838,True,1.8401081622892253e-08,3.6802163245784505e-07,-34.34126652573901
