unix_time,episode,reward,length
1776425542,1,332.10015040822327,2667
1776425542,2,316.86953301052563,2667
1776425542,3,122.03791459434433,2667
1776425542,4,-102.14718685578555,2667
1776425542,5,310.2817048096913,2667
1776425542,6,-7.26803019689396,2667
1776425542,7,53.71532020292943,2667
1776425542,8,-239.22005158942193,2667
1776425542,9,-241.0061287857825,2667
1776425542,10,-254.75572508526966,2667
1776425542,11,-219.35749173280783,2667
1776425542,12,317.408728829294,2667
1776425542,13,283.632799369283,2667
1776425542,14,159.54508369439282,2667
1776425542,15,193.9681417364627,2667
1776425542,16,320.69616053812206,2667
1776425542,17,280.3211885147739,2667
1776425542,18,125.54204696137458,2667
1776425542,19,71.5968753467896,2667
1776425542,20,211.6251369996171,2667
1776425542,21,319.77726719446946,2667
1776425542,22,-215.63933505484601,2667
1776425542,23,118.13490965322126,2667
1776425542,24,-35.90595168271102,2667
1776425542,25,301.24372384883463,2667
1776425542,26,328.1768443631008,2667
1776425542,27,-208.62779720366234,2667
1776425542,28,71.42285943566822,2667
1776425542,29,400.3386094247817,2667
1776425542,30,363.66667652875185,2667
1776425542,31,267.0884540148545,2667
1776425542,32,143.7089818455861,2667
1776425542,33,-231.38893826352432,2667
1776425542,34,-74.02052478806581,2667
1776425542,35,358.1819495745003,2667
1776425542,36,341.8028802859408,2667
1776425542,37,-205.71402996440884,2667
1776425542,38,340.0919913564576,2667
1776425542,39,-233.15624583807949,2667
1776425542,40,105.53423664416187,2667
1776425542,41,-153.75566148920916,2667
1776425542,42,-229.0075664485339,2667
1776425542,43,374.62472401186824,2667
1776425542,44,313.12884260901774,2667
1776425542,45,-227.87940328707919,2667
1776425542,46,322.8772342437878,2667
1776425542,47,333.8182984702289,2667
1776425542,48,-232.6961646466516,2667
1776425542,49,356.97108916193247,2667
1776425542,50,-230.82476306994795,2667
1776425542,51,353.7331422820571,2667
1776425542,52,263.49406591315346,2667
1776425542,53,321.47006576135755,2667
1776425542,54,-225.4632648495026,2667
1776425542,55,294.32330052700127,2667
1776425542,56,356.13436892442405,2667
1776425542,57,369.93706909334287,2667
1776425542,58,307.21291875136376,2667
1776425542,59,159.28889379277825,2667
1776425542,60,375.48806547001004,2667
1776425542,61,375.2166199532803,2667
1776425542,62,348.1230787913082,2667
1776425542,63,-152.9972800608375,2667
1776425542,64,322.394813610008,2667
1776425542,65,313.68417270187774,2667
1776425542,66,371.57770417729625,2667
1776425542,67,185.40590128180338,2667
1776425542,68,384.14342515170574,2667
1776425542,69,341.34239629027434,2667
1776425542,70,268.3765623124782,2667
1776425542,71,399.5202794504585,2667
1776425542,72,365.50996663887054,2667
1776425542,73,314.88506685430184,2667
1776425542,74,312.0105567518913,2667
1776425542,75,357.2147985454649,2667
1776425542,76,331.24462866820977,2667
1776425542,77,369.9885031473241,2667
1776425542,78,240.68367664593825,2667
1776425542,79,254.63600654690526,2667
1776425542,80,337.01312094856985,2667
1776425542,81,380.9043214544654,2667
1776425542,82,344.84170975579764,2667
1776425542,83,370.26812079176307,2667
1776425542,84,356.00920844310895,2667
1776425542,85,339.93894605065,2667
1776425542,86,363.97860308364034,2667
1776425542,87,400.31039576232433,2667
1776425542,88,405.2065454348922,2667
1776425542,89,344.8973770053126,2667
1776425542,90,357.7529013800522,2667
1776425542,91,403.17104471474886,2667
1776425542,92,367.84129747748375,2667
1776425542,93,360.5083608329296,2667
1776425542,94,377.5096379745519,2667
1776425542,95,404.02231766803743,2667
1776425542,96,382.0177911314677,2667
1776425542,97,412.20936008915305,2667
1776425542,98,307.7298385836184,2667
1776425542,99,437.0215121161891,2667
1776425542,100,357.1575156538747,2667
1776425542,101,373.2734173889039,2667
1776425542,102,415.5080951078562,2667
1776425542,103,420.5716965463944,2667
1776425542,104,424.5900811776519,2667
1776425542,105,419.91781083494425,2667
1776425542,106,307.37468281190377,2667
1776425542,107,380.99815554690576,2667
1776425542,108,369.44641444151057,2667
1776425542,109,366.8471467550844,2667
1776425542,110,420.5716581363231,2667
1776425542,111,407.6702105104923,2667
1776425542,112,325.4031986768823,2667
1776425542,113,427.93377322820015,2667
1776425542,114,353.64291515533114,2667
1776425542,115,429.0184751152992,2667
1776425542,116,412.665045959875,2667
1776425542,117,435.0523180151358,2667
1776425542,118,393.49101478932425,2667
1776425542,119,434.6911073550582,2667
1776425542,120,428.4256368207716,2667
