unix_time,episode,IAE_distance,IAE_heading
1778438170,1,6109.605040028221,452.72641944095716
1778438170,2,8339.841203735805,690.7472665643465
1778438170,3,4663.151690856773,462.60641319954095
1778438170,4,4890.052008076175,631.919944279915
1778438170,5,4364.161834355131,119.24645112189353
1778438170,6,4290.346578410465,252.83003558029145
1778438170,7,3746.580847648324,611.0997532719005
1778438170,8,10148.264480306094,717.0012984401064
1778438170,9,4060.4942061811075,207.54712837604762
1778438170,10,2247.8557983071946,288.2345719907526
1778438170,11,4135.70613379284,399.3474790575759
1778438170,12,3811.382791789684,217.4639111176885
1778438170,13,6231.963138651598,162.74366938487384
1778438170,14,3051.8528753894543,348.5694968523987
1778438170,15,3052.256660088661,458.5817064917019
1778438170,16,5494.559264830172,345.92622336559754
1778438170,17,7377.365414622841,612.7849071739653
1778438170,18,8872.35673228694,512.4216558372818
1778438170,19,5216.630528093561,414.14509579138826
1778438170,20,11651.149841396167,666.6125724526063
1778438170,21,3151.744350199383,633.2324708025733
1778438170,22,7994.507158266176,696.1450410365303
1778438170,23,7246.428298410602,593.0387504976563
1778438170,24,5241.822386859892,626.6425461025142
1778438170,25,5899.2489726875,376.58017534409873
1778438170,26,6088.2944038752175,658.766607554164
1778438170,27,3107.0196138141578,397.75285393661693
1778438170,28,5458.579601582319,574.6317586836294
1778438170,29,5001.345271165792,248.1801955153934
1778438170,30,5448.33590618948,461.4510089530801
1778438170,31,2104.4612725848856,390.6855916454426
1778438170,32,2806.245089928013,510.6383567023676
1778438170,33,4025.245725610063,477.9850710752793
1778438170,34,5161.866857159306,285.5851562105806
1778438170,35,6315.628866324322,432.6942859402862
1778438170,36,3873.992730057041,602.3901534464638
1778438170,37,5343.851488248103,442.95041626143586
1778438170,38,5219.548744452718,614.8522836327551
1778438170,39,6463.428498141945,520.8273174127754
1778438170,40,4502.909570015846,422.33534556942686
1778438170,41,6017.07064471029,559.8001977087506
1778438170,42,4080.537915439402,535.2162504558158
1778438170,43,9021.240418117388,588.5368691713016
1778438170,44,5858.091804730307,669.5989662746488
1778438170,45,2607.6405411421056,367.160312251832
1778438170,46,4620.548410794185,389.026363644372
1778438170,47,2249.85564237075,367.2319437914827
1778438170,48,5765.655143695145,425.5215947444546
1778438170,49,3686.599488421112,362.70252590616263
1778438170,50,3092.976791459082,372.09468134790774
1778438170,51,5544.689255378565,356.92211799058975
1778438170,52,3148.104536707132,435.4935207892342
1778438170,53,2536.975775291932,276.90789200195695
1778438170,54,1712.5256671565649,517.234942704093
1778438170,55,2295.7885746806373,267.5421738545998
1778438170,56,1768.300506957617,348.2082107018132
1778438170,57,768.404975100964,518.9623292680945
1778438170,58,1932.5729953192993,588.3055881839558
1778438170,59,3429.456882848318,328.1852533421281
1778438170,60,2470.4308151560335,416.3120983453466
1778438170,61,2511.421347000664,468.9217313709317
1778438170,62,2540.3111758923947,537.37335386462
1778438170,63,3666.2049490452073,337.36925941508264
1778438170,64,4277.803077253471,356.90530834477306
1778438170,65,2078.6754745701646,325.04027846156043
1778438170,66,1811.467957519074,589.262560917797
1778438170,67,2719.351588123529,280.9958286081432
1778438170,68,5154.329603173747,488.81295811097266
1778438170,69,1429.901426664778,391.970475329319
1778438170,70,2983.8013916918776,449.5234733813341
1778438170,71,4060.2092688180032,511.77898433691234
1778438170,72,2453.863933342716,488.3909742846833
1778438170,73,1953.1013368955648,316.0490637903961
1778438170,74,2790.917610567964,325.324321674797
1778438170,75,1233.2974028574258,373.368048127801
1778438170,76,2759.383153442623,379.03875719706326
1778438170,77,4202.968802145089,496.99464194007976
1778438170,78,2987.0575467466024,352.39668938063994
1778438170,79,1423.925537796157,383.5825280294307
1778438170,80,1416.4989597583829,503.9980772290855
1778438170,81,3644.7956873221992,395.1198280794342
1778438170,82,1617.0591531568095,373.2559751095048
1778438170,83,1521.1405288495166,371.66151261866725
1778438170,84,2349.324976614738,458.91266217239485
1778438170,85,2593.38298526773,418.6039290955981
1778438170,86,2102.6501088065743,503.23366721352244
1778438170,87,633.2867685642916,373.30395744741037
1778438170,88,2491.907839393194,324.91977459199484
1778438170,89,988.6775640001908,398.11764862456346
1778438170,90,2346.712838456059,392.1344570407237
1778438170,91,1676.612495613115,389.47189221811686
1778438170,92,2048.04705599259,484.3082223958355
1778438170,93,1126.2651322862764,388.35621658981506
1778438170,94,1333.4504989853185,423.69082543197345
1778438170,95,1276.308030104665,341.464153550291
1778438170,96,1897.8605495374597,319.6138253817308
1778438170,97,1792.381178847492,414.96735736645513
1778438170,98,1376.650009224079,352.8231468070697
1778438170,99,1863.9831619396987,410.0120468108814
1778438170,100,952.5358429683041,453.3543248069077
1778438170,101,927.9415422020787,378.2607143726981
1778438170,102,859.5660479509795,356.2592105470089
1778438170,103,907.8718262655096,325.3566320096597
1778438170,104,2790.6716766744344,406.2290627261039
1778438170,105,2127.8013134969656,300.72577120377264
1778438170,106,921.1608256188039,350.5363937850045
1778438170,107,3949.0033408344766,542.2066984384675
1778438170,108,1888.7826320394008,336.56081862874964
