simTime,simData_0,simData_1,simData_2,simData_3,simData_4,simData_5,simData_6,simData_7,simData_8,simData_9,simData_10,simData_11,simData_12,simData_13,simData_14,simData_15,targetData_0,targetData_1
[0.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.02948867258303,-39.744660674696945,0.0,0.0,20.0,10.0
[0.02],1.8662153964567964e-05,2.062554165487218e-06,0.0007355939840689701,2.480281911720796e-05,9.838268157640478e-05,-0.00011877010985736846,0.0009331076982283981,0.0001031277082743609,0.0367796992034485,0.001240140955860398,0.004919134078820239,-0.0059385054928684225,116.02948867258303,-39.744660674696945,2.3205897734516605,-0.7948932134939389,20.0,10.0
[0.04],4.21079848295799e-05,8.886221986222902e-06,0.002119044589296442,7.686548159905648e-05,0.00024187204298937006,-0.0003842809006807019,0.0011654456279127277,0.0003430382983283845,0.06917263676876573,0.0026044392072697526,0.007174138797637174,-0.01327571741986907,116.02948867258303,-39.744660674696945,4.594767751434288,-1.573888562717999,20.0,10.0
[0.06],5.553487827234629e-05,2.2733588003693642e-05,0.004055273310896229,0.00015582149996892233,0.0003714116936484889,-0.0008126702440924179,0.000647662559430429,0.0007000677025447197,0.0968115420382492,0.003952981688727071,0.0064753360962120764,-0.021419964337148927,116.02948867258303,-39.744660674696945,6.8234621698572635,-2.337304004957578,20.0,10.0
[0.08],4.445838551169161e-05,4.535075713024888e-05,0.006445348548149472,0.00025855773305894067,0.00042695019372214845,-0.0014074083070248788,-0.0005991285253751257,0.0011490292143825859,0.11950336998921991,0.005147856287808538,0.0027722913214562493,-0.02973733343917663,116.02948867258303,-39.744660674696945,9.00758269991178,-3.085451138352365,20.0,10.0
[0.1],-4.165748640426823e-06,7.796374798502091e-05,0.009189686830767825,0.000379440355507925,0.00035160859931255124,-0.0021592129954601177,-0.0024920838531893885,0.001662704395955597,0.137215437323059,0.0060601802798300585,-0.003776798839364372,-0.03758925573159157,116.02948867258303,-40.3602776985473,11.148020819365204,-3.8186353290792567,20.0,10.0
[0.12],-0.00010103071986168456,0.00012124914592013107,0.012190891836037712,0.0005107623986321594,9.510618287965561e-05,-0.003046824851378707,-0.004900672560674579,0.0022107453625127074,0.15005770837697063,0.00658170675395983,-0.01284195968485963,-0.044375720489439524,116.02948867258303,-40.3602776985473,13.24565017642956,-4.549468176468618,20.0,10.0
[0.14],-0.00025376198615313834,0.0001753488237680429,0.015356185087726196,0.0006433036572932301,-0.0003835890034198974,-0.004038565912816622,-0.0076598213816913945,0.002762539015787433,0.15826254444644847,0.006631778968384339,-0.023960083393901255,-0.04957482140499572,116.02948867258303,-40.3602776985473,15.30132694635263,-5.265684366910191,20.0,10.0
[0.16],-0.00046639346475471557,0.00023992726929174545,0.018599403051909852,0.0007669571429139558,-0.0011143925335591568,-0.00509458040076865,-0.01058232349069264,0.0032902804004457257,0.16216288630796535,0.0061624205042814535,-0.03657413584034824,-0.052777203159960547,116.02948867258303,-40.3602776985473,17.315890180877236,-5.967576233542934,20.0,10.0
[0.18],-0.0007390760039419396,0.0003142130474653652,0.02184255220301657,0.0008714244657317417,-0.0021150156989779454,-0.006169608300358172,-0.013472157186081784,0.0037691591794947804,0.16216972843500974,0.005163466000053818,-0.05007236854287612,-0.053712974043995776,116.02948867258303,-40.3602776985473,19.290162150711353,-6.655430262843021,20.0,10.0
[0.2],-0.0010679808281385179,0.00039706366847057416,0.025016932445670246,0.0009468956251911175,-0.003390593174640938,-0.007216054411884842,-0.01613475606551804,0.004179332282221021,0.15874991074866107,0.003662895557772374,-0.06382444439636384,-0.05226659021971369,116.02948867258303,-41.75927993053922,21.22494868114879,-7.329527211557107,20.0,10.0
[0.22],-0.0014453889510001891,0.0004870362072581536,0.028063849816670344,0.0009846917076944482,-0.004933957499557272,-0.008187135860106793,-0.018385726371343697,0.004506654635856047,0.15240488399782726,0.0017251773340771482,-0.07721415701848142,-0.04848070131720651,116.02948867258303,-41.75927993053922,23.121039480977473,-8.018122265936748,20.0,10.0
[0.24],-0.0018599506766590972,0.0005824746619932257,0.03093494884009491,0.0009778285499748146,-0.006726474517510583,-0.009039877949248933,-0.020057915614348845,0.004743515333267799,0.14365106298535782,-0.0005535266937406501,-0.08966779133164315,-0.04254831099217032,116.02948867258303,-41.75927993053922,24.979208464809584,-8.692945419228797,20.0,10.0
[0.26],-0.002297061174671743,0.0006815847808565148,0.033592203386779186,0.0009215153765888083,-0.008739327429543042,-0.009737829732124241,-0.021005242021923713,0.00488779064989278,0.13300231062911566,-0.003050394643266229,-0.10067672056854104,-0.03479837174822045,116.02948867258303,-41.75927993053922,26.800214068965055,-9.354272109455007,20.0,10.0
[0.28],-0.0027393326507445365,0.0007825498832485173,0.03600760802564379,0.0008135141181219601,-0.01093514996477918,-0.010253299357085067,-0.021105400151515352,0.004944144740304016,0.12095479100463322,-0.005625302947793193,-0.10981482989394879,-0.02567131187853018,116.02948867258303,-41.75927993053922,28.584799561037414,-10.00237226587669,20.0,10.0
[0.3],-0.0031671526557615353,0.0008836301242036201,0.03816261457613335,0.0006544026428263263,-0.013269911231264895,-0.010569057324697052,-0.02026217076424258,0.004922262201227177,0.10797438021070549,-0.008128213360518893,-0.1167508676042697,-0.01569198117515293,116.02948867258303,-42.65119840020223,30.333693343268326,-10.637510419169942,20.0,10.0
[0.32],-0.0035592751650287695,0.0009832850085704891,0.04004736282548833,0.0004476875220614792,-0.015694937208091293,-0.010679421338235552,-0.01840547621247724,0.004837084971215173,0.09448681843844872,-0.010408979922331708,-0.12125488368573285,-0.005438366486369278,116.02948867258303,-42.65119840020223,32.04760924985462,-11.277784178790588,20.0,10.0
