simTime,simData_0,simData_1,simData_2,simData_3,simData_4,simData_5,simData_6,simData_7,simData_8,simData_9,simData_10,simData_11,simData_12,simData_13,simData_14,simData_15,targetData_0,targetData_1
[0.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.48173659698799,120.44840208047628,0.0,0.0,0.0,-10.0
[0.02],2.3191535785550396e-05,0.0,0.0007357769281925515,0.0,0.00010039880048934474,0.0,0.0011595767892775197,0.0,0.036788846409627575,0.0,0.005019940024467237,0.0,-108.48173659698799,120.44840208047628,-2.1696347319397598,2.408968041609526,39.999992800000214,-19.97600000144
[0.04],5.697681014768137e-05,1.9507726630552138e-08,0.0021195877117727406,6.567435250303895e-08,0.0002481886003919438,-3.647181430923827e-07,0.0016823170624656143,9.75386331527607e-07,0.06919070843034265,3.2855484883530305e-06,0.0073894899951299515,-1.82359070627109e-05,-108.48173659698799,120.44840208047628,-4.295876769240724,4.769756722386861,39.99997120000346,-19.95200001152
[0.06],8.786098741581588e-05,1.1560352371934077e-07,0.004056326871074085,3.8246064157154204e-07,0.0003845029505154051,-2.1512266067432087e-06,0.0015201749852776377,4.811712784915184e-06,0.0968373382373224,1.5861484004956647e-05,0.006815717500306662,-8.932586804926017e-05,-108.48173659698799,120.44840208047628,-6.379593965795669,7.083329629548649,39.9999352000175,-19.928000038879993
[0.08],0.00010265124234243288,3.810205546997688e-07,0.006447015748128641,1.235428891473084e-06,0.0004493903853158008,-7.051562107860376e-06,0.0006935513178977342,1.3318159733942694e-05,0.11953471935632129,4.2742622165690486e-05,0.0032443716463102816,-0.00024501799778838923,-108.48173659698799,120.44840208047628,-8.421636818419515,9.3506310785672,39.9998848000553,-19.904000092159972
[0.1],8.949706666268217e-05,9.426597627038294e-07,0.009192005039683813,2.9899501776665698e-06,0.0003859587673050762,-1.7338354978061416e-05,-0.000719387503275113,2.8246884096747803e-05,0.13724915511600105,8.795720359247464e-05,-0.003171581535963801,-0.0005143356733110969,32.96334958199333,111.66115908346382,-10.422838813990884,11.572586498605382,39.999820000135,-19.880000179999918
[0.12],3.874200278842644e-05,1.9606364713430943e-06,0.012193817840181854,6.0739879405936884e-06,0.00014379470034037788,-3.581317821144814e-05,-0.0025956826837860245,5.130359553218954e-05,0.15008964922470358,0.00015455841413757117,-0.012108206110120636,-0.0009237048899382882,32.96334958199333,111.66115908346382,-9.555115046071199,13.57435795030255,39.99974080027994,-19.8560003110398
[0.14],-5.462331444337985e-05,3.534351756842687e-06,0.015359657700421048,1.0648113849108736e-05,-0.00031758940944535247,-6.40106334786554e-05,-0.004691030177944188,7.948003835526828e-05,0.1582913196233306,0.00022890902765657916,-0.023069214052411042,-0.0014097326266825053,32.96334958199333,111.66115908346382,-8.704745753509908,15.536093972965777,39.999647200518616,-19.832000493919566
[0.16],-0.00019232476000766,5.785597656873996e-06,0.01860331786062007,1.690191338142719e-05,-0.0010278156516127523,-0.00010376218043857508,-0.006833571517197419,0.00011384854325685392,0.16218518525602418,0.0003120587431103571,-0.03551133327030563,-0.0019871991191525123,32.96334958199333,111.66115908346382,-7.8713838467998425,17.45859527517574,39.99953920088473,-19.80800073727915
[0.18],-0.00037259485602359664,8.858119070336467e-06,0.021846740605410496,2.5048336161032978e-05,-0.0020045653118124585,-0.00015716697718068444,-0.008846833928139375,0.00015543196656442296,0.16218031321240842,0.00040457662516537235,-0.0488375281351481,-0.0026694129793892432,32.96334958199333,111.66115908346382,-7.054689178223979,19.3426465513415,39.999416801417176,-19.78400104975847
[0.2],-0.0005901601104041709,1.2916919457924213e-05,0.025021145965999227,3.5318813359543145e-05,-0.003253216548471514,-0.00022656374475521084,-0.010560107693629002,0.00020520652999933098,0.1587417502850174,0.0005065683469321222,-0.062432648726870585,-0.0034682675744494066,50.02742572235732,-31.68902606059296,-6.254328403019633,21.189016801983946,39.99928000216,-19.760001439997406
[0.22],-0.0008364050678302732,1.814716669887405e-05,0.02806775024619997,4.795882747825223e-05,-0.004767121130016279,-0.0003145035097521083,-0.011816679352512377,0.00026410435481900803,0.1523694532203662,0.000617696376229105,-0.07569538432561194,-0.004394291513873434,50.02742572235732,-31.68902606059296,-5.1286933205120935,20.13145594473241,39.99912880316245,-19.736001916635825
