;current_time;target_north_from_observer;target_east_from_observer;tau_X;tau_N;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle
2025-12-11_14:45:01:206199;1765460701.2062;-20.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765460697.3150766;0;0;0;0;0;0;0;0;0;59.908642666666665;10.71945885;0.0;0.0;0.0;0.0;1765460697.3150766;3.8911232948303223;0.0;0.0;0.0;-0.0;;;;;;;
2025-12-11_14:45:04:343519;1765460704.3435194;20.0;-20.0;196.71297093633447;3.2870290636655186;0.0;0.0;0.0;0.0;0.0;0.0;1765460697.3150766;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;-5403667.344084047;-1186335.5269152317;3220066.8878556937;1765460701.2062;3.137319564819336;0.0;0.0;0.0;-0.0;918.5441656630594;880.4749728407069;5403687.344084047;1186315.5269152317;5532375.750255424;0.216109734626267;0.0
2025-12-11_14:45:04:448062;1765460704.4480624;19.999682805808916;-19.84070331241766;170.31004501922578;-29.689954980774225;0.0;0.0;0.0;0.0;0.0;0.0;1765460697.3150766;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460704.3435194;0.10454297065734863;0.0;0.0;0.0;-0.0;625.7211909260968;1005.054669003565;19.999682805808916;-19.84070331241766;28.171631480344725;-0.7814077741201585;0.0
2025-12-11_14:45:04:560069;1765460704.560069;19.998750924984627;-19.683891725762766;188.1221264279534;-11.877873572046614;0.0;0.0;0.0;0.0;0.0;0.0;1765460697.3150766;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460704.4480624;0.11200666427612305;0.0;0.0;0.0;-0.0;806.4656943085033;947.5597500161398;19.998750924984627;-19.683891725762766;28.06074895705967;-0.7774638986635869;0.0
2025-12-11_14:45:04:665812;1765460704.665812;19.99707036468879;-19.515890258170796;188.1385667638233;-11.861433236176707;0.0;0.0;0.0;0.0;0.0;0.0;1765460697.3150766;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460704.560069;0.1057429313659668;0.0;0.0;0.0;-0.0;806.6138113511746;947.5050713510807;19.99707036468879;-19.515890258170796;27.94195404296701;-0.7732209862134315;0.0
2025-12-11_14:45:04:779585;1765460704.7795854;19.99483624220754;-19.357291699912107;188.12961548663594;-11.870384513364057;0.0;0.0;0.0;0.0;0.0;0.0;1765460697.3150766;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460704.665812;0.11377334594726562;0.0;0.0;0.0;-0.0;806.533169370486;947.5348426601361;19.99483624220754;-19.357291699912107;27.82980808967576;-0.7691985623845634;0.0
2025-12-11_14:45:04:893883;1765460704.8938837;19.991730122284793;-19.186660079462932;188.13949737185675;-11.860502628143253;0.0;0.0;0.0;0.0;0.0;0.0;1765460697.3150766;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460704.7795854;0.11429834365844727;0.0;0.0;0.0;-0.0;806.6221947284429;947.5019761614994;19.991730122284793;-19.186660079462932;27.7091536912827;-0.7648522258897049;0.0
2025-12-11_14:45:05:004788;1765460705.0047884;19.987876653638338;-19.015256006159028;188.14999668127416;-11.850003318725834;0.0;0.0;0.0;0.0;0.0;0.0;1765460697.3150766;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460704.8938837;0.11090469360351562;0.0;0.0;0.0;-0.0;806.7167716625398;947.4670549015217;19.987876653638338;-19.015256006159028;27.587953423565647;-0.7604663426124498;0.0
2025-12-11_14:45:05:124397;1765460705.124397;19.98343536006943;-18.84895838166034;188.14461648307008;-11.855383516929928;0.0;0.0;0.0;0.0;0.0;0.0;1765460697.3150766;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460705.0047884;0.11960864067077637;0.0;0.0;0.0;-0.0;806.668308655407;947.4849498868862;19.98343536006943;-18.84895838166034;27.47036441082711;-0.7561917644103231;0.0
2025-12-11_14:45:05:233252;1765460705.2270885;19.977870387422556;-18.66963189814146;188.1784422038696;-11.821557796130397;0.0;0.0;0.0;0.0;0.0;0.0;1765460697.3150766;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460705.124397;0.1026914119720459;0.0;0.0;0.0;-0.0;806.972950944407;947.3724371166752;19.977870387422556;-18.66963189814146;27.343563418632108;-0.7515605524312423;0.0
2025-12-11_14:45:05:348033;1765460705.348034;19.972067189898468;-18.505394846040495;188.1616503209514;-11.8383496790486;0.0;0.0;0.0;0.0;0.0;0.0;1765460697.3150766;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460705.2270885;0.12094545364379883;0.0;0.0;0.0;-0.0;806.8217337289111;947.4282927706628;19.972067189898468;-18.505394846040495;27.22743297201705;-0.7472989087525882;0.0
