;current_time;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2025-11-24_16:52:05:130134;1763999525.1301343;59.908692;10.719263999999999;0.0;59.908692;10.719263999999999;0.0;1763999525.1301343;274.36;0.33339117847683397;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.716546587;596289.6652281047;3228168.692309745;1763999525.0152845;0.11484980583190918;0.0;0.0;0.0;0.0;390.4703303971964;1055.3734924273858;-5495363.785948682;-596307.3099465993;5527622.051824091;-3.033504582130798;0.0;-153.8603947966077;-46.139605203392314;19.930597904742527;-17.64471849458042
2025-11-24_16:52:05:242101;1763999525.2421014;59.908692;10.719263999999999;0.0;59.908692;10.719263999999999;0.0;1763999525.2421014;274.36;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.735166273;596289.6500887861;3228168.722146395;1763999525.1301343;0.11196708679199219;0.0;0.0;0.0;0.0;390.47032007209754;1055.3734940841368;-5495363.814809595;-596307.1271693077;5527622.060798982;-3.0335046155672525;0.0;-153.86039424177488;-46.139605758225116;19.920356678078868;-17.477080521506124
2025-11-24_16:52:05:354765;1763999525.354765;59.908691833333336;10.719263666666667;0.0;59.908691833333336;10.719263666666667;0.0;1763999525.354765;274.36;0.2336014454380594;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.735166273;596289.6500887861;3228168.722146395;1763999525.2421014;0.11266350746154785;0.0;0.0;0.0;0.0;390.4703123787411;1055.373495318602;-5495363.82582488;-596306.9585335484;5527622.053557949;-3.0335046461120205;0.0;-153.86039382836225;-46.13960617163776;19.909341392735733;-17.308444762210875
2025-11-24_16:52:05:462190;1763999525.4601762;59.908691833333336;10.719263666666667;0.0;59.908691833333336;10.719263666666667;0.0;1763999525.4601762;274.36;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.725856429;596289.6347512295;3228168.70289173;1763999525.354765;0.10541129112243652;0.0;0.0;0.0;0.0;390.47030271117757;1055.3734968698457;-5495363.827466324;-596306.785458861;5527622.036518923;-3.0335046772722065;0.0;-153.860393308863;-46.139606691137004;19.898390105348902;-17.15070763146414
2025-11-24_16:52:05:568367;1763999525.5683672;59.908691833333336;10.719264666666668;0.0;59.908691833333336;10.719264666666668;0.0;1763999525.5683672;274.36;0.5171750456425954;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.725856429;596289.6347512295;3228168.70289173;1763999525.4601762;0.10819101333618164;0.0;0.0;0.0;0.0;390.47029525088;1055.3734980669144;-5495363.83935471;-596306.6236084835;5527622.030877897;-3.033504706613637;0.0;-153.8603929079741;-46.139607092025905;19.886501718785638;-16.9888572539134
2025-11-24_16:52:05:687858;1763999525.6878583;59.908693166666666;10.719261;0.0;59.908693166666666;10.719261;0.0;1763999525.6878583;274.36;2.1197833056018283;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.725856429;596289.6897285475;3228168.713298948;1763999525.5683672;0.1194911003112793;0.0;0.0;0.0;0.0;390.4702917388277;1055.3734986304537;-5495363.853247776;-596306.499888555;5527622.031343278;-3.0335047291362827;0.0;-153.86039271924935;-46.13960728075065;19.872608653343832;-16.81016000757241
2025-11-24_16:52:05:799166;1763999525.7991662;59.908693166666666;10.719261;0.0;59.908693166666666;10.719261;0.0;1763999525.7991662;274.36;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.80033517;596289.464239326;3228168.8014238966;1763999525.6878583;0.11130785942077637;0.0;0.0;0.0;0.0;390.47025537291114;1055.373504465677;-5495363.941388356;-596306.1079975525;5527622.076693246;-3.033504801339553;0.0;-153.86039076507913;-46.139609234920876;19.858946814465583;-16.64375822658673
2025-11-24_16:52:05:901494;1763999525.9014947;59.9086935;10.719261;0.0;59.9086935;10.719261;0.0;1763999525.9014947;274.36;0.3629184312396642;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.80033517;596289.464239326;3228168.8014238966;1763999525.7991662;0.10232853889465332;0.0;0.0;0.0;0.0;390.4702605775946;1055.3735036305409;-5495363.9545607595;-596305.9550710962;5527622.073291454;-3.033504829101041;0.0;-153.8603910447596;-46.13960895524039;19.84577441002925;-16.49083177019706
2025-11-24_16:52:06:005449;1763999526.0054498;59.9086935;10.719261;0.0;59.9086935;10.719261;0.0;1763999526.0054498;274.36;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.818954855;596289.4582628952;3228168.832995084;1763999525.9014947;0.10395503044128418;0.0;0.0;0.0;0.0;390.4702517074855;1055.373505053826;-5495363.987163014;-596305.793790397;5527622.088304895;-3.033504858744266;0.0;-153.86039056811268;-46.13960943188731;19.83179184156689;-16.335527501797074
2025-11-24_16:52:06:114480;1763999526.114481;59.908695;10.719262833333334;0.0;59.908695;10.719262833333334;0.0;1763999526.114481;274.36;1.7984648271836228;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.818954855;596289.4582628952;3228168.832995084;1763999526.0054498;0.10903120040893555;0.0;0.0;0.0;0.0;390.47024381201123;1055.3735063207225;-5495364.002478729;-596305.6309624277;5527622.085965767;-3.0335048883284084;0.0;-153.86039014383906;-46.13960985616095;19.816476126487153;-16.172699532453883
2025-11-24_16:52:06:224124;1763999526.2221227;59.908695;10.719262833333334;0.0;59.908695;10.719262833333334;0.0;1763999526.2221227;274.36;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.902743434;596289.5321606988;3228168.9941453184;1763999526.114481;0.10764169692993164;0.0;0.0;0.0;0.0;390.4702425911796;1055.3735065166154;-5495364.102040788;-596305.5441701087;5527622.175583871;-3.0335049058814016;0.0;-153.86039007823607;-46.139609921763935;19.80070264523016;-16.012009409994953
2025-11-24_16:52:06:336063;1763999526.3355281;59.90869516666667;10.7192635;0.0;59.90869516666667;10.7192635;0.0;1763999526.3355281;274.36;0.3674290672929931;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.902743434;596289.5321606988;3228168.9941453184;1763999526.2221227;0.11340546607971191;0.0;0.0;0.0;0.0;390.47023034729517;1055.3735084812517;-5495364.119193278;-596305.3765455816;5527622.174553366;-3.0335049363640696;0.0;-153.86038942029495;-46.139610579705064;19.783550155781313;-15.844384882784176
2025-11-24_16:52:06:474577;1763999526.4745772;59.90869433333334;10.719262333333333;0.0;59.90869433333334;10.719262333333333;0.0;1763999526.4745772;274.36;0.8162215100120286;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.912053278;596289.5658240251;3228169.016869055;1763999526.3355281;0.13904905319213867;0.0;0.0;0.0;0.0;390.4702224728681;1055.3735097447707;-5495364.150888107;-596305.2012227518;5527622.1871498665;-3.033504968515116;0.0;-153.8603889971523;-46.13961100284767;19.761165170618398;-15.63539872671024
2025-11-24_16:52:06:590736;1763999526.5907364;59.90869433333334;10.719262333333333;0.0;59.90869433333334;10.719262333333333;0.0;1763999526.5907364;274.36;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.865504066;596289.5166249048;3228168.925799337;1763999526.4745772;0.11615920066833496;0.0;0.0;0.0;0.0;390.47020757878505;1055.373512134654;-5495364.123728131;-596304.9788671435;5527622.136161262;-3.033505007976576;0.0;-153.86038819679936;-46.13961180320064;19.741775935406572;-15.462242238732955
2025-11-24_16:52:06:702473;1763999526.7013476;59.908695;10.719257833333334;0.0;59.908695;10.719257833333334;0.0;1763999526.7013476;274.36;2.3733385258449315;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.865504066;596289.5166249048;3228168.925799337;1763999526.5907364;0.1106112003326416;0.0;0.0;0.0;0.0;390.4702014493264;1055.3735131181782;-5495364.142892216;-596304.8140609451;5527622.137434664;-3.0335050379916155;0.0;-153.86038786742492;-46.13961213257508;19.722611850235523;-15.297436040251167
2025-11-24_16:52:06:806680;1763999526.8066807;59.908695;10.719257833333334;0.0;59.908695;10.719257833333334;0.0;1763999526.8066807;274.36;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.902743434;596289.2572741314;3228168.9421092523;1763999526.7013476;0.10533308982849121;0.0;0.0;0.0;0.0;390.47016438419143;1055.3735190655957;-5495364.199016504;-596304.3978433112;5527622.1483310135;-3.03350511394529;0.0;-153.86038587568174;-46.13961412431826;19.703726929648326;-15.140569179840277
2025-11-24_16:52:06:934564;1763999526.9212348;59.90869633333333;10.719254;0.0;59.90869633333333;10.719254;0.0;1763999526.9212348;274.36;2.2775783786827715;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.902743434;596289.2572741314;3228168.9421092523;1763999526.8066807;0.11455416679382324;0.0;0.0;0.0;0.0;390.4701721187713;1055.3735178245163;-5495364.2191126365;-596304.2363731415;5527622.150890923;-3.0335051433785214;0.0;-153.86038629130942;-46.139613708690575;19.683630797213134;-14.979099010090213
2025-11-24_16:52:07:047893;1763999527.043543;59.90869633333333;10.719254;0.0;59.90869633333333;10.719254;0.0;1763999527.043543;274.36;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.977222168;596289.022622053;3228169.0284997025;1763999526.9212348;0.12230825424194336;0.0;0.0;0.0;0.0;390.47013966626986;1055.373523031797;-5495364.314312072;-596303.8405797257;5527622.202837737;-3.033505216421412;0.0;-153.86038454743223;-46.139615452567774;19.662910096425875;-14.8179576726122
2025-11-24_16:52:07:126962;1763999527.1269627;59.908696166666665;10.719254166666667;0.0;59.908696166666665;10.719254166666667;0.0;1763999527.1269627;274.36;0.24908675279086764;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.977222168;596289.022622053;3228169.0284997025;1763999527.043543;0.0834195613861084;0.0;0.0;0.0;0.0;390.47014082000385;1055.3735228466708;-5495364.334638439;-596303.6873099448;5527622.206511188;-3.0335052443842643;0.0;-153.86038460942962;-46.139615390570384;19.64258372895126;-14.664687891689102
2025-11-24_16:52:07:230121;1763999527.2301214;59.908696166666665;10.719254166666667;0.0;59.908696166666665;10.719254166666667;0.0;1763999527.2301214;274.36;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.967912326;596289.0347731522;3228169.0144486413;1763999527.1269627;0.10315871238708496;0.0;0.0;0.0;0.0;390.47013650702456;1055.3735235387248;-5495364.346350594;-596303.5455249356;5527622.202859644;-3.033505270113421;0.0;-153.8603843776661;-46.139615622333906;19.6215617311576;-14.510751783343432
2025-11-24_16:52:07:377043;1763999527.346351;59.908696166666665;10.7192555;0.0;59.908696166666665;10.7192555;0.0;1763999527.3389528;274.36;0.6855090481181944;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.967912326;596289.0347731522;3228169.0144486413;1763999527.2301214;0.11622953414916992;0.0;0.0;0.0;0.0;390.4701279943959;1055.3735249046488;-5495364.369083098;-596303.3838684643;5527622.208020466;-3.0335052996316105;0.0;-153.860383920229;-46.139616079770995;19.59882922773639;-14.349095312025677
2025-11-24_16:52:07:458737;1763999527.4478064;59.90869433333334;10.7192555;0.0;59.90869433333334;10.7192555;0.0;1763999527.4478064;274.36;1.87640143658503;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.967912326;596289.1080762355;3228169.0283249184;1763999527.346351;0.1014554500579834;0.0;0.0;0.0;0.0;390.4701265875786;1055.3735251303847;-5495364.392479992;-596303.2955762913;5527622.221756126;-3.0335053159679126;0.0;-153.86038384463185;-46.13961615536815;19.575432333683494;-14.187500055738589
2025-11-24_16:52:07:568159;1763999527.5627058;59.90869433333334;10.7192555;0.0;59.90869433333334;10.7192555;0.0;1763999527.5513272;274.36;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.865504066;596289.1409465866;3228168.854683388;1763999527.4478064;0.1148993968963623;0.0;0.0;0.0;0.0;390.47012038196385;1055.3735261261284;-5495364.312934195;-596303.1748577061;5527622.129651781;-3.0335053361272033;0.0;-153.86038351116514;-46.13961648883487;19.55256987187849;-14.033911119487934
2025-11-24_16:52:07:680517;1763999527.6680152;59.90869383333333;10.719251333333332;0.0;59.90869383333333;10.719251333333332;0.0;1763999527.658773;274.36;2.2309217076639296;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.865504066;596289.1409465866;3228168.854683388;1763999527.5627058;0.10530948638916016;0.0;0.0;0.0;0.0;390.4701086357024;1055.373528010916;-5495364.33729384;-596303.0155407822;5527622.136682644;-3.0335053652563713;0.0;-153.86038287996462;-46.13961712003537;19.528210226779763;-13.87459419568765
2025-11-24_16:52:07:797904;1763999527.787137;59.90869383333333;10.719251333333332;0.0;59.90869383333333;10.719251333333332;0.0;1763999527.7775393;274.36;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.837574541;596288.9208390753;3228168.763963243;1763999527.6680152;0.11912178993225098;0.0;0.0;0.0;0.0;390.4700791836566;1055.3735327367474;-5495364.334251849;-596302.6369313467;5527622.092815187;-3.0335054332913782;0.0;-153.86038129732106;-46.13961870267895;19.5033226913636;-13.716092271365081
2025-11-24_16:52:07:897979;1763999527.8711135;59.90869383333333;10.719251333333332;0.0;59.90869383333333;10.719251333333332;0.0;1763999527.8711135;274.36;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.837574541;596288.9208390753;3228168.763963243;1763999527.787137;0.08397650718688965;0.0;0.0;0.0;0.0;390.47007909859826;1055.3735327503957;-5495364.359392161;-596302.4808766537;5527622.100974094;-3.033505461849057;0.0;-153.86038129275033;-46.13961870724967;19.478182379730143;-13.560037578311125
2025-11-24_16:52:08:044373;1763999528.0333552;59.90869416666666;10.719248666666667;0.0;59.90869416666666;10.719248666666667;0.0;1763999528.0255253;274.36;0.99579124666758;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.837574541;596288.9208390753;3228168.763963243;1763999527.8711135;0.16224169731140137;0.0;0.0;0.0;0.0;390.47007332026453;1055.3735336775783;-5495364.391376729;-596302.2877795818;5527622.111941309;-3.0335054972025235;0.0;-153.86038098224415;-46.139619017755855;19.446197811142966;-13.366940506509861
2025-11-24_16:52:08:122808;1763999528.1062639;59.9086955;10.719246833333333;0.0;59.9086955;10.719246833333333;0.0;1763999528.1047516;274.36;2.2786057488107057;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.856194223;596288.7682564721;3228168.767781889;1763999528.0333552;0.07290863990783691;0.0;0.0;0.0;0.0;390.4700386178486;1055.3735392458757;-5495364.435949596;-596301.9826604427;5527622.123338786;-3.033505552949266;0.0;-153.86037911746536;-46.13962088253464;19.420244627937002;-13.214403970644588
2025-11-24_16:52:08:236072;1763999528.233834;59.9086955;10.719246833333333;0.0;59.9086955;10.719246833333333;0.0;1763999528.2247689;274.36;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.930672959;596288.6435590332;3228168.8749867724;1763999528.1062639;0.12757015228271484;0.0;0.0;0.0;0.0;390.47003446343774;1055.3735399124862;-5495364.540260746;-596301.6868769465;5527622.195133048;-3.0335056081828045;0.0;-153.86037889422278;-46.139621105777216;19.39041221343401;-13.043317913275871
2025-11-24_16:52:08:349671;1763999528.3359725;59.908697333333336;10.719243833333334;0.0;59.908697333333336;10.719243833333334;0.0;1763999528.3359725;274.36;2.3774368398655343;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495383.930672959;596288.6435590332;3228168.8749867724;1763999528.233834;0.10213851928710938;0.0;0.0;0.0;0.0;390.4700300127162;1055.3735406266421;-5495364.570745893;-596301.5164178582;5527622.207051729;-3.0335056394354782;0.0;-153.86037865505756;-46.13962134494243;19.35992706638661;-12.872858824975701
2025-11-24_16:52:08:440635;1763999528.4406354;59.908697333333336;10.719243833333334;0.0;59.908697333333336;10.719243833333334;0.0;1763999528.4406354;274.36;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495384.033081217;596288.4457567703;3228169.0174067183;1763999528.3359725;0.10466289520263672;0.0;0.0;0.0;0.0;390.4700001567565;1055.3735454172838;-5495364.701430259;-596301.1641887398;5527622.298976164;-3.033505705335676;0.0;-153.86037705070947;-46.13962294929052;19.331650957183676;-12.71843196953621
2025-11-24_16:52:08:577366;1763999528.5668259;59.90869816666667;10.7192405;0.0;59.90869816666667;10.7192405;0.0;1763999528.565826;274.36;1.6642022637899976;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495384.033081217;596288.4457567703;3228169.0174067183;1763999528.4406354;0.1261904239654541;0.0;0.0;0.0;0.0;390.47000322396684;1055.373544925124;-5495364.735767996;-596300.9810951127;5527622.313361999;-3.0335057389359066;0.0;-153.86037721552992;-46.13962278447006;19.29731322035032;-12.535338342451144
2025-11-24_16:52:08:679021;1763999528.6790211;59.908698666666666;10.719240166666667;0.0;59.908698666666666;10.719240166666667;0.0;1763999528.6790211;274.36;0.5189694380291616;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495384.079630422;596288.2475580121;3228169.0616440424;1763999528.5668259;0.11219525337219238;0.0;0.0;0.0;0.0;390.46997254543487;1055.373549847754;-5495364.81464347;-596300.6146817778;5527622.352249774;-3.033505806376091;0.0;-153.86037556698;-46.13962443302001;19.26498695264329;-12.367123765660027
2025-11-24_16:52:08:843575;1763999528.811361;59.908698666666666;10.719240166666667;0.0;59.908698666666666;10.719240166666667;0.0;1763999528.7966006;274.36;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495384.1075599445;596288.2202676126;3228169.1055317633;1763999528.6790211;0.1323399543762207;0.0;0.0;0.0;0.0;390.46997306955285;1055.3735497636549;-5495364.876609668;-596300.4143377868;5527622.392241949;-3.03350584361806;0.0;-153.86037559514415;-46.139624404855866;19.230950275966123;-12.19407017424101
2025-11-24_16:52:08:905670;1763999528.905671;59.908699166666665;10.719238333333333;0.0;59.908699166666665;10.719238333333333;0.0;1763999528.905671;274.36;1.0702354129523433;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495384.1075599445;596288.2202676126;3228169.1055317633;1763999528.811361;0.09430980682373047;0.0;0.0;0.0;0.0;390.46996364812105;1055.3735512754033;-5495364.908865048;-596300.2539435943;5527622.407006338;-3.0335058730950695;0.0;-153.86037508887154;-46.139624911128465;19.198694897090654;-12.033675981683952
2025-11-24_16:52:09:066728;1763999529.0422766;59.908699166666665;10.719238333333333;0.0;59.908699166666665;10.719238333333333;0.0;1763999529.026379;274.36;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495384.135489467;596288.110511248;3228169.133808696;1763999528.905671;0.13660573959350586;0.0;0.0;0.0;0.0;390.4699460925374;1055.3735540923449;-5495364.973256063;-596299.9668342631;5527622.440049261;-3.0335059259894424;0.0;-153.8603741455;-46.139625854500004;19.1622334036971;-11.856323015102408
2025-11-24_16:52:09:139447;1763999529.1394477;59.908699666666664;10.719237666666666;0.0;59.908699666666664;10.719237666666666;0.0;1763999529.1394477;274.36;0.5929276445748328;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495384.135489467;596288.110511248;3228169.133808696;1763999529.0422766;0.09717106819152832;0.0;0.0;0.0;0.0;390.4699399769014;1055.3735550736503;-5495365.008137767;-596299.8008572845;5527622.456822412;-3.0335059565217923;0.0;-153.86037381686856;-46.13962618313144;19.127351699370372;-11.690346036459863
