;current_time;target_north_from_observer;target_east_from_observer;tau_X;tau_N;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle
2025-12-11_14:21:51:202933;1765459311.2029335;-20.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;59.908642666666665;10.71945885;0.0;0.0;0.0;0.0;1765459284.038514;27.164419651031494;0.0;0.0;0.0;-0.0;;;;;;;
2025-12-11_14:21:54:343918;1765459314.343327;20.0;-20.0;196.71297093633447;3.2870290636655186;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;-5403667.344084047;-1186335.5269152317;3220066.8878556937;1765459311.2029335;3.1403934955596924;0.0;0.0;0.0;-0.0;918.5441656630594;880.4749728407069;5403687.344084047;1186315.5269152317;5532375.750255424;0.216109734626267;0.0
2025-12-11_14:21:54:455078;1765459314.4550784;19.999619206094764;-19.825462418330606;171.46309936756967;-28.536900632430324;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459314.343327;0.11175131797790527;0.0;0.0;0.0;-0.0;638.9711642695219;1001.4327007901111;19.999619206094764;-19.825462418330606;28.160854541178857;-0.7810251484402755;0.0
2025-12-11_14:21:54:571508;1765459314.5704756;19.998550216764777;-19.659440817262873;188.1264771992905;-11.87352280070952;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459314.4550784;0.11539721488952637;0.0;0.0;0.0;-0.0;806.5048946572019;947.5452801583996;19.998550216764777;-19.659440817262873;28.043459558690756;-0.7768475251493172;0.0
2025-12-11_14:21:54:680672;1765459314.6806722;19.99672146734931;-19.487875148739416;188.14053330122985;-11.85946669877014;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459314.5704756;0.11019659042358398;0.0;0.0;0.0;-0.0;806.6315267899326;947.4985306626919;19.99672146734931;-19.487875148739416;27.922144388560206;-0.7725116659970177;0.0
2025-12-11_14:21:54:786771;1765459314.7859838;19.994289893936077;-19.324148034106333;188.14662360484937;-11.853376395150626;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459314.6806722;0.10531163215637207;0.0;0.0;0.0;-0.0;806.6863884705471;947.4782740729379;19.994289893936077;-19.324148034106333;27.80637203244627;-0.7683558541107917;0.0
2025-12-11_14:21:54:890097;1765459314.8900974;19.99128431888569;-19.165027829177653;188.15167664960256;-11.848323350397449;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459314.7859838;0.10411357879638672;0.0;0.0;0.0;-0.0;806.7319036530209;947.4614671183098;19.99128431888569;-19.165027829177653;27.69385744911096;-0.7642998055435772;0.0
2025-12-11_14:21:54:997695;1765459314.9949353;19.98774883230955;-19.01007913239171;188.1523902420662;-11.847609757933798;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459314.8900974;0.10483789443969727;0.0;0.0;0.0;-0.0;806.7383311135269;947.4590936112179;19.98774883230955;-19.01007913239171;27.584292849433105;-0.7603335634649456;0.0
2025-12-11_14:21:55:109378;1765459315.1093788;19.983403174430975;-18.84784090035142;188.1552440230492;-11.844755976950813;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459314.9949353;0.11444354057312012;0.0;0.0;0.0;-0.0;806.7640351395903;947.4496014820814;19.983403174430975;-18.84784090035142;27.469574242001237;-0.7561629750220958;0.0
2025-12-11_14:21:55:213924;1765459315.213925;19.97825680102354;-18.681294895962417;188.17349659939316;-11.826503400606851;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459315.1093788;0.10454607009887695;0.0;0.0;0.0;-0.0;806.9284168617218;947.3888882626593;19.97825680102354;-18.681294895962417;27.351810247176598;-0.7518624495869723;0.0
2025-12-11_14:21:55:327449;1765459315.3236227;19.972668229008676;-18.521556678935337;188.1728411813708;-11.827158818629183;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459315.213925;0.10969781875610352;0.0;0.0;0.0;-0.0;806.9225147818571;947.3910684352943;19.972668229008676;-18.521556678935337;27.238860805787507;-0.7477191408958844;0.0
2025-12-11_14:21:55:433613;1765459315.4336138;19.96608633904836;-18.3532022772265;188.18626288182148;-11.813737118178532;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459315.3236227;0.10999107360839844;0.0;0.0;0.0;-0.0;807.0433694169604;947.3464216924845;19.96608633904836;-18.3532022772265;27.119820012808447;-0.7433323355392891;0.0
2025-12-11_14:21:55:539115;1765459315.5391152;19.959268219723995;-18.195316275865526;188.193217252649;-11.806782747351013;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459315.4336138;0.10550141334533691;0.0;0.0;0.0;-0.0;807.1059823788927;947.323287432073;19.959268219723995;-18.195316275865526;27.00818250541234;-0.7391993425717439;0.0
2025-12-11_14:21:55:644835;1765459315.6448355;19.95181563523026;-18.037239839264426;188.20230945082716;-11.797690549172856;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459315.5391152;0.10572028160095215;0.0;0.0;0.0;-0.0;807.1878357234589;947.2930406689984;19.95181563523026;-18.037239839264426;26.896411808294552;-0.7350426793963311;0.0
2025-12-11_14:21:55:754095;1765459315.754095;19.943720304426705;-17.87886628386383;188.2081317427992;-11.7918682572008;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459315.6448355;0.10925960540771484;0.0;0.0;0.0;-0.0;807.2402470795578;947.273671304809;19.943720304426705;-17.87886628386383;26.784432776847915;-0.7308591565360366;0.0
2025-12-11_14:21:55:867259;1765459315.8661613;19.934694271146938;-17.715225728868656;188.21805950052186;-11.781940499478141;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459315.754095;0.11206626892089844;0.0;0.0;0.0;-0.0;807.3296073450749;947.2406431306435;19.934694271146938;-17.715225728868656;26.66873184665646;-0.7265161547210542;0.0
2025-12-11_14:21:55:990172;1765459315.986637;19.92454556787947;-17.544259541743997;188.22484729807195;-11.77515270192806;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459315.8661613;0.12047576904296875;0.0;0.0;0.0;-0.0;807.3906989724093;947.2180604743295;19.92454556787947;-17.544259541743997;26.547854130881852;-0.721956275879436;0.0
2025-12-11_14:21:56:102012;1765459316.102012;19.91280323175105;-17.36027687370004;188.2511013677236;-11.74889863227638;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459315.986637;0.11537480354309082;0.0;0.0;0.0;-0.0;807.6269477015647;947.1307094544925;19.91280323175105;-17.36027687370004;26.417777076770854;-0.7170231511227774;0.0
2025-12-11_14:21:56:217373;1765459316.2152314;19.901487121585937;-17.19441173977517;188.25655238779495;-11.74344761220504;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459316.102012;0.1132194995880127;0.0;0.0;0.0;-0.0;807.6759903503291;947.1125721262575;19.901487121585937;-17.19441173977517;26.300513012630933;-0.7125522322310254;0.0
2025-12-11_14:21:56:330691;1765459316.3298979;19.888976632688667;-17.021822168369162;188.27326574239032;-11.726734257609683;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459316.2152314;0.11466646194458008;0.0;0.0;0.0;-0.0;807.8263412939752;947.0569591589687;19.888976632688667;-17.021822168369162;26.178499220299464;-0.7078759023117018;0.0
2025-12-11_14:21:56:455982;1765459316.4392722;19.87596098209727;-16.852344403487468;188.29228920993324;-11.707710790066756;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459316.3298979;0.1093742847442627;0.0;0.0;0.0;-0.0;807.9974396379674;946.9936554161484;19.87596098209727;-16.852344403487468;26.058690236763788;-0.7032595072335945;0.0
2025-12-11_14:21:56:569227;1765459316.568373;19.860617594826017;-16.66365994553219;188.30377377005442;-11.696226229945577;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459316.4392722;0.12910079956054688;0.0;0.0;0.0;-0.0;808.1007150059804;946.9554365893569;19.860617594826017;-16.66365994553219;25.92530991190359;-0.6980910144035752;0.0
2025-12-11_14:21:56:689195;1765459316.6891959;19.84620992464211;-16.495780451890507;188.3121944303664;-11.687805569633618;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459316.568373;0.12082290649414062;0.0;0.0;0.0;-0.0;808.1764297461921;946.9274129636256;19.84620992464211;-16.495780451890507;25.806642964359696;-0.6934663390288364;0.0
2025-12-11_14:21:56:789703;1765459316.7897036;19.83004194356696;-16.316556125892998;188.35995338871095;-11.640046611289037;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459316.6891959;0.10050773620605469;0.0;0.0;0.0;-0.0;808.6057224028474;946.7684573386618;19.83004194356696;-16.316556125892998;25.679964316428507;-0.6885015498675916;0.0
2025-12-11_14:21:56:949129;1765459316.9428296;19.815706736687908;-16.16470378483416;188.3104269718237;-11.689573028176312;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459316.7897036;0.15312600135803223;0.0;0.0;0.0;-0.0;808.1605381526052;946.9332950647832;19.815706736687908;-16.16470378483416;25.572639322640327;-0.6842723333615054;0.0
2025-12-11_14:21:57:054303;1765459317.054304;19.792068146490934;-15.926756498191967;188.418912807707;-11.581087192293012;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459316.9428296;0.11147427558898926;0.0;0.0;0.0;-0.0;809.1353788897301;946.5721865243454;19.792068146490934;-15.926756498191967;25.404478622243776;-0.6776026633149466;0.0
2025-12-11_14:21:57:165854;1765459317.1658547;19.775878278680572;-15.771583374407479;188.39464750367173;-11.605352496328267;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459317.054304;0.11155080795288086;0.0;0.0;0.0;-0.0;808.9174357696628;946.652968553506;19.775878278680572;-15.771583374407479;25.294825633498178;-0.6732245963755866;0.0
2025-12-11_14:21:57:296734;1765459317.296734;19.7578421925286;-15.605232179740051;188.3992412168709;-11.600758783129104;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459317.1658547;0.13087940216064453;0.0;0.0;0.0;-0.0;808.9586995229603;946.6376760751194;19.7578421925286;-15.605232179740051;25.177283401678938;-0.6685056344061571;0.0
2025-12-11_14:21:57:409139;1765459317.4091392;19.735794009848448;-15.410155295993919;188.45684179730753;-11.543158202692462;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459317.296734;0.11240506172180176;0.0;0.0;0.0;-0.0;809.4759272738324;946.4459026793157;19.735794009848448;-15.410155295993919;25.039457890414067;-0.6629375708371633;0.0
2025-12-11_14:21:57:520973;1765459317.520973;19.71609399169631;-15.242702653528603;188.4663307399471;-11.5336692600529;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459317.4091392;0.11183381080627441;0.0;0.0;0.0;-0.0;809.5611020811162;946.414306791256;19.71609399169631;-15.242702653528603;24.92116262282503;-0.6581279835919338;0.0
2025-12-11_14:21:57:635200;1765459317.624174;19.695793792603318;-15.076184896331345;188.49901709178567;-11.500982908214327;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459317.520973;0.10320115089416504;0.0;0.0;0.0;-0.0;809.8544332885522;946.3054610552906;19.695793792603318;-15.076184896331345;24.803540959893624;-0.653317269799257;0.0
2025-12-11_14:21:57:745776;1765459317.7449322;19.674179801935807;-14.90495760138652;188.5098487736538;-11.490151226346203;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459317.624174;0.120758056640625;0.0;0.0;0.0;-0.0;809.9516146546835;946.2693887316668;19.674179801935807;-14.90495760138652;24.68260747931686;-0.6483408999865582;0.0
2025-12-11_14:21:57:864292;1765459317.8642929;19.652875268581006;-14.741722436542876;188.52638767557391;-11.473612324426078;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459317.7449322;0.11936068534851074;0.0;0.0;0.0;-0.0;810.0999784539624;946.2143072248862;19.652875268581006;-14.741722436542876;24.567333732386885;-0.6435683846362776;0.0
2025-12-11_14:21:57:972107;1765459317.9721074;19.628694290217318;-14.562483208991702;188.57501470392847;-11.42498529607153;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459317.8642929;0.10781455039978027;0.0;0.0;0.0;-0.0;810.5360345525614;946.0523401710229;19.628694290217318;-14.562483208991702;24.440776516939376;-0.6382954402465149;0.0
2025-12-11_14:21:58:091397;1765459318.091397;19.606593500929314;-14.403773480983471;188.57584566597527;-11.424154334024728;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459317.9721074;0.11928963661193848;0.0;0.0;0.0;-0.0;810.5434840502471;946.0495721591365;19.606593500929314;-14.403773480983471;24.32873196864494;-0.6335975406716511;0.0
2025-12-11_14:21:58:204880;1765459318.204881;19.58139550302907;-14.228247230451593;188.61787771592614;-11.382122284073855;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459318.091397;0.11348390579223633;0.0;0.0;0.0;-0.0;810.9202082015179;945.9095489231713;19.58139550302907;-14.228247230451593;24.204835655234277;-0.6283696904793863;0.0
2025-12-11_14:21:58:325271;1765459318.3252714;19.55647461846361;-14.059855577610573;188.63442392720083;-11.365576072799186;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459318.204881;0.12039041519165039;0.0;0.0;0.0;-0.0;811.0684603068743;945.8544221080454;19.55647461846361;-14.059855577610573;24.085996727681387;-0.6233220271926828;0.0
2025-12-11_14:21:58:439790;1765459318.4397905;19.528864228736282;-13.878816063363772;188.67872189055737;-11.321278109442627;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459318.3252714;0.11451911926269531;0.0;0.0;0.0;-0.0;811.4652315204879;945.7068192931266;19.528864228736282;-13.878816063363772;23.958256893712026;-0.6178593015468373;0.0
2025-12-11_14:21:58:552360;1765459318.5523603;19.502613135478953;-13.711633322659562;188.7028598939219;-11.297140106078114;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459318.4397905;0.11256980895996094;0.0;0.0;0.0;-0.0;811.6813509048767;945.6263806781025;19.502613135478953;-13.711633322659562;23.84031894684348;-0.6127810327415844;0.0
2025-12-11_14:21:58:657288;1765459318.6572878;19.475160915512568;-13.54154270011878;188.74560676709564;-11.254393232904356;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459318.5523603;0.10492753982543945;0.0;0.0;0.0;-0.0;812.063943506094;945.4839122012293;19.475160915512568;-13.54154270011878;23.72035563359556;-0.6075806689889073;0.0
2025-12-11_14:21:58:772735;1765459318.7727356;19.44976256327181;-13.38817470727801;188.75250094815402;-11.247499051845974;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459318.6572878;0.1154477596282959;0.0;0.0;0.0;-0.0;812.1256308521797;945.4609329903686;19.44976256327181;-13.38817470727801;23.612210522529402;-0.6028618860592462;0.0
2025-12-11_14:21:58:881440;1765459318.88144;19.421023223483196;-13.218928697204351;188.80037925226713;-11.19962074773286;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459318.7727356;0.1087043285369873;0.0;0.0;0.0;-0.0;812.553904318878;945.3013329049271;19.421023223483196;-13.218928697204351;23.49289720210869;-0.5976213237459593;0.0
2025-12-11_14:21:59:021572;1765459319.0145514;19.392787850230064;-13.056782778368037;188.80298748766626;-11.19701251233374;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459318.88144;0.13311147689819336;0.0;0.0;0.0;-0.0;812.5772286122123;945.2926377003697;19.392787850230064;-13.056782778368037;23.37861837503489;-0.5925673343141078;0.0
2025-12-11_14:21:59:123620;1765459319.1236203;19.35581731817456;-12.85019977772305;188.89691775901457;-11.103082240985433;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459319.0145514;0.1090688705444336;0.0;0.0;0.0;-0.0;813.4167596587994;944.9794443419764;19.35581731817456;-12.85019977772305;23.23306476515614;-0.5860802060895632;0.0
2025-12-11_14:21:59:238589;1765459319.2385898;19.328386691932863;-12.700821949712537;188.88781025220615;-11.112189747793858;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459319.1236203;0.11496949195861816;0.0;0.0;0.0;-0.0;813.3353964189763;945.009816206584;19.328386691932863;-12.700821949712537;23.127849236606227;-0.5813552763460037;0.0
2025-12-11_14:21:59:359689;1765459319.3536632;19.296551921385337;-12.531331638781479;188.93428160675228;-11.065718393247716;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459319.2385898;0.11507344245910645;0.0;0.0;0.0;-0.0;813.7504698919652;944.8548325449905;19.296551921385337;-12.531331638781479;23.00850253049611;-0.5759588098405831;0.0
2025-12-11_14:21:59:473914;1765459319.4688454;19.262229757679712;-12.35295387386936;188.98047178689242;-11.019528213107586;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459319.3536632;0.11518216133117676;0.0;0.0;0.0;-0.0;814.1628222730527;944.7007614146138;19.262229757679712;-12.35295387386936;22.882940472054415;-0.5702380553007211;0.0
2025-12-11_14:21:59:584440;1765459319.5782576;19.22856468409278;-12.182090252123112;189.02264650979976;-10.977353490200247;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459319.4688454;0.10941219329833984;0.0;0.0;0.0;-0.0;814.5391452510885;944.560062221789;19.22856468409278;-12.182090252123112;22.762711233972396;-0.5647178238213831;0.0
2025-12-11_14:21:59:699257;1765459319.6992574;19.19619248811359;-12.021372647206283;189.04133412551016;-10.958665874489837;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459319.5782576;0.12099981307983398;0.0;0.0;0.0;-0.0;814.705838350697;944.49771172166;19.19619248811359;-12.021372647206283;22.6496623896187;-0.559488597848316;0.0
2025-12-11_14:21:59:802692;1765459319.8026927;19.161422250115848;-11.852423222323647;189.10460106122073;-10.895398938779277;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459319.6992574;0.10343527793884277;0.0;0.0;0.0;-0.0;815.2699249381556;944.2865934985747;19.161422250115848;-11.852423222323647;22.53086857820425;-0.5539523987331794;0.0
2025-12-11_14:21:59:905216;1765459319.9052167;19.129780556946983;-11.701790942307253;189.13142159175874;-10.868578408241252;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459319.8026927;0.1025240421295166;0.0;0.0;0.0;-0.0;815.5089384265682;944.1970806420112;19.129780556946983;-11.701790942307253;22.424995326965195;-0.5489820170465406;0.0
2025-12-11_14:22:00:017137;1765459320.0171373;19.097587717928;-11.551412269560924;189.1576127346958;-10.842387265304222;0.0;0.0;0.0;0.0;0.0;0.0;1765459284.0323644;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459319.9052167;0.11192059516906738;0.0;0.0;0.0;-0.0;815.7422754872563;944.1096601604969;19.097587717928;-11.551412269560924;22.319340986357933;-0.5439871079485915;0.0
