;current_time;target_north_from_observer;target_east_from_observer;tau_X;tau_N;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway
2025-11-25_13:50:52:076836;1764075052.0768363;-20;-20;0.0;0.0;59.90868716666667;10.719211666666666;0.0;59.90868716666667;10.719211666666666;0.0;1764075052.0768363;0;678388.4842329219;0;0;0;0;0;0;0;59.908642666666665;10.71945885;0.0;0.0;0.0;0.0;1764075043.9326544;8.144181966781616;0.0;0.0;0.0;-0.0
