;current_time;target_north_from_observer;target_east_from_observer;tau_X;tau_N;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle
2025-12-11_14:54:22:130434;1765461262.1304343;19.966237116676126;-18.356865576521695;188.19019204944433;-11.809807950555667;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461262.025578;0.10485625267028809;0.0;0.0;0.0;-0.0;807.0787458701518;947.3333510774091;19.966237116676126;-18.356865576521695;27.122410261512943;-0.7434280109257118;0.0
2025-12-11_14:54:22:245530;1765461262.245024;19.959303048024836;-18.196087608526017;188.1857414163185;-11.814258583681498;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461262.1304343;0.11458969116210938;0.0;0.0;0.0;-0.0;807.0386742601963;947.3481563656413;19.959303048024836;-18.196087608526017;27.008727893406004;-0.7392195788989678;0.0
2025-12-11_14:54:22:363884;1765461262.3631225;19.951324861255316;-18.027275531037525;188.1941338281223;-11.805866171877698;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461262.245024;0.11809849739074707;0.0;0.0;0.0;-0.0;807.1142343095448;947.3202383296814;19.951324861255316;-18.027275531037525;26.889366425992428;-0.734780031969141;0.0
2025-12-11_14:54:22:471619;1765461262.4703367;19.942175884819626;-17.849980096340154;188.22108063221464;-11.778919367785358;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461262.3631225;0.10721421241760254;0.0;0.0;0.0;-0.0;807.3567987462751;947.2305920460469;19.942175884819626;-17.849980096340154;26.764008826422494;-0.7300940328741082;0.0
2025-12-11_14:54:22:574426;1765461262.5744267;19.933076660558463;-17.68712550665607;188.23143888959643;-11.768561110403574;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461262.4703367;0.10408997535705566;0.0;0.0;0.0;-0.0;807.4500202799087;947.1961300701706;19.933076660558463;-17.68712550665607;26.648864025393358;-0.7257682730876529;0.0
2025-12-11_14:54:22:690448;1765461262.6904483;19.923956022205772;-17.534693622086873;188.22207610577124;-11.77792389422876;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461262.5744267;0.11602163314819336;0.0;0.0;0.0;-0.0;807.3657582083579;947.2272801548335;19.923956022205772;-17.534693622086873;26.541090859179917;-0.7217004553327768;0.0
2025-12-11_14:54:22:805729;1765461262.8057294;19.912751608813068;-17.359496447040865;188.24626852034092;-11.753731479659093;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461262.6904483;0.1152811050415039;0.0;0.0;0.0;-0.0;807.5834642414269;947.146789629355;19.912751608813068;-17.359496447040865;26.41722531851352;-0.7170021672826934;0.0
2025-12-11_14:54:22:927879;1765461262.9242904;19.90107074162364;-17.188496190302104;188.25377512862994;-11.746224871370048;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461262.8057294;0.1185610294342041;0.0;0.0;0.0;-0.0;807.6510038128431;947.1218130200695;19.90107074162364;-17.188496190302104;26.29633088374001;-0.7123923598977512;0.0
2025-12-11_14:54:23:044864;1765461263.0448647;19.887661118856407;-17.004254605733195;188.27474257260187;-11.725257427398141;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461262.9242904;0.1205742359161377;0.0;0.0;0.0;-0.0;807.8396253014498;947.0520449130397;19.887661118856407;-17.004254605733195;26.166079940928704;-0.70739850989475;0.0
2025-12-11_14:54:23:162788;1765461263.1627882;19.873942934382555;-16.826882468989904;188.2895047272281;-11.710495272771896;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461263.0448647;0.11792349815368652;0.0;0.0;0.0;-0.0;807.9723980771596;947.0029215084508;19.873942934382555;-16.826882468989904;26.040690877630226;-0.7025638379847993;0.0
2025-12-11_14:54:23:271196;1765461263.2702138;19.859849902104393;-16.654500667806282;188.31443273384167;-11.685567266158328;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461263.1627882;0.10742568969726562;0.0;0.0;0.0;-0.0;808.1965543577259;946.919963838329;19.859849902104393;-16.654500667806282;25.91883544120136;-0.6978393358904439;0.0
2025-12-11_14:54:23:383519;1765461263.3835194;19.845825797038074;-16.49141530640984;188.31975228493442;-11.68024771506557;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461263.2702138;0.11330556869506836;0.0;0.0;0.0;-0.0;808.2443804904219;946.9022600151679;19.845825797038074;-16.49141530640984;25.803557513933438;-0.6933457582753283;0.0
2025-12-11_14:54:23:498727;1765461263.498727;19.83079260259622;-16.32468223836816;188.33525529833054;-11.664744701669457;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461263.3835194;0.11520767211914062;0.0;0.0;0.0;-0.0;808.3837462582067;946.8506630577106;19.83079260259622;-16.32468223836816;25.685707804747718;-0.6887272793444759;0.0
2025-12-11_14:54:23:616910;1765461263.616911;19.814542503834993;-16.152636589777778;188.35241155705296;-11.647588442947038;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461263.498727;0.11818385124206543;0.0;0.0;0.0;-0.0;808.5379460258961;946.7935605098425;19.814542503834993;-16.152636589777778;25.56411084778251;-0.6839353493596425;0.0
2025-12-11_14:54:23:726020;1765461263.7257087;19.796208605575785;-15.967410184323786;188.39295245238085;-11.607047547619137;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461263.616911;0.10879778861999512;0.0;0.0;0.0;-0.0;808.9022091724543;946.6586113194949;19.796208605575785;-15.967410184323786;25.433207881624366;-0.6787459178066174;0.0
2025-12-11_14:54:23:846302;1765461263.845302;19.78030369338635;-15.813421676123532;188.38124447657316;-11.618755523426827;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461263.7257087;0.11959338188171387;0.0;0.0;0.0;-0.0;808.7970289329506;946.6975858397348;19.78030369338635;-15.813421676123532;25.32438981119757;-0.6744072718312729;0.0
2025-12-11_14:54:23:949618;1765461263.9496186;19.760855738797012;-15.632580748477086;188.4341933943092;-11.565806605690804;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461263.845302;0.10431647300720215;0.0;0.0;0.0;-0.0;809.2725940626536;946.5213121302878;19.760855738797012;-15.632580748477086;25.19660692210765;-0.6692832756030331;0.0
2025-12-11_14:54:24:070921;1765461264.0691214;19.743801470017736;-15.480017177929106;188.42099514353046;-11.57900485646953;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461263.9496186;0.11950278282165527;0.0;0.0;0.0;-0.0;809.154079022308;946.5652538641617;19.743801470017736;-15.480017177929106;25.08881480493757;-0.6649359212274696;0.0
2025-12-11_14:54:24:174400;1765461264.1744006;19.722696478773038;-15.298150953585138;188.47607677640968;-11.523923223590321;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461264.0691214;0.10527920722961426;0.0;0.0;0.0;-0.0;809.6485752905054;946.3818537447186;19.722696478773038;-15.298150953585138;24.960332109018186;-0.6597236748315594;0.0
2025-12-11_14:54:24:284020;1765461264.2840202;19.703297390944293;-15.137060941546132;188.48317096283077;-11.51682903716922;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461264.1744006;0.1096196174621582;0.0;0.0;0.0;-0.0;809.7122415140899;946.3582303174977;19.703297390944293;-15.137060941546132;24.846539840067745;-0.6550792499677779;0.0
2025-12-11_14:54:24:392300;1765461264.3923006;19.683997221205686;-14.981995959812346;188.50065676318246;-11.499343236817525;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461264.2840202;0.10828042030334473;0.0;0.0;0.0;-0.0;809.8691450961455;946.3000006105216;19.683997221205686;-14.981995959812346;24.737015776852846;-0.6505836082114396;0.0
2025-12-11_14:54:24:525346;1765461264.5169933;19.663294442479454;-14.820900274258232;188.50855521137802;-11.491444788621976;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461264.3923006;0.12469267845153809;0.0;0.0;0.0;-0.0;809.9400094848118;946.2736967034828;19.663294442479454;-14.820900274258232;24.623245790739105;-0.6458868060381497;0.0
2025-12-11_14:54:24:629626;1765461264.6296265;19.63675990676711;-14.621592792164265;188.57357325249217;-11.426426747507838;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461264.5169933;0.11263322830200195;0.0;0.0;0.0;-0.0;810.5231119117168;946.0571417606529;19.63675990676711;-14.621592792164265;24.482510398565875;-0.6400381518333871;0.0
2025-12-11_14:54:24:737015;1765461264.7328622;19.615631749640713;-14.468117763648738;188.58167254865836;-11.41832745134165;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461264.6296265;0.10323572158813477;0.0;0.0;0.0;-0.0;810.5957195899007;946.0301620433017;19.615631749640713;-14.468117763648738;24.374155176340388;-0.635505471037794;0.0
2025-12-11_14:54:24:851418;1765461264.851418;19.5930331593689;-14.308627121588811;188.59404427757244;-11.405955722427551;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461264.7328622;0.11855578422546387;0.0;0.0;0.0;-0.0;810.706615749622;945.9889488597316;19.5930331593689;-14.308627121588811;24.261569580074497;-0.6307679447186478;0.0
2025-12-11_14:54:24:981235;1765461264.980758;19.568252403858246;-14.13882249845936;188.61323755564678;-11.386762444353234;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461264.851418;0.12933993339538574;0.0;0.0;0.0;-0.0;810.878628045205;945.9250079131261;19.568252403858246;-14.13882249845936;24.14172329772762;-0.6256930939811696;0.0
2025-12-11_14:54:25:096937;1765461265.0969374;19.538934984029545;-13.944207704297938;188.6726814105621;-11.327318589437919;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461264.980758;0.1161794662475586;0.0;0.0;0.0;-0.0;811.4111391351128;945.7269478018112;19.538934984029545;-13.944207704297938;24.004393531408695;-0.6198367807364089;0.0
2025-12-11_14:54:25:213522;1765461265.2135227;19.51261237939874;-13.774772055949656;188.6887549345303;-11.311245065469693;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461265.0969374;0.11658525466918945;0.0;0.0;0.0;-0.0;811.5550692740479;945.6733855375384;19.51261237939874;-13.774772055949656;23.884856856636937;-0.6147027425334103;0.0
2025-12-11_14:54:25:322212;1765461265.3214433;19.485018479279965;-13.602085051290556;188.73169770633908;-11.268302293660936;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461265.2135227;0.10792064666748047;0.0;0.0;0.0;-0.0;811.9394745677699;945.530271227449;19.485018479279965;-13.602085051290556;23.763052473965203;-0.6094356366419369;0.0
2025-12-11_14:54:25:471624;1765461265.467834;19.458539167386498;-13.440755624629778;188.71637485864835;-11.283625141351639;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461265.3214433;0.14639067649841309;0.0;0.0;0.0;-0.0;811.8023318877607;945.5813397872798;19.458539167386498;-13.440755624629778;23.64928451961563;-0.6044828831578151;0.0
2025-12-11_14:54:25:592674;1765461265.5920546;19.421245765809836;-13.220222549993242;188.80906496003297;-11.190935039967043;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461265.467834;0.12422060966491699;0.0;0.0;0.0;-0.0;812.6315741570195;945.2723766170252;19.421245765809836;-13.220222549993242;23.493809213648948;-0.5976615206307527;0.0
2025-12-11_14:54:25:692956;1765461265.6929562;19.39006379537284;-13.041345374538437;188.85190097314165;-11.148099026858358;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461265.5920546;0.10090160369873047;0.0;0.0;0.0;-0.0;813.0145162960622;945.1295575548825;19.39006379537284;-13.041345374538437;23.367739795851534;-0.5920844416301653;0.0
2025-12-11_14:54:25:816899;1765461265.816899;19.360752188427767;-12.877417100434783;188.85368098983275;-11.146319010167241;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461265.6929562;0.12394285202026367;0.0;0.0;0.0;-0.0;813.0304252509363;945.1236223545231;19.360752188427767;-12.877417100434783;23.2522385262211;-0.586938002652946;0.0
2025-12-11_14:54:25:932543;1765461265.9315898;19.33016065900385;-12.710386667528526;188.89566705150537;-11.104332948494632;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461265.816899;0.11469078063964844;0.0;0.0;0.0;-0.0;813.4055867630129;944.9836152799229;19.33016065900385;-12.710386667528526;23.13458537214331;-0.5816586849160742;0.0
2025-12-11_14:54:26:035539;1765461266.0355394;19.297766908082508;-12.537727153338889;188.9500462951702;-11.049953704829797;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461265.9315898;0.10394954681396484;0.0;0.0;0.0;-0.0;813.8912290640964;944.8022509593168;19.297766908082508;-12.537727153338889;23.013005232047718;-0.5761631290906657;0.0
2025-12-11_14:54:26:168423;1765461266.159622;19.269071745342465;-12.388166826634595;188.9468142057156;-11.0531857942844;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461266.0355394;0.12408256530761719;0.0;0.0;0.0;-0.0;813.8623724861674;944.8130315179654;19.269071745342465;-12.388166826634595;22.907723659318165;-0.5713707638077126;0.0
2025-12-11_14:54:26:286567;1765461266.2865674;19.23065349861949;-12.192578782257577;189.01328074908616;-10.986719250913835;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461266.159622;0.12694549560546875;0.0;0.0;0.0;-0.0;814.4555900484075;944.5913091685111;19.23065349861949;-12.192578782257577;22.770090279696383;-0.5650578396418848;0.0
2025-12-11_14:54:26:455914;1765461266.4540412;19.19283173186053;-12.004880186134415;189.0159941103796;-10.984005889620382;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461266.2865674;0.16747379302978516;0.0;0.0;0.0;-0.0;814.4797977683937;944.5822566993844;19.19283173186053;-12.004880186134415;22.638063922759716;-0.5589499444552442;0.0
2025-12-11_14:54:26:571029;1765461266.5710294;19.142659214197536;-11.762753515816298;189.15042839251117;-10.849571607488832;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461266.4540412;0.1169881820678711;0.0;0.0;0.0;-0.0;815.6782767802124;944.133640776987;19.142659214197536;-11.762753515816298;22.467838615780348;-0.5509975291456567;0.0
2025-12-11_14:54:26:696387;1765461266.6899061;19.10831254160221;-11.601197100279153;189.14376585298888;-10.85623414701112;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461266.5710294;0.11887669563293457;0.0;0.0;0.0;-0.0;815.6189218460117;944.155879123986;19.10831254160221;-11.601197100279153;22.354314624856602;-0.5456444101208416;0.0
2025-12-11_14:54:26:864504;1765461266.8542752;19.06278794730577;-11.391945760868909;189.183057050825;-10.816942949174997;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461266.6899061;0.1643691062927246;0.0;0.0;0.0;-0.0;815.968895164161;944.0247246759875;19.06278794730577;-11.391945760868909;22.207348165472737;-0.53865384119508;0.0
2025-12-11_14:54:26:986268;1765461266.986268;19.01047140149778;-11.157878024313186;189.28713220345682;-10.712867796543188;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461266.8542752;0.13199281692504883;0.0;0.0;0.0;-0.0;816.8951855166564;943.6772325906053;19.01047140149778;-11.157878024313186;22.043054799927713;-0.530756198611321;0.0
2025-12-11_14:54:27:111162;1765461267.1020627;18.970096200837077;-10.98159647734126;189.32065197965983;-10.679348020340166;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461266.986268;0.11579465866088867;0.0;0.0;0.0;-0.0;817.1932949108082;943.5652875947465;18.970096200837077;-10.98159647734126;21.91939805423879;-0.5247527045802609;0.0
2025-12-11_14:54:27:228253;1765461267.2257273;18.928389196689437;-10.803233473058436;189.36457961059932;-10.63542038940067;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461267.1020627;0.12366461753845215;0.0;0.0;0.0;-0.0;817.5838023909643;943.4185636869022;18.928389196689437;-10.803233473058436;21.79435181543052;-0.518628661573608;0.0
2025-12-11_14:54:27:353454;1765461267.3534544;18.886593522450397;-10.628082148262353;189.4071609060289;-10.5928390939711;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461267.2257273;0.12772703170776367;0.0;0.0;0.0;-0.0;817.9621632784543;943.276314927952;18.886593522450397;-10.628082148262353;21.6716299579076;-0.5125653425240211;0.0
2025-12-11_14:54:27:483009;1765461267.4830098;18.838232818384938;-10.429646216313268;189.47790416283246;-10.522095837167535;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461267.3534544;0.12955546379089355;0.0;0.0;0.0;-0.0;818.5903738172316;943.0399397714458;18.838232818384938;-10.429646216313268;21.532685292762093;-0.5056354500824382;0.0
2025-12-11_14:54:27:597536;1765461267.5975363;18.796062235020393;-10.260104977135317;189.52620373375177;-10.473796266248234;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461267.4830098;0.11452651023864746;0.0;0.0;0.0;-0.0;819.0190043221712;942.8785218882707;18.796062235020393;-10.260104977135317;21.414054022641224;-0.4996626958308069;0.0
2025-12-11_14:54:27:750320;1765461267.7384818;18.753537535609503;-10.092259163860547;189.54982651300475;-10.450173486995245;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461267.5975363;0.1409454345703125;0.0;0.0;0.0;-0.0;819.2285610364713;942.7995641454454;18.753537535609503;-10.092259163860547;21.296686717187765;-0.4937015992161616;0.0
2025-12-11_14:54:27:870987;1765461267.8709874;18.698773836091988;-9.880469201440105;189.64809889414926;-10.351901105850729;0.0;0.0;0.0;0.0;0.0;0.0;1765461250.268867;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765461267.7384818;0.1325056552886963;0.0;0.0;0.0;-0.0;820.0997566061418;942.4710235241606;18.698773836091988;-9.880469201440105;21.148707161761088;-0.4861101822333436;0.0
