;current_time;target_north_from_observer;target_east_from_observer;tau_X;tau_N;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle
2025-11-24_17:32:06:684337;1764001926.6832926;-20.0;-20.0;0.0;0.0;59.9087755;10.719449333333333;0.0;59.9087755;10.719449333333333;0.0;1764001926.6832926;0;1125196.1898012205;0.49;0;0;0;0;0;0;59.908642666666665;10.71945885;0.0;0.0;0.0;0.0;1764001921.7783966;4.904896020889282;0.0;0.0;0.0;-0.0;;;;;;;
2025-11-24_17:32:09:696051;1764001929.6939461;19.999999995615767;-19.999407768249533;160.68188793079906;-19.92092899178728;59.90877783333333;10.719454666666667;0.0;59.90877783333333;10.719454666666667;0.0;1764001929.6939461;0;0.13145580733536888;0.49;0;0;0;0;0;0;59.9087755;10.719449333333333;0.0;14.799059274834491;-0.5324912989910269;1.7176395107121323e-05;1764001926.6832926;3.010653495788574;0.0;0.0;0.0;-0.0;673.556670260641;932.0638376552344;5.200940720781276;-19.466916469258507;20.149705238592674;-1.309725771978125;0.0
2025-11-24_17:32:09:802271;1764001929.8022718;19.999667558571993;-19.83691964028985;196.82485784292982;-3.1751421570701943;59.9087815;10.719447333333333;0.0;59.9087815;10.719447333333333;0.0;1764001929.8022718;0;5.345019713554087;0.49;0;0;0;0;0;0;59.9087755;10.719449333333333;0.0;0.25995839535983106;0.29841892062749914;1.3827766293106336e-08;1764001929.6939461;0.10832571983337402;0.0;0.0;0.0;-0.0;881.3978732200836;918.1602186519109;19.73970916321216;-20.135338560917347;28.197304424553906;-0.7953195663559542;0.0
2025-11-24_17:32:09:917014;1764001929.9170141;19.998595568570046;-19.66480969290713;188.034909144889;-11.965090855110974;59.9087855;10.719443166666666;0.0;59.9087855;10.719443166666666;0.0;1764001929.9170141;0;4.383241410587573;0.49;0;0;0;0;0;0;59.9087755;10.719449333333333;0.0;0.6684644172775049;-0.11190708284301032;3.7207663228233656e-08;1764001929.8022718;0.11474227905273438;0.0;0.0;0.0;-0.0;805.6794662660939;947.8497719089812;19.33013115129254;-19.55290261006412;27.494908088677484;-0.7911273722531413;0.0
2025-11-24_17:32:10:028285;1764001930.0272088;19.996885373271553;-19.500840268675027;187.92048747163207;-12.07951252836794;59.9087875;10.719444166666667;0.0;59.9087875;10.719444166666667;0.0;1764001930.026333;0;2.1015513457462256;0.49;0;0;0;0;0;0;59.9087755;10.719449333333333;0.0;1.1141073735298517;-0.34504679744117805;1.0808679556939538e-07;1764001929.9170141;0.11019468307495117;0.0;0.0;0.0;-0.0;804.6468367663019;948.2301214956037;18.882777999741702;-19.15579347123385;26.89802462078014;-0.7925753725572758;0.0
2025-11-24_17:32:10:135101;1764001930.134114;19.994563303163304;-19.34052582365734;187.83844611652447;-12.161553883475534;59.908785;10.719437833333334;0.0;59.908785;10.719437833333334;0.0;1764001930.1332207;0;4.216854703611579;0.49;0;0;0;0;0;0;59.9087755;10.719449333333333;0.0;1.336928841478779;-0.2890932451402115;1.4624001687391086e-07;1764001930.0272088;0.10690522193908691;0.0;0.0;0.0;-0.0;803.9056157614;948.5027416398491;18.657634461684523;-19.05143257851713;26.665790950197252;-0.795840845572487;0.0
2025-11-24_17:32:10:242103;1764001930.2401068;19.991644845049905;-19.182477775596876;188.5819708937856;-11.418029106214393;59.908780166666666;10.7194415;0.0;59.908780166666666;10.7194415;0.0;1764001930.239027;0;5.446222232688229;0.49;0;0;0;0;0;0;59.9087755;10.719449333333333;0.0;1.0584020463899388;-0.6434656587521621;1.213699225566245e-07;1764001930.134114;0.10599279403686523;0.0;0.0;0.0;-0.0;810.5983940372395;946.0291682055598;18.933242798659965;-18.539012116844713;26.498351894816487;-0.7748779494742948;0.0
2025-11-24_17:32:10:342841;1764001930.3418133;19.98820003355663;-19.028476414974218;188.63444984557037;-11.365550154429625;59.908779833333334;10.719441166666666;0.0;59.908779833333334;10.719441166666666;0.0;1764001930.3418133;0;0.4043086438173524;0.49;0;0;0;0;0;0;59.9087755;10.719449333333333;0.0;0.5199167923804764;-0.43830275880987146;3.72290491212901e-08;1764001930.2401068;0.10170650482177734;0.0;0.0;0.0;-0.0;811.0686925111577;945.8543357536016;19.468283241176152;-18.590173656164346;26.918555104704396;-0.762329602909948;0.0
2025-11-24_17:32:10:446180;1764001930.4461808;19.98413625741202;-18.873568577893124;188.58767229324215;-11.412327706757855;59.908779833333334;10.719441166666666;0.0;59.908779833333334;10.719441166666666;0.0;1764001930.4446049;0;0.0;0.49;0;0;0;0;0;0;59.9087755;10.719449333333333;0.0;0.48277988381612846;-0.45695394470349143;3.480198171312843e-08;1764001930.3418133;0.10436749458312988;0.0;0.0;0.0;-0.0;810.649501246264;946.0101756854924;19.50135637359589;-18.41661463318963;26.82302359834557;-0.7567983743951279;0.0
2025-11-24_17:32:10:549436;1764001930.5477006;19.97948256713743;-18.718995057014148;188.62614878709292;-11.373851212907072;59.908779333333335;10.7194425;0.0;59.908779333333335;10.7194425;0.0;1764001930.5477006;0;0.9031138129588108;0.49;0;0;0;0;0;0;59.9087755;10.719449333333333;0.0;0.48277988381612846;-0.45695394470349143;3.480198171312843e-08;1764001930.4461808;0.10151982307434082;0.0;0.0;0.0;-0.0;810.9943194131934;945.8819926954342;19.496702683321303;-18.262041112310655;26.713733567391;-0.752711116801762;0.0
