;current_time;target_north_from_observer;target_east_from_observer;tau_X;tau_N;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle
2025-12-11_15:09:21:414144;1765462161.4141443;-20.0;-20.0;0.0;0.0;59.90878266666667;10.719193333333333;0.0;59.90878266666667;10.719193333333333;0.0;1765462161.413135;0;591085.5274268152;0;0;0;0;0;0;0;59.908642666666665;10.71945885;0.0;0.0;0.0;0.0;1765462152.0614522;9.352692127227783;0.0;0.0;0.0;-0.0;;;;;;;
2025-12-11_15:09:24:443057;1765462164.437124;20.0;-20.0;69.62196688493172;-13.124119902334565;59.90878566666667;10.719193666666667;0.0;59.90878566666667;10.719193666666667;0.0;1765462164.437124;0;0.11069888230903126;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;15.597532628843735;-14.856597290764508;3.631604755405249e-05;1765462161.4141443;3.022979736328125;0.0;0.0;0.0;-0.0;387.00395357519807;650.5543080345926;4.4024673711562645;-5.143402709235492;6.770251870016842;-0.8628612690555266;0.0
2025-12-11_15:09:24:636468;1765462164.5819392;19.999635781324486;-19.82930330587368;188.83448783497073;-11.165512165029272;59.908788;10.719195666666666;0.0;59.908788;10.719195666666666;0.0;1765462164.5667715;0;2.183013100892304;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;0.3342322063639127;0.018651178172452758;8.84728151850922e-09;1765462164.437124;0.14481520652770996;0.0;0.0;0.0;-0.0;812.8588694072746;945.1876171032125;19.66540357496057;-19.84795448404613;27.940461609766558;-0.7900181101513495;0.0
2025-12-11_15:09:24:697851;1765462164.6807332;19.99861168400424;-19.666738312673946;187.66416019598478;-12.335839804015208;59.90878633333333;10.719199833333333;0.0;59.90878633333333;10.719199833333333;0.0;1765462164.66022;0;3.1894441869057655;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;0.5941905923307489;0.13055823764975813;2.7771521804442756e-08;1765462164.5819392;0.09879398345947266;0.0;0.0;0.0;-0.0;802.3287180614125;949.0816269079489;19.40442109167349;-19.797296550323704;27.72119240949858;-0.7954197218856521;0.0
2025-12-11_15:09:24:791724;1765462164.779851;19.99675412826504;-19.490432337060376;187.82307688030528;-12.176923119694731;59.9087885;10.719208166666666;0.0;59.9087885;10.719208166666666;0.0;1765462164.777815;0;4.464958886432808;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;0.40850604796770446;0.3636979664545826;2.2899366486361927e-08;1765462164.6807332;0.09911775588989258;0.0;0.0;0.0;-0.0;803.7666829330827;948.5538042835917;19.588248080297333;-19.85413030351496;27.890606894870952;-0.7921390904627512;0.0
2025-12-11_15:09:24:921697;1765462164.8907344;19.99421307166582;-19.319617182613328;187.26250632509695;-12.737493674903062;59.90878933333333;10.719209;0.0;59.90878933333333;10.719209;0.0;1765462164.8907344;0;0.9200680901235774;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;0.6498960513398049;0.8299773566028257;8.716469929170856e-08;1765462164.779851;0.11088347434997559;0.0;0.0;0.0;-0.0;798.6827939725855;950.414365157894;19.344317020326013;-20.149594539216153;27.932217260319383;-0.8057852538942846;0.0
2025-12-11_15:09:25:058069;1765462165.0305119;19.991119521143965;-19.157171757961077;187.42390350756128;-12.576096492438733;59.9087955;10.719215;0.0;59.9087955;10.719215;0.0;1765462165.0149865;0;6.154196539772778;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;0.7427383414039619;0.8766052760767856;1.0265428940225974e-07;1765462164.8907344;0.13977742195129395;0.0;0.0;0.0;-0.0;800.1498377221519;949.8790536600064;19.248381179740004;-20.03377703403786;27.78223173703135;-0.8053892041541459;0.0
2025-12-11_15:09:25:124745;1765462165.1175141;19.987403499333062;-18.996226429155435;186.54240655338083;-13.457593446619173;59.90879783333333;10.719219;0.0;59.90879783333333;10.719219;0.0;1765462165.115892;0;3.3995420175532343;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;1.4297713074555227;1.2123262208760248;2.74045154458058e-07;1765462165.0305119;0.08700227737426758;0.0;0.0;0.0;-0.0;792.1042353065886;952.7990800464811;18.55763219187754;-20.20855265003146;27.436678238775613;-0.8279590577013651;0.0
2025-12-11_15:09:25:273552;1765462165.2520235;19.982389854394278;-18.81319692820197;186.7097499197824;-13.290250080217584;59.908798;10.7192155;0.0;59.908798;10.7192155;0.0;1765462165.241784;0;1.562572411682972;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;1.6897297718998987;1.4361401918685688;3.847299082648803e-07;1765462165.1175141;0.13450932502746582;0.0;0.0;0.0;-0.0;793.6378846018341;952.2454308664809;18.29266008249438;-20.24933712007054;27.288405352749177;-0.8361220172195976;0.0
2025-12-11_15:09:25:383782;1765462165.3657186;19.976495889587397;-18.62895062459367;187.03508250667306;-12.96491749332695;59.908798;10.7192155;0.0;59.908798;10.7192155;0.0;1765462165.351336;0;0.0;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;1.7082981566823805;1.2403028866435897;3.4819128580387826e-07;1765462165.2520235;0.11369514465332031;0.0;0.0;0.0;-0.0;796.6110056076166;951.1681580826227;18.268197732905016;-19.86925351123726;26.99100375129332;-0.8273547216238355;0.0
2025-12-11_15:09:25:490393;1765462165.4618678;19.97046957606586;-18.46326258951186;186.9731010207511;-13.026898979248898;59.90879733333333;10.7192155;0.0;59.90879733333333;10.7192155;0.0;1765462165.4618678;0;0.671967875996908;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;1.7082981566823805;1.2403028866435897;3.4819128580387826e-07;1765462165.3657186;0.09614920616149902;0.0;0.0;0.0;-0.0;796.0454308701981;951.3734912459179;18.262171419383478;-19.70356547615545;26.86517071272937;-0.8233455927232037;0.0
2025-12-11_15:09:25:565324;1765462165.5653248;19.964206799458857;-18.308203649937102;187.02819786927677;-12.971802130723248;59.90879733333333;10.7192155;0.0;59.90879733333333;10.7192155;0.0;1765462165.4618678;0;0.671967875996908;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;1.6340243331389173;1.2403029115238904;3.2845886743793073e-07;1765462165.4618678;0.10345697402954102;0.0;0.0;0.0;-0.0;796.5482038189472;951.1909677972819;18.33018246631994;-19.548506561460993;26.798128629291757;-0.8175509190261046;0.0
2025-12-11_15:09:25:768943;1765462165.7266994;19.955918415556418;-18.122612568115095;186.9524922441829;-13.047507755817104;59.90879733333333;10.7192155;0.0;59.90879733333333;10.7192155;0.0;1765462165.6891756;0;0.0;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;1.6340243331389173;1.2403029115238904;3.2845886743793073e-07;1765462165.5653248;0.16137456893920898;0.0;0.0;0.0;-0.0;795.8572888486664;951.4417544824508;18.3218940824175;-19.362915479638986;26.657349805240738;-0.813015570150364;0.0
2025-12-11_15:09:25:941623;1765462165.926332;19.94775989168142;-17.95635628433693;186.88847843986383;-13.111521560136165;59.90879733333333;10.7192155;0.0;59.90879733333333;10.7192155;0.0;1765462165.6891756;0;0.0;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;1.6340243331389173;1.2403029115238904;3.2845886743793073e-07;1765462165.7266994;0.1996326446533203;0.0;0.0;0.0;-0.0;795.2726090058112;951.6537586213526;18.313735558542504;-19.19665919586082;26.531201148652354;-0.8089319235253234;0.0
2025-12-11_15:09:26:087480;1765462166.0642753;19.935917552875104;-17.736708324152197;186.9283284055929;-13.071671594407102;59.90879733333333;10.7192155;0.0;59.90879733333333;10.7192155;0.0;1765462165.6891756;0;0.0;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;1.6340243331389173;1.2403029115238904;3.2845886743793073e-07;1765462165.926332;0.13794326782226562;0.0;0.0;0.0;-0.0;795.6366352264749;951.5217870491555;18.301893219736186;-18.977011235676088;26.364488443085747;-0.8035061049890986;0.0
2025-12-11_15:09:26:245586;1765462166.233384;19.922245973977155;-17.507154960037674;186.91034724738674;-13.089652752613269;59.90879733333333;10.7192155;0.0;59.90879733333333;10.7192155;0.0;1765462165.6891756;0;0.0;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;1.6340243331389173;1.2403029115238904;3.2845886743793073e-07;1765462166.0642753;0.16910862922668457;0.0;0.0;0.0;-0.0;795.4723994226609;951.5813377156984;18.288221640838238;-18.747457871561565;26.190193344654784;-0.7977973606631045;0.0
2025-12-11_15:09:26:401944;1765462166.3906908;19.907533108859695;-17.281765064372227;186.9129142059019;-13.087085794098089;59.90879733333333;10.7192155;0.0;59.90879733333333;10.7192155;0.0;1765462165.6891756;0;0.0;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;1.6340243331389173;1.2403029115238904;3.2845886743793073e-07;1765462166.233384;0.15730690956115723;0.0;0.0;0.0;-0.0;795.49584751189;951.5728365953344;18.273508775720778;-18.522067975896118;26.01899546639072;-0.792153198689181;0.0
2025-12-11_15:09:26:564264;1765462166.5329082;19.8908825013676;-17.04745986274794;186.92445437158665;-13.075545628413348;59.90879733333333;10.7192155;0.0;59.90879733333333;10.7192155;0.0;1765462165.6891756;0;0.0;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;1.6340243331389173;1.2403029115238904;3.2845886743793073e-07;1765462166.3906908;0.14221739768981934;0.0;0.0;0.0;-0.0;795.6012535475245;951.5346175336198;18.256858168228682;-18.28776277427183;25.840958524459978;-0.7862438309096272;0.0
2025-12-11_15:09:26:686294;1765462166.6862946;19.87135326555814;-16.79450646965767;186.95521390178152;-13.044786098218475;59.90879733333333;10.7192155;0.0;59.90879733333333;10.7192155;0.0;1765462165.6891756;0;0.0;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;1.6340243331389173;1.2403029115238904;3.2845886743793073e-07;1765462166.5329082;0.15338635444641113;0.0;0.0;0.0;-0.0;795.8821380041556;951.4327397128931;18.237328932419224;-18.03480938118156;25.64867474168616;-0.7798148849840871;0.0
2025-12-11_15:09:26:861095;1765462166.8083596;19.8578064722414;-16.630242854247303;186.93349274192997;-13.066507258070029;59.90879733333333;10.7192155;0.0;59.90879733333333;10.7192155;0.0;1765462165.6891756;0;0.0;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;1.6340243331389173;1.2403029115238904;3.2845886743793073e-07;1765462166.6862946;0.12206506729125977;0.0;0.0;0.0;-0.0;795.683798832096;951.5046829196306;18.223782139102482;-17.870545765771194;25.52376620759549;-0.7756119970552079;0.0
2025-12-11_15:09:27:002922;1765462166.9869046;19.833997843742154;-16.359585767423514;186.95212325500083;-13.047876744999176;59.90879733333333;10.7192155;0.0;59.90879733333333;10.7192155;0.0;1765462165.6891756;0;0.0;0.41;0;0;0;0;0;0;59.90878266666667;10.719193333333333;0.0;1.6340243331389173;1.2403029115238904;3.2845886743793073e-07;1765462166.8083596;0.1785449981689453;0.0;0.0;0.0;-0.0;795.8539198605488;951.4429766547596;18.199973510603236;-17.599888678947405;25.31788137459374;-0.7686375223741576;0.0
