;current_time;target_north_from_observer;target_east_from_observer;tau_X;tau_N;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle
2025-12-11_14:07:06:344544;1765458426.3445451;-20.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;59.908642666666665;10.71945885;0.0;0.0;0.0;0.0;1765458421.845544;4.4990010261535645;0.0;0.0;0.0;-0.0;;;;;;;
2025-12-11_14:07:09:450435;1765458429.4504352;-20.0;-20.15;196.71294735495815;3.2870526450418405;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;-5403667.344084047;-1186335.5269152317;3220066.8878556937;1765458426.3445451;3.1058900356292725;0.0;0.0;0.0;-0.0;918.5442465671308;880.4747782275015;5403647.344084047;1186315.5269152317;5532336.680700727;0.21611128501261273;0.0
2025-12-11_14:07:09:552916;1765458429.5529163;-20.0;-20.299999999999997;-104.53877563670011;-82.56838043745739;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458429.4504352;0.10248112678527832;0.0;0.0;0.0;-0.0;0.954929658551372;1135.940521929347;-20.0;-20.15;28.39053539474027;-2.3524585175366846;0.0
2025-12-11_14:07:09:662200;1765458429.662201;-20.0;-20.449999999999996;-107.86873815681201;-36.0098196197437;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458429.5529163;0.10928463935852051;0.0;0.0;0.0;-0.0;262.18330661459856;905.0006107965029;-20.0;-20.299999999999997;28.497192844208357;-2.3487504589610935;0.0
2025-12-11_14:07:09:784849;1765458429.784338;-20.0;-20.599999999999994;-111.53437935079913;-36.162471068977005;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458429.662201;0.12213706970214844;0.0;0.0;0.0;-0.0;286.7647431942126;914.1666264928532;-20.0;-20.449999999999996;28.60423919631494;-2.3450701036150807;0.0
2025-12-11_14:07:09:896368;1765458429.8963687;-20.0;-20.749999999999993;-112.83934520275595;-36.28457954423298;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458429.784338;0.1120307445526123;0.0;0.0;0.0;-0.0;293.8228892140968;917.7922945973736;-20.0;-20.599999999999994;28.711670101197523;-2.341417240784853;0.0
2025-12-11_14:07:10:011814;1765458430.011814;-20.0;-20.89999999999999;-113.74755675407893;-36.420866874829635;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458429.8963687;0.11544537544250488;0.0;0.0;0.0;-0.0;297.7404813099019;920.5975383613898;-20.0;-20.749999999999993;28.819481258343284;-2.337791659958033;0.0
2025-12-11_14:07:10:116841;1765458430.116841;-20.0;-21.04999999999999;-114.6568953286691;-36.53242574847701;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458430.011814;0.1050269603729248;0.0;0.0;0.0;-0.0;302.04163949250005;923.2572669244552;-20.0;-20.89999999999999;28.927668416241218;-2.334193150885887;0.0
2025-12-11_14:07:10:228470;1765458430.2284708;-20.0;-21.19999999999999;-115.56735357639307;-36.66443469069238;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458430.116841;0.11162972450256348;0.0;0.0;0.0;-0.0;305.9419431507724;926.02688210592;-20.0;-21.04999999999999;29.03622737202613;-2.330621503643121;0.0
2025-12-11_14:07:10:344270;1765458430.3442707;-20.0;-21.349999999999987;-116.47892413906352;-36.801719205012816;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458430.2284708;0.1157999038696289;0.0;0.0;0.0;-0.0;309.71181853105503;928.8202888009147;-20.0;-21.19999999999999;29.145153971114986;-2.3270765086853062;0.0
2025-12-11_14:07:10:450628;1765458430.4506288;-20.0;-21.499999999999986;-117.39159965278405;-36.91660000310396;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458430.3442707;0.10635805130004883;0.0;0.0;0.0;-0.0;313.81569875157356;931.4824855685275;-20.0;-21.349999999999987;29.254444106836136;-2.3235579569039935;0.0
2025-12-11_14:07:10:561391;1765458430.5613916;-20.0;-21.649999999999984;-118.30537275021541;-37.04625335518637;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458430.4506288;0.1107628345489502;0.0;0.0;0.0;-0.0;317.6315383295658;934.2218831840377;-20.0;-21.499999999999986;29.364093720052033;-2.32006563967957;0.0
2025-12-11_14:07:10:666684;1765458430.6666846;-20.0;-21.799999999999983;-119.2202360627642;-37.16168955269198;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458430.5613916;0.10529303550720215;0.0;0.0;0.0;-0.0;321.6393837917658;936.8766236539052;-20.0;-21.649999999999984;29.474098798775838;-2.316599348931924;0.0
2025-12-11_14:07:10:776609;1765458430.7752533;-20.0;-21.94999999999998;-120.1361822226959;-37.28744534796826;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458430.6666846;0.10856866836547852;0.0;0.0;0.0;-0.0;325.4396115098517;939.5834461653394;-20.0;-21.799999999999983;29.584455377782422;-2.3131588771689677;0.0
2025-12-11_14:07:10:877519;1765458430.8775191;-20.0;-22.09999999999998;-121.05320386517367;-37.397683975488206;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458430.7752533;0.10226583480834961;0.0;0.0;0.0;-0.0;329.44812737091075;942.199059433769;-20.0;-21.94999999999998;29.69515953821429;-2.3097440175330792;0.0
2025-12-11_14:07:10:993259;1765458430.9932597;-20.0;-22.24999999999998;-121.97129363022536;-37.54062661445803;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458430.8775191;0.11574053764343262;0.0;0.0;0.0;-0.0;332.90372197333727;944.9900433410686;-20.0;-22.09999999999998;29.806207407182807;-2.306354563845515;0.0
2025-12-11_14:07:11:108786;1765458431.108786;-20.0;-22.399999999999977;-122.89044416463905;-37.676000496583185;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458430.9932597;0.11552643775939941;0.0;0.0;0.0;-0.0;336.44750326504317;947.733513046306;-20.0;-22.24999999999998;29.917595157365156;-2.3029903106488545;0.0
2025-12-11_14:07:11:220848;1765458431.2194808;-20.0;-22.549999999999976;-123.81064812378989;-37.80434363560134;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458431.108786;0.11069464683532715;0.0;0.0;0.0;-0.0;340.06842919536797;950.4328127251947;-20.0;-22.399999999999977;30.029319006597518;-2.299651053247528;0.0
2025-12-11_14:07:11:323499;1765458431.3234994;-20.0;-22.699999999999974;-124.73189817339957;-37.914303537438585;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458431.2194808;0.1040186882019043;0.0;0.0;0.0;-0.0;343.9359942691952;953.0262552045631;-20.0;-22.549999999999976;30.141375217464763;-2.296336587746478;0.0
2025-12-11_14:07:11:430531;1765458431.4305315;-20.0;-22.849999999999973;-125.6541869912295;-38.03895067276902;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458431.3234994;0.10703206062316895;0.0;0.0;0.0;-0.0;347.5466381799451;955.6949502330006;-20.0;-22.699999999999974;30.25376009688711;-2.2930467110880137;0.0
2025-12-11_14:07:11:535043;1765458431.5350432;-20.0;-22.99999999999997;-126.57750726871056;-38.15585419053278;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458431.4305315;0.10451173782348633;0.0;0.0;0.0;-0.0;351.2410556779474;958.3163390759896;-20.0;-22.849999999999973;30.366469995704122;-2.289781221086906;0.0
2025-12-11_14:07:11:638030;1765458431.6380305;-20.0;-23.14999999999997;-127.50185171250892;-38.270969679204946;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458431.5350432;0.10298728942871094;0.0;0.0;0.0;-0.0;354.9291964286966;960.9230774256902;-20.0;-22.99999999999997;30.479501308256317;-2.286539916463777;0.0
2025-12-11_14:07:11:741498;1765458431.741498;-20.0;-23.29999999999997;-128.42721304603202;-38.38811181101483;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458431.6380305;0.10346746444702148;0.0;0.0;0.0;-0.0;358.5557991933301;963.5358910845595;-20.0;-23.14999999999997;30.59285047196483;-2.2833225968768316;0.0
2025-12-11_14:07:11:854004;1765458431.8540046;-20.0;-23.449999999999967;-129.35358401087393;-38.524148930408515;0.0;0.0;0.0;0.0;0.0;0.0;1765458421.845544;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458431.741498;0.11250662803649902;0.0;0.0;0.0;-0.0;361.8799501231802;966.2456545335707;-20.0;-23.29999999999997;30.70651396690934;-2.280129062951982;0.0
