;current_time;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2025-11-24_15:31:31:919283;1763994691.9192834;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994691.8035595;0.11572384834289551;0.0;0.0;0.0;-0.0;260.89306817679136;896.2389422020138;-20.0;-21.349999999999987;29.254444106836136;-2.3235579569039935;0.0;-105.86914675881;-35.28476373606591;-20.0;-21.499999999999986
2025-11-24_15:31:32:035329;1763994692.0337675;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994691.9192834;0.11448407173156738;0.0;0.0;0.0;-0.0;268.66017115409727;897.9124168788048;-20.0;-21.499999999999986;29.364093720052033;-2.32006563967957;0.0;-106.73372871450586;-35.23145939445016;-20.0;-21.649999999999984
2025-11-24_15:31:32:144166;1763994692.1431594;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994692.0337675;0.10939192771911621;0.0;0.0;0.0;-0.0;276.25028176629735;899.5767498275969;-20.0;-21.649999999999984;29.474098798775838;-2.316599348931924;0.0;-107.59976748205872;-35.17653846881112;-20.0;-21.799999999999983
2025-11-24_15:31:32:252634;1763994692.2526345;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994692.1431594;0.10947513580322266;0.0;0.0;0.0;-0.0;283.59137586520626;901.2590829259713;-20.0;-21.799999999999983;29.584455377782422;-2.3131588771689677;0.0;-108.46725277109786;-35.12469235831607;-20.0;-21.94999999999998
2025-11-24_15:31:32:365972;1763994692.3652954;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994692.2526345;0.11266088485717773;0.0;0.0;0.0;-0.0;290.72182957837083;902.9529872642015;-20.0;-21.94999999999998;29.69515953821429;-2.3097440175330792;0.0;-109.33617430308709;-35.07482812006415;-20.0;-22.09999999999998
2025-11-24_15:31:32:480018;1763994692.478976;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994692.3652954;0.11368060111999512;0.0;0.0;0.0;-0.0;297.70482741367425;904.6425412337588;-20.0;-22.09999999999998;29.806207407182807;-2.306354563845515;0.0;-110.20652181391718;-35.02419592697554;-20.0;-22.24999999999998
2025-11-24_15:31:32:599231;1763994692.5977159;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994692.478976;0.11873984336853027;0.0;0.0;0.0;-0.0;304.4955135433207;906.3462019208267;-20.0;-22.24999999999998;29.917595157365156;-2.3029903106488545;0.0;-111.0782850563994;-34.97600708600623;-20.0;-22.399999999999977
2025-11-24_15:31:32:727526;1763994692.7275262;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994692.5977159;0.12981033325195312;0.0;0.0;0.0;-0.0;311.1165152546102;908.0604058374638;-20.0;-22.399999999999977;30.029319006597518;-2.299651053247528;0.0;-111.95145380266315;-34.92965825936411;-20.0;-22.549999999999976
2025-11-24_15:31:32:851404;1763994692.8413303;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994692.7275262;0.11380410194396973;0.0;0.0;0.0;-0.0;317.7758163991692;909.716127051588;-20.0;-22.549999999999976;30.141375217464763;-2.296336587746478;0.0;-112.82601784646;-34.87310829026815;-20.0;-22.699999999999974
2025-11-24_15:31:32:974561;1763994692.9745617;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994692.8413303;0.13323140144348145;0.0;0.0;0.0;-0.0;324.07014085876745;911.456284899229;-20.0;-22.699999999999974;30.25376009688711;-2.2930467110880137;0.0;-113.70196700537608;-34.83131158412277;-20.0;-22.849999999999973
2025-11-24_15:31:33:084871;1763994693.083871;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994692.9745617;0.10930919647216797;0.0;0.0;0.0;-0.0;330.52911357365747;913.0963534719235;-20.0;-22.849999999999973;30.366469995704122;-2.289781221086906;0.0;-114.57929112295592;-34.7720069528213;-20.0;-22.99999999999997
2025-11-24_15:31:33:190936;1763994693.1909366;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994693.083871;0.10706567764282227;0.0;0.0;0.0;-0.0;336.7293855582855;914.7892813891937;-20.0;-22.99999999999997;30.479501308256317;-2.286539916463777;0.0;-115.45798007073886;-34.72196251897912;-20.0;-23.14999999999997
2025-11-24_15:31:33:312117;1763994693.3063726;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994693.1909366;0.11543607711791992;0.0;0.0;0.0;-0.0;342.74089617923994;916.5138290565649;-20.0;-23.14999999999997;30.59285047196483;-2.2833225968768316;0.0;-116.33802375021176;-34.677496627514245;-20.0;-23.29999999999997
2025-11-24_15:31:33:430744;1763994693.421074;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994693.3063726;0.1147012710571289;0.0;0.0;0.0;-0.0;348.7172685617337;918.2151525480375;-20.0;-23.29999999999997;30.70651396690934;-2.280129062951982;0.0;-117.21941209467894;-34.628976584756245;-20.0;-23.449999999999967
2025-11-24_15:31:33:555308;1763994693.5483725;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994693.421074;0.12729859352111816;0.0;0.0;0.0;-0.0;354.5158375820788;919.9490115014372;-20.0;-23.449999999999967;30.820488315404713;-2.2769591163114167;0.0;-118.10213507105243;-34.58623106643786;-20.0;-23.599999999999966
2025-11-24_15:31:33:671207;1763994693.6712074;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994693.5483725;0.12283492088317871;0.0;0.0;0.0;-0.0;360.3217906032709;921.646154980838;-20.0;-23.599999999999966;30.934770081576467;-2.273812559600655;0.0;-118.98618268156429;-34.537043008392345;-20.0;-23.749999999999964
2025-11-24_15:31:33:789240;1763994693.7869923;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994693.6712074;0.11578488349914551;0.0;0.0;0.0;-0.0;366.0491893567596;923.3406757539188;-20.0;-23.749999999999964;31.049355870935525;-2.270689196514141;0.0;-119.8715449654031;-34.48742370391974;-20.0;-23.899999999999963
2025-11-24_15:31:33:895186;1763994693.8951862;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994693.7869923;0.10819387435913086;0.0;0.0;0.0;-0.0;371.7174059251455;925.026218870589;-20.0;-23.899999999999963;31.16424232995242;-2.267588831819417;0.0;-120.75821200027698;-34.43624596024064;-20.0;-24.04999999999996
2025-11-24_15:31:34:020869;1763994694.0118666;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994693.8951862;0.11668038368225098;0.0;0.0;0.0;-0.0;377.182042241702;926.762656918701;-20.0;-24.04999999999996;31.279426145631223;-2.2645112713799236;0.0;-121.64617390390553;-34.39415709937651;-20.0;-24.19999999999996
2025-11-24_15:31:34:142819;1763994694.1411853;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994694.0118666;0.1293187141418457;0.0;0.0;0.0;-0.0;382.5654256525194;928.5028626685341;-20.0;-24.19999999999996;31.394904045083464;-2.261456322176474;0.0;-122.53542083544112;-34.35281111484763;-20.0;-24.34999999999996
2025-11-24_15:31:34:287924;1763994694.2652705;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994694.1411853;0.1240851879119873;0.0;0.0;0.0;-0.0;387.9654038041522;930.2073785975765;-20.0;-24.34999999999996;31.510672795102266;-2.2584237923274366;0.0;-123.42594299682408;-34.30516916229844;-20.0;-24.499999999999957
2025-11-24_15:31:34:405208;1763994694.4031348;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994694.2652705;0.137864351272583;0.0;0.0;0.0;-0.0;393.2091410920155;931.9490108950481;-20.0;-24.499999999999957;31.626729201736907;-2.255413491107678;0.0;-124.31773063407147;-34.26422565304723;-20.0;-24.649999999999956
2025-11-24_15:31:34:515712;1763994694.5147119;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994694.4031348;0.11157703399658203;0.0;0.0;0.0;-0.0;398.5695524773569;933.6136782546537;-20.0;-24.649999999999956;31.74307010986804;-2.252425228966299;0.0;-125.21077403850241;-34.20957311227539;-20.0;-24.799999999999955
2025-11-24_15:31:34:638223;1763994694.6340482;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994694.5147119;0.11933636665344238;0.0;0.0;0.0;-0.0;403.6960083309364;935.3511520291037;-20.0;-24.799999999999955;31.859692402783768;-2.24945881754321;0.0;-126.10506354790205;-34.16803354498995;-20.0;-24.949999999999953
2025-11-24_15:31:34:776673;1763994694.7745957;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994694.6340482;0.140547513961792;0.0;0.0;0.0;-0.0;408.7097260729488;937.1119662589967;-20.0;-24.949999999999953;31.976593001756733;-2.246514069684583;0.0;-127.00058954762534;-34.13078414851482;-20.0;-25.09999999999995
2025-11-24_15:31:34:922541;1763994694.9225416;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994694.7745957;0.14794588088989258;0.0;0.0;0.0;-0.0;413.73829856673945;938.8415351911418;-20.0;-25.09999999999995;32.09376886562246;-2.243590799457214;0.0;-127.89734247164259;-34.088013658012706;-20.0;-25.24999999999995
2025-11-24_15:31:35:040620;1763994695.0332758;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994694.9225416;0.11073422431945801;0.0;0.0;0.0;-0.0;418.87553365706145;940.4979771125868;-20.0;-25.24999999999995;32.211216990359084;-2.240688822161842;0.0;-128.79531280352938;-34.03213254493618;-20.0;-25.39999999999995
2025-11-24_15:31:35:149565;1763994695.1495652;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994695.0332758;0.11628937721252441;0.0;0.0;0.0;-0.0;423.77537657018996;942.2355751326793;-20.0;-25.39999999999995;32.328934408668616;-2.237807954345454;0.0;-129.69449107740118;-33.99098070856748;-20.0;-25.549999999999947
2025-11-24_15:31:35:278143;1763994695.2737746;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994695.1495652;0.12420940399169922;0.0;0.0;0.0;-0.0;428.61398132362547;943.9775733478344;-20.0;-25.549999999999947;32.446918189559966;-2.2349480138126117;0.0;-130.59486787879592;-33.950732505481454;-20.0;-25.699999999999946
2025-11-24_15:31:35:398019;1763994695.396654;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994695.2737746;0.1228792667388916;0.0;0.0;0.0;-0.0;433.44129672616907;945.701955322588;-20.0;-25.699999999999946;32.565165437933786;-2.2321088196358407;0.0;-131.49643384550467;-33.907398806478255;-20.0;-25.849999999999945
2025-11-24_15:31:35:517883;1763994695.5097308;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994695.396654;0.11307692527770996;0.0;0.0;0.0;-0.0;438.25574252259327;947.4096803813773;-20.0;-25.849999999999945;32.683673294169324;-2.22929019216511;0.0;-132.3991796683529;-33.86114027799064;-20.0;-25.999999999999943
2025-11-24_15:31:35:623699;1763994695.6227026;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994695.5097308;0.11297178268432617;0.0;0.0;0.0;-0.0;442.97639407511804;949.13876702337;-20.0;-25.999999999999943;32.802438933713404;-2.226491953036434;0.0;-133.30309609193426;-33.818871589934325;-20.0;-26.14999999999994
2025-11-24_15:31:35:741476;1763994695.7318804;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994695.6227026;0.10917782783508301;0.0;0.0;0.0;-0.0;447.66705398803975;950.8604200292028;-20.0;-26.14999999999994;32.92145956667166;-2.2237139251796347;0.0;-134.20817391529778;-33.77536113558599;-20.0;-26.29999999999994
2025-11-24_15:31:35:851436;1763994695.8514364;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994695.7318804;0.11955595016479492;0.0;0.0;0.0;-0.0;452.24542595433905;952.6141570734912;-20.0;-26.29999999999994;33.04073243740212;-2.2209559328252926;0.0;-135.1144039925892;-33.73783208062785;-20.0;-26.44999999999994
2025-11-24_15:31:35:977000;1763994695.977;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994695.8514364;0.1255636215209961;0.0;0.0;0.0;-0.0;456.80325203412156;954.3574711500893;-20.0;-26.44999999999994;33.1602548241113;-2.21821780151091;0.0;-136.02177723365062;-33.69853225322353;-20.0;-26.599999999999937
2025-11-24_15:31:36:098578;1763994696.0985782;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994695.977;0.12157821655273438;0.0;0.0;0.0;-0.0;461.35583873681736;956.0832882572292;-20.0;-26.599999999999937;33.28002403845281;-2.215499358086332;0.0;-136.9302846045766;-33.65615633255059;-20.0;-26.749999999999936
2025-11-24_15:31:36:208453;1763994696.208454;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994696.0985782;0.10987567901611328;0.0;0.0;0.0;-0.0;465.8999214668844;957.7933271250821;-20.0;-26.749999999999936;33.40003742512868;-2.2128004307184335;0.0;-137.83991712823067;-33.61100650680077;-20.0;-26.899999999999935
2025-11-24_15:31:36:324830;1763994696.3241577;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994696.208454;0.11570382118225098;0.0;0.0;0.0;-0.0;470.3274100842027;959.5407435757054;-20.0;-26.899999999999935;33.52029236149345;-2.2101208488951185;0.0;-138.75066588472197;-33.5728624194623;-20.0;-27.049999999999933
2025-11-24_15:31:36:439066;1763994696.4311557;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994696.3241577;0.10699796676635742;0.0;0.0;0.0;-0.0;474.77866598803433;961.2575930820454;-20.0;-27.049999999999933;33.640786257161054;-2.207460443428647;0.0;-139.66252201184457;-33.52922616512021;-20.0;-27.199999999999932
2025-11-24_15:31:36:542622;1763994696.542622;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994696.4311557;0.1114664077758789;0.0;0.0;0.0;-0.0;479.1320704907443;963.004191531799;-20.0;-27.199999999999932;33.761516553614655;-2.20481904645832;0.0;-140.57547670548016;-33.49122165199268;-20.0;-27.34999999999993
2025-11-24_15:31:36:652288;1763994696.6479332;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994696.542622;0.10531115531921387;0.0;0.0;0.0;-0.0;483.49538659192143;964.7276642976562;-20.0;-27.34999999999993;33.88248072381944;-2.2021964914525483;0.0;-141.48952121996493;-33.449089208566406;-20.0;-27.49999999999993
2025-11-24_15:31:36:760858;1763994696.760858;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994696.6479332;0.11292481422424316;0.0;0.0;0.0;-0.0;487.76061330775957;966.4824769525609;-20.0;-27.49999999999993;34.00367627183855;-2.199592613210331;0.0;-142.40464686842293;-33.41291481364838;-20.0;-27.649999999999928
2025-11-24_15:31:36:879362;1763994696.879362;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994696.760858;0.11850404739379883;0.0;0.0;0.0;-0.0;492.0022348092287;968.2318735290557;-20.0;-27.649999999999928;34.125100732452;-2.1970072478621607;0.0;-143.32084502306668;-33.375901207846134;-20.0;-27.799999999999926
2025-11-24_15:31:36:984952;1763994696.984952;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994696.879362;0.1055898666381836;0.0;0.0;0.0;-0.0;496.28202862864214;969.9445500289429;-20.0;-27.799999999999926;34.24675167077888;-2.194440232870391;0.0;-144.23810711546557;-33.332217134162896;-20.0;-27.949999999999925
2025-11-24_15:31:37:106851;1763994697.096038;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994696.984952;0.11108613014221191;0.0;0.0;0.0;-0.0;500.4519446219003;971.6964245760579;-20.0;-27.949999999999925;34.368626681902725;-2.191891407029078;0.0;-145.15642463678395;-33.295991361327;-20.0;-28.099999999999923
2025-11-24_15:31:37:210173;1763994697.2089515;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994697.096038;0.11291337013244629;0.0;0.0;0.0;-0.0;504.6048842301583;973.4405098758082;-20.0;-28.099999999999923;34.49072339050017;-2.1893606104633205;0.0;-146.07578913799028;-33.25848556521283;-20.0;-28.249999999999922
2025-11-24_15:31:37:348073;1763994697.347748;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994697.2089515;0.13879656791687012;0.0;0.0;0.0;-0.0;508.6533927622409;975.2226485265377;-20.0;-28.249999999999922;34.61303945047293;-2.186847684628126;0.0;-146.9961922300373;-33.22827779594211;-20.0;-28.39999999999992
2025-11-24_15:31:37:482344;1763994697.4811847;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994697.347748;0.1334366798400879;0.0;0.0;0.0;-0.0;512.7639784999218;976.9565201940068;-20.0;-28.39999999999992;34.7355725445831;-2.1843524723068146;0.0;-147.91762558401504;-33.18921985081183;-20.0;-28.54999999999992
2025-11-24_15:31:37:614832;1763994697.6049001;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994697.4811847;0.12371540069580078;0.0;0.0;0.0;-0.0;516.8569892371017;978.6836340557197;-20.0;-28.54999999999992;34.85832038409188;-2.181874817608986;0.0;-148.84008093127815;-33.14906566009153;-20.0;-28.699999999999918
2025-11-24_15:31:37:729703;1763994697.7285023;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994697.6049001;0.12360215187072754;0.0;0.0;0.0;-0.0;520.8922309337556;980.4255673181793;-20.0;-28.699999999999918;34.98128070840168;-2.1794145659680693;0.0;-149.76355006354686;-33.111872988630466;-20.0;-28.849999999999916
2025-11-24_15:31:37:849914;1763994697.848096;0.0;0.0;0.0;0.0;0.0;0.0;1763994654.1734667;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1763994697.7285023;0.11959362030029297;0.0;0.0;0.0;-0.0;524.9097022910314;982.1615430263554;-20.0;-28.849999999999916;35.1044512847017;-2.1769715641384693;0.0;-150.6880248329848;-33.07374229154097;-20.0;-28.999999999999915
