;current_time;target_north_from_observer;target_east_from_observer;tau_X;tau_N;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle
2025-12-11_14:39:24:059436;1765460364.0594366;19.858550352494625;-16.63905313971631;188.3131457887285;-11.686854211271523;0.0;0.0;0.0;0.0;0.0;0.0;1765460351.976917;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460363.956834;0.10260248184204102;0.0;0.0;0.0;-0.0;808.1849834810786;946.9242468283394;19.858550352494625;-16.63905313971631;25.90791600049814;-0.6974147030249281;0.0
2025-12-11_14:39:24:169743;1765460364.1687212;19.845159331374035;-16.48385468767047;188.31778850786776;-11.682211492132236;0.0;0.0;0.0;0.0;0.0;0.0;1765460351.976917;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460364.0594366;0.10928463935852051;0.0;0.0;0.0;-0.0;808.2267252206526;946.9087956356243;19.845159331374035;-16.48385468767047;25.79821339263356;-0.6931368672552543;0.0
2025-12-11_14:39:24:282871;1765460364.2808545;19.83024129181976;-16.318712367198653;188.33641957960177;-11.663580420398244;0.0;0.0;0.0;0.0;0.0;0.0;1765460351.976917;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460364.1687212;0.11213326454162598;0.0;0.0;0.0;-0.0;808.394211702051;946.8467879961718;19.83024129181976;-16.318712367198653;25.681488333333714;-0.6885614523639242;0.0
2025-12-11_14:39:24:390147;1765460364.390148;19.814324252602972;-16.150378679845172;188.35932987523773;-11.640670124762279;0.0;0.0;0.0;0.0;0.0;0.0;1765460351.976917;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460364.2808545;0.10929346084594727;0.0;0.0;0.0;-0.0;808.6001192733356;946.7705327437508;19.814324252602972;-16.150378679845172;25.562515077544457;-0.683872280968458;0.0
2025-12-11_14:39:24:491853;1765460364.4918532;19.798677840181817;-15.991853024972691;188.3798790313059;-11.620120968694108;0.0;0.0;0.0;0.0;0.0;0.0;1765460351.976917;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460364.390148;0.10170531272888184;0.0;0.0;0.0;-0.0;808.7847613736162;946.702131147299;19.798677840181817;-15.991853024972691;25.450481476617192;-0.6794325499503648;0.0
2025-12-11_14:39:24:593272;1765460364.593272;19.783101548598133;-15.840092408006031;188.39408521369364;-11.605914786306364;0.0;0.0;0.0;0.0;0.0;0.0;1765460351.976917;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460364.4918532;0.10141873359680176;0.0;0.0;0.0;-0.0;808.9123847666598;946.6548404007478;19.783101548598133;-15.840092408006031;25.343236462147374;-0.6751603258235588;0.0
2025-12-11_14:39:24:697692;1765460364.6966255;19.766992897751038;-15.68881966623773;188.4093273691977;-11.590672630802286;0.0;0.0;0.0;0.0;0.0;0.0;1765460351.976917;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460364.593272;0.10335350036621094;0.0;0.0;0.0;-0.0;809.0492925936175;946.6040983916155;19.766992897751038;-15.68881966623773;25.23634424276757;-0.6708801264475541;0.0
2025-12-11_14:39:24:799011;1765460364.7990115;19.749806490348035;-15.533134882282035;188.4323260914621;-11.567673908537909;0.0;0.0;0.0;0.0;0.0;0.0;1765460351.976917;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460364.6966255;0.1023859977722168;0.0;0.0;0.0;-0.0;809.2558274801894;946.5275291783865;19.749806490348035;-15.533134882282035;25.12634346014876;-0.6664521059512822;0.0
2025-12-11_14:39:24:901855;1765460364.9018552;19.73254791967606;-15.382139476917267;188.44796296160536;-11.552037038394642;0.0;0.0;0.0;0.0;0.0;0.0;1765460351.976917;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460364.7990115;0.1028437614440918;0.0;0.0;0.0;-0.0;809.3962208015148;946.4754661033633;19.73254791967606;-15.382139476917267;25.019665511146396;-0.6621348434572495;0.0
2025-12-11_14:39:25:005437;1765460365.0054374;19.714141174208798;-15.226427878934562;188.47064495158733;-11.529355048412674;0.0;0.0;0.0;0.0;0.0;0.0;1765460351.976917;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460364.9018552;0.10358214378356934;0.0;0.0;0.0;-0.0;809.5998244173165;946.3999411592614;19.714141174208798;-15.226427878934562;24.909666159726637;-0.6576590416281295;0.0
2025-12-11_14:39:25:108423;1765460365.108424;19.69561111661355;-15.074712386206574;188.4890520134895;-11.510947986510505;0.0;0.0;0.0;0.0;0.0;0.0;1765460351.976917;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460365.0054374;0.10298657417297363;0.0;0.0;0.0;-0.0;809.7650167504002;946.3386461487771;19.69561111661355;-15.074712386206574;24.802500897766762;-0.653274602972234;0.0
