;current_time;target_north_from_observer;target_east_from_observer;tau_X;tau_N;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle
2025-11-25_14:12:34:346329;1764076354.346329;-20.0;-20.0;0.0;0.0;59.908742333333336;10.719251666666667;0.0;59.908742333333336;10.719251666666667;0.0;1764076354.346329;0;1209665.3736633388;0;0;0;0;0;0;0;59.908642666666665;10.71945885;0.0;0.0;0.0;0.0;1764076349.7836018;4.562727212905884;0.0;0.0;0.0;-0.0;;;;;;;
2025-11-25_14:12:37:357360;1764076357.3573608;-20.0;-20.15;0.0;0.0;59.90873966666667;10.719253666666667;0.0;59.90873966666667;10.719253666666667;0.0;1764076357.3573608;0;0.10543647321000933;0.46;0;0;0;0;0;0;59.908742333333336;10.719251666666667;0.0;11.10395464903912;-11.592654880236942;2.0167011267169244e-05;1764076354.346329;3.0110318660736084;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-11-25_14:12:37:466082;1764076357.4660828;-20.0;-20.299999999999997;0.0;0.0;59.908737;10.719254833333334;0.0;59.908737;10.719254833333334;0.0;1764076357.4660828;0;2.7978014854333737;0.46;0;0;0;0;0;0;59.908742333333336;10.719251666666667;0.0;-0.29709529236343635;0.11190722380712229;7.91009310829871e-09;1764076357.3573608;0.10872197151184082;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-11-25_14:12:37:575864;1764076357.5758646;-20.0;-20.449999999999996;0.0;0.0;59.908737;10.719252666666666;0.0;59.908737;10.719252666666666;0.0;1764076357.5758646;0;1.1043078119014116;0.46;0;0;0;0;0;0;59.908742333333336;10.719251666666667;0.0;-0.5941905829369358;0.17718645179804743;2.9774089749246002e-08;1764076357.4660828;0.10978174209594727;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-11-25_14:12:37:685213;1764076357.6844149;-20.0;-20.599999999999994;0.0;0.0;59.90873633333333;10.719250333333333;0.0;59.90873633333333;10.719250333333333;0.0;1764076357.6844149;0;1.3837535845356492;0.46;0;0;0;0;0;0;59.908742333333336;10.719251666666667;0.0;-0.5941905868889352;0.05595361639734692;2.7484001408062397e-08;1764076357.5758646;0.1085503101348877;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-11-25_14:12:37:788709;1764076357.7887099;-20.0;-20.749999999999993;0.0;0.0;59.908734333333335;10.7192515;0.0;59.908734333333335;10.7192515;0.0;1764076357.7887099;0;2.226251737666208;0.46;0;0;0;0;0;0;59.908742333333336;10.719251666666667;0.0;-0.6684644106428399;-0.07460482312343406;3.499744999357901e-08;1764076357.6844149;0.10429501533508301;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-11-25_14:12:37:897884;1764076357.8968358;-20.0;-20.89999999999999;0.0;0.0;59.9087325;10.719251666666667;0.0;59.9087325;10.719251666666667;0.0;1764076357.8968358;0;1.8909969398397126;0.46;0;0;0;0;0;0;59.908742333333336;10.719251666666667;0.0;-0.8912858805609502;-0.009325603391860088;6.15455513774954e-08;1764076357.7887099;0.10812592506408691;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-11-25_14:12:37:998979;1764076357.9989796;-20.0;-21.04999999999999;0.0;0.0;59.9087335;10.719250666666667;0.0;59.9087335;10.719250666666667;0.0;1764076357.9989796;0;1.2205562354982544;0.46;0;0;0;0;0;0;59.908742333333336;10.719251666666667;0.0;-1.095538894730918;4.432093581030472e-12;9.28324334625863e-08;1764076357.8968358;0.10214376449584961;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-11-25_14:12:38:104320;1764076358.10432;-20.0;-21.19999999999999;0.0;0.0;59.9087335;10.719250666666667;0.0;59.9087335;10.719250666666667;0.0;1764076358.10432;0;0.0;0.46;0;0;0;0;0;0;59.908742333333336;10.719251666666667;0.0;-0.9841281600734473;-0.05595362202672209;7.507806232265324e-08;1764076357.9989796;0.10534048080444336;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-11-25_14:12:38:217515;1764076358.2175152;-20.0;-21.349999999999987;0.0;0.0;59.9087335;10.719249333333334;0.0;59.9087335;10.719249333333334;0.0;1764076358.2175152;0;0.6590813232059153;0.46;0;0;0;0;0;0;59.908742333333336;10.719251666666667;0.0;-0.9841281600734473;-0.05595362202672209;7.507806232265324e-08;1764076358.10432;0.11319518089294434;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-11-25_14:12:38:318613;1764076358.3186135;-20.0;-21.499999999999986;0.0;0.0;59.9087335;10.719249333333334;0.0;59.9087335;10.719249333333334;0.0;1764076358.3186135;0;0.0;0.46;0;0;0;0;0;0;59.908742333333336;10.719251666666667;0.0;-0.9841281582913927;-0.13055845163017676;7.611072000424102e-08;1764076358.2175152;0.10109829902648926;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-11-25_14:12:38:434077;1764076358.4340777;-20.0;-21.649999999999984;0.0;0.0;59.908732666666666;10.7192485;0.0;59.908732666666666;10.7192485;0.0;1764076358.4335692;0;0.9037702374745488;0.46;0;0;0;0;0;0;59.908742333333336;10.719251666666667;0.0;-0.9841281582913927;-0.13055845163017676;7.611072000424102e-08;1764076358.3186135;0.1154642105102539;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
