;current_time;target_north_from_observer;target_east_from_observer;tau_X;tau_N;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle
2025-12-11_14:26:34:588722;1765459594.5887227;-20.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765459591.1329122;0;0.0;0;0;0;0;0;0;0;59.908642666666665;10.71945885;0.0;0.0;0.0;0.0;1765459591.1329122;3.455810546875;0.0;0.0;0.0;-0.0;;;;;;;
2025-12-11_14:26:37:605387;1765459597.6053877;20.0;-20.0;196.71297093633447;3.2870290636655186;0.0;0.0;0.0;0.0;0.0;0.0;1765459597.6053877;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0.0;-5403667.344084047;-1186335.5269152317;3220066.8878556937;1765459594.5887227;3.016664981842041;0.0;0.0;0.0;-0.0;918.5441656630594;880.4749728407069;5403687.344084047;1186315.5269152317;5532375.750255424;0.216109734626267;0.0
2025-12-11_14:26:37:714599;1765459597.714599;19.999664551129797;-19.836183648280716;171.06977792433904;-28.93022207566097;0.0;0.0;0.0;0.0;0.0;0.0;1765459597.714599;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459597.6053877;0.10921120643615723;0.0;0.0;0.0;-0.0;634.4825262084873;1002.6696703410221;19.999664551129797;-19.836183648280716;28.168435595290646;-0.7812943224480957;0.0
2025-12-11_14:26:37:819724;1765459597.8197243;19.99873203708978;-19.68151071432863;188.12758501190464;-11.872414988095365;0.0;0.0;0.0;0.0;0.0;0.0;1765459597.8197243;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459597.714599;0.10512542724609375;0.0;0.0;0.0;-0.0;806.5148757187914;947.5415957440166;19.99873203708978;-19.68151071432863;28.05906532815293;-0.7774038936289247;0.0
2025-12-11_14:26:37:926107;1765459597.9261076;19.9971070610613;-19.518931661819057;188.1354039890202;-11.8645960109798;0.0;0.0;0.0;0.0;0.0;0.0;1765459597.9261076;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459597.8197243;0.1063833236694336;0.0;0.0;0.0;-0.0;806.585318860747;947.5155906212095;19.9971070610613;-19.518931661819057;27.944104638193547;-0.7732979611217595;0.0
2025-12-11_14:26:38:045910;1765459598.0459106;19.994542174428446;-19.339245690241725;188.13924480295003;-11.860755197049967;0.0;0.0;0.0;0.0;0.0;0.0;1765459598.0459106;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459597.9261076;0.11980295181274414;0.0;0.0;0.0;-0.0;806.619919471473;947.5028162032258;19.994542174428446;-19.339245690241725;27.81704766204586;-0.7687398168816286;0.0
2025-12-11_14:26:38:164450;1765459598.16445;19.991209836592766;-19.161468065243916;188.14507596475812;-11.854924035241874;0.0;0.0;0.0;0.0;0.0;0.0;1765459598.16445;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459598.0459106;0.11853933334350586;0.0;0.0;0.0;-0.0;806.6724476248753;947.4834216258901;19.991209836592766;-19.161468065243916;27.691340327727833;-0.7642088698105911;0.0
2025-12-11_14:26:38:285438;1765459598.2819004;19.987128736845385;-18.985339769699394;188.1515443447574;-11.8484556552426;0.0;0.0;0.0;0.0;0.0;0.0;1765459598.2819004;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459598.16445;0.11745047569274902;0.0;0.0;0.0;-0.0;806.7307119529596;947.4619071818445;19.987128736845385;-18.985339769699394;27.566799620452134;-0.7596987799814093;0.0
2025-12-11_14:26:38:392750;1765459598.39275;19.982565469630572;-18.81912809047512;188.15828513723162;-11.841714862768374;0.0;0.0;0.0;0.0;0.0;0.0;1765459598.39275;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459598.2819004;0.11084961891174316;0.0;0.0;0.0;-0.0;806.7914255758241;947.4394861482806;19.982565469630572;-18.81912809047512;27.449271480929724;-0.7554229536333459;0.0
2025-12-11_14:26:38:514723;1765459598.5125806;19.976855384307008;-18.639473049806053;188.16626657836068;-11.833733421639314;0.0;0.0;0.0;0.0;0.0;0.0;1765459598.5125806;0;0.0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459598.39275;0.11983060836791992;0.0;0.0;0.0;-0.0;806.8633076861014;947.4129378181169;19.976855384307008;-18.639473049806053;27.322238316433044;-0.7507794391075078;0.0
