;current_time;target_north_from_observer;target_east_from_observer;tau_X;tau_N;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle
2025-11-24_17:30:42:113607;1764001842.1136076;-20.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1764001830.7312229;0.0;0.0;0;0;0;0;0;0;0;59.908642666666665;10.71945885;0.0;0.0;0.0;0.0;1764001830.7365232;11.377084493637085;0.0;0.0;0.0;-0.0;;;;;;;
2025-11-24_17:30:45:137549;1764001845.1363127;-20.0;-20.15;196.71294735495815;3.2870526450418405;59.90872;10.719255666666667;0.0;59.90872;10.719255666666667;0.0;1764001845.1363127;0.0;383728.35480142833;0.49;0;0;0;0;0;0;0.0;0.0;0.0;-5403667.344084047;-1186335.5269152317;3220066.8878556937;1764001842.1136076;3.022705078125;0.0;0.0;0.0;-0.0;918.5442465671308;880.4747782275015;5403647.344084047;1186315.5269152317;5532336.680700727;0.21611128501261273;0.0
2025-11-24_17:30:45:241287;1764001845.2391381;-20.0;-20.299999999999997;-95.07835161014789;-104.92164838985211;59.90872666666667;10.7192515;0.0;59.90872666666667;10.7192515;0.0;1764001845.2391381;272.72;7.570787503574415;0.49;0;0;0;0;0;0;0.0;0.0;0.0;5495385.2992191985;596288.6899244902;3228171.2873996613;1764001845.1363127;0.10282540321350098;0.0;0.0;0.0;0.0;0.954929658551372;1218.319646061688;-5495405.2992191985;-596308.8399244902;5527663.4878815245;-3.033505117132273;0.0
2025-11-24_17:30:45:343160;1764001845.3415236;-20.0;-20.449999999999996;-153.86038573796358;-46.13961426203641;59.908730166666665;10.719253;0.0;59.908730166666665;10.719253;0.0;1764001845.3415236;329.13;3.895745524431682;0.49;0;0;0;0;0;0;0.0;0.0;0.0;5495385.671612559;596288.3413239771;3228171.8754602736;1764001845.2391381;0.1023855209350586;0.0;0.0;0.0;0.0;390.4701618213397;1055.3735194768271;-5495405.671612559;-596308.6413239772;5527663.836677221;-3.0335051601186565;0.0
2025-11-24_17:30:45:447772;1764001845.4446929;-20.0;-20.599999999999994;-153.86038740498117;-46.13961259501884;59.90873466666667;10.71926;0.0;59.90873466666667;10.71926;0.0;1764001845.4446929;343.94;6.166639619799338;0.49;0;0;0;0;0;0;0.0;0.0;0.0;5495385.867119042;596288.361037375;3228172.222568652;1764001845.3415236;0.10316920280456543;0.0;0.0;0.0;0.0;390.4701928435283;1055.3735144990521;-5495405.867119042;-596308.811037375;5527664.049350973;-3.033505133410755;0.0
2025-11-24_17:30:45:547813;1764001845.5478134;-20.0;-20.749999999999993;-153.86038947340498;-46.13961052659502;59.90874383333333;10.719256666666666;0.0;59.90874383333333;10.719256666666666;0.0;1764001845.5478134;353.02;10.0674058235703;0.49;0;0;0;0;0;0;0.0;0.0;0.0;5495386.118484494;596288.6651963316;3228172.7216302305;1764001845.4446929;0.10312056541442871;0.0;0.0;0.0;0.0;390.47023133564073;1055.3735083226632;-5495406.118484494;-596309.2651963315;5527664.348242918;-3.033505056634749;0.0
2025-11-24_17:30:45:665102;1764001845.6630766;-20.0;-20.89999999999999;-153.86038666124932;-46.13961333875069;59.908745833333334;10.719260333333333;0.0;59.908745833333334;10.719260333333333;0.0;1764001845.6630766;354.05;2.627796948640274;0.49;0;0;0;0;0;0;0.0;0.0;0.0;5495386.630525119;596288.3175869886;3228173.555147615;1764001845.5478134;0.11526322364807129;0.0;0.0;0.0;0.0;390.4701790031288;1055.3735167198624;-5495406.630525119;-596309.0675869886;5527664.835977838;-3.0335051021682036;0.0
2025-11-24_17:30:45:766187;1764001845.7661872;-20.0;-21.04999999999999;-153.86038921152993;-46.13961078847005;59.90874616666667;10.7192625;0.0;59.90874616666667;10.7192625;0.0;1764001845.7661872;354.05;1.2296831344159453;0.49;0;0;0;0;0;0;0.0;0.0;0.0;5495386.742243055;596288.4833115771;3228173.782734553;1764001845.6630766;0.10311055183410645;0.0;0.0;0.0;0.0;390.4702264623054;1055.3735091046315;-5495406.742243055;-596309.3833115771;5527664.98110331;-3.033505047564628;0.0
2025-11-24_17:30:45:877606;1764001845.875339;-20.0;-21.19999999999999;-153.86038974112662;-46.13961025887338;59.908747166666664;10.719263166666666;0.0;59.908747166666664;10.719263166666666;0.0;1764001845.875339;354.05;1.0763873808282483;0.49;0;0;0;0;0;0;0.0;0.0;0.0;5495386.76086271;596288.5964524728;3228173.8368546856;1764001845.7661872;0.10915184020996094;0.0;0.0;0.0;0.0;390.47023631777773;1055.3735075232366;-5495406.76086271;-596309.6464524729;5527665.028001231;-3.0335050006014663;0.0
2025-11-24_17:30:45:980916;1764001845.9787683;-20.0;-21.349999999999987;-153.8603899061214;-46.13961009387859;59.908747166666664;10.719263166666666;0.0;59.908747166666664;10.719263166666666;0.0;1764001845.9787683;354.05;0.0;0.49;0;0;0;0;0;0;0.0;0.0;0.0;5495386.816721676;596288.6151746538;3228173.9385064286;1764001845.875339;0.10342931747436523;0.0;0.0;0.0;0.0;390.4702393882305;1055.373507030556;-5495406.816721676;-596309.8151746538;5527665.101735514;-3.033504971346503;0.0
