;current_time;target_north_from_observer;target_east_from_observer;tau_X;tau_N;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle
2025-12-11_14:29:32:271328;1765459772.2713282;-20.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765459767.3092275;0;0;0;0;0;0;0;0;0;59.908642666666665;10.71945885;0.0;0.0;0.0;0.0;1765459767.3142884;4.957039833068848;0.0;0.0;0.0;-0.0;;;;;;;
2025-12-11_14:29:35:382985;1765459775.382986;20.0;-20.0;196.71297093633447;3.2870290636655186;0.0;0.0;0.0;0.0;0.0;0.0;1765459767.3092275;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;-5403667.344084047;-1186335.5269152317;3220066.8878556937;1765459772.2713282;3.1116578578948975;0.0;0.0;0.0;-0.0;918.5441656630594;880.4749728407069;5403687.344084047;1186315.5269152317;5532375.750255424;0.216109734626267;0.0
2025-12-11_14:29:35:491041;1765459775.4905422;19.99971106145005;-19.84796381841618;170.79964983728314;-29.200350162716866;0.0;0.0;0.0;0.0;0.0;0.0;1765459767.3092275;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459775.382986;0.10755610466003418;0.0;0.0;0.0;-0.0;631.3813040942701;1003.5183218806146;19.99971106145005;-19.84796381841618;28.176765433219003;-0.7815899986817282;0.0
2025-12-11_14:29:35:594088;1765459775.5940886;19.99876515666697;-19.685697690424664;188.13218022775533;-11.867819772244687;0.0;0.0;0.0;0.0;0.0;0.0;1765459767.3092275;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459775.4905422;0.1035463809967041;0.0;0.0;0.0;-0.0;806.5562759257319;947.5263126098357;19.99876515666697;-19.685697690424664;28.06202596660312;-0.7775094092242111;0.0
2025-12-11_14:29:35:708400;1765459775.7078888;19.99723606345055;-19.529779536163453;188.12148594403075;-11.87851405596924;0.0;0.0;0.0;0.0;0.0;0.0;1765459767.3092275;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459775.5940886;0.1138002872467041;0.0;0.0;0.0;-0.0;806.4599234023374;947.5618801281012;19.99723606345055;-19.529779536163453;27.95177523715651;-0.7735724606683846;0.0
2025-12-11_14:29:35:812173;1765459775.8114595;19.994836960465065;-19.35733639762514;188.14641125362579;-11.853588746374204;0.0;0.0;0.0;0.0;0.0;0.0;1765459767.3092275;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459775.7078888;0.10357069969177246;0.0;0.0;0.0;-0.0;806.6844756656367;947.4789803687596;19.994836960465065;-19.35733639762514;27.829839695664848;-0.769199698370305;0.0
2025-12-11_14:29:35:919656;1765459775.9196563;19.99207948011665;-19.20402333197954;188.13642301094245;-11.863576989057538;0.0;0.0;0.0;0.0;0.0;0.0;1765459767.3092275;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459775.8114595;0.10819673538208008;0.0;0.0;0.0;-0.0;806.5944990337791;947.5122014053459;19.99207948011665;-19.20402333197954;27.721431313597712;-0.7652953998051724;0.0
2025-12-11_14:29:36:022955;1765459776.0229552;19.98859145539363;-19.044723383715755;188.1495703852334;-11.85042961476659;0.0;0.0;0.0;0.0;0.0;0.0;1765459767.3092275;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459775.9196563;0.10329890251159668;0.0;0.0;0.0;-0.0;806.7129318380777;947.4684728098318;19.98859145539363;-19.044723383715755;27.60878985274228;-0.7612217855441901;0.0
2025-12-11_14:29:36:158394;1765459776.124992;19.984590974738232;-18.8898267779838;188.15514477498286;-11.844855225017131;0.0;0.0;0.0;0.0;0.0;0.0;1765459767.3092275;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459776.0229552;0.10203671455383301;0.0;0.0;0.0;-0.0;806.7631412252807;947.4499315985208;19.984590974738232;-18.8898267779838;27.499262392468324;-0.7572440459029521;0.0
2025-12-11_14:29:36:264510;1765459776.2645104;19.97839894576839;-18.685611270215464;188.1596065579621;-11.8403934420379;0.0;0.0;0.0;0.0;0.0;0.0;1765459767.3092275;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459776.124992;0.13951849937438965;0.0;0.0;0.0;-0.0;806.8033269405006;947.4350908137624;19.97839894576839;-18.685611270215464;27.35486232789123;-0.7519741545142816;0.0
2025-12-11_14:29:36:373647;1765459776.3736477;19.972894387365493;-18.527684036449873;188.1643146285429;-11.835685371457094;0.0;0.0;0.0;0.0;0.0;0.0;1765459767.3092275;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459776.2645104;0.10913729667663574;0.0;0.0;0.0;-0.0;806.8457287115542;947.4194305749862;19.972894387365493;-18.527684036449873;27.24319338776891;-0.7478784120005083;0.0
2025-12-11_14:29:36:480482;1765459776.478977;19.966533964300858;-18.364101812341076;188.1797535136576;-11.820246486342407;0.0;0.0;0.0;0.0;0.0;0.0;1765459767.3092275;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459776.3736477;0.10532927513122559;0.0;0.0;0.0;-0.0;806.9847585889902;947.3680751047465;19.966533964300858;-18.364101812341076;27.127526867033207;-0.7436169726383156;0.0
2025-12-11_14:29:36:592360;1765459776.5917225;19.959659328193602;-18.20399711171992;188.17899501762506;-11.821004982374948;0.0;0.0;0.0;0.0;0.0;0.0;1765459767.3092275;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459776.478977;0.11274552345275879;0.0;0.0;0.0;-0.0;806.9779287582137;947.3705982094949;19.959659328193602;-18.20399711171992;27.014320486383756;-0.7394270632917802;0.0
2025-12-11_14:29:36:695101;1765459776.6951013;19.951772719740653;-18.036366492904985;188.20301782843842;-11.796982171561572;0.0;0.0;0.0;0.0;0.0;0.0;1765459767.3092275;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459776.5917225;0.1033787727355957;0.0;0.0;0.0;-0.0;807.1942126090738;947.2906840883264;19.951772719740653;-18.036366492904985;26.89579429811607;-0.7350196620334606;0.0
2025-12-11_14:29:36:820165;1765459776.8201654;19.943598980699512;-17.876582832069822;188.18671840990203;-11.81328159009798;0.0;0.0;0.0;0.0;0.0;0.0;1765459767.3092275;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459776.6951013;0.12506413459777832;0.0;0.0;0.0;-0.0;807.0474708658201;947.3449063598604;19.943598980699512;-17.876582832069822;26.782818261990506;-0.730798697022922;0.0
