;current_time;target_north_from_observer;target_east_from_observer;tau_X;tau_N;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle
2025-12-11_14:42:21:675948;1765460541.6759486;-20.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;59.908642666666665;10.71945885;0.0;0.0;0.0;0.0;1765460537.2538803;4.422068357467651;0.0;0.0;0.0;-0.0;;;;;;;
2025-12-11_14:42:24:799092;1765460544.7990923;20.0;-20.0;196.71297093633447;3.2870290636655186;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;-5403667.344084047;-1186335.5269152317;3220066.8878556937;1765460541.6759486;3.1231436729431152;0.0;0.0;0.0;-0.0;918.5441656630594;880.4749728407069;5403687.344084047;1186315.5269152317;5532375.750255424;0.216109734626267;0.0
2025-12-11_14:42:24:903170;1765460544.9024463;19.999686782515752;-19.841705020184143;170.10568913819327;-29.894310861806716;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460544.7990923;0.10335397720336914;0.0;0.0;0.0;-0.0;623.3435168486258;1005.6952298244022;19.999686782515752;-19.841705020184143;28.172339794676905;-0.781432917024499;0.0
2025-12-11_14:42:25:005826;1765460545.0058267;19.99874995540027;-19.68376906323579;188.13348960097923;-11.866510399020779;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460544.9024463;0.10338044166564941;0.0;0.0;0.0;-0.0;806.5680722235662;947.5219577471488;19.99874995540027;-19.68376906323579;28.06066222157668;-0.777460807474553;0.0
2025-12-11_14:42:25:119805;1765460545.119806;19.99725758421797;-19.53161368325015;188.12143223973828;-11.878567760261724;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460545.0058267;0.11397933959960938;0.0;0.0;0.0;-0.0;806.4594395125417;947.5620587368256;19.99725758421797;-19.53161368325015;27.953072173936224;-0.7736188651397838;0.0
2025-12-11_14:42:25:237604;1765460545.2376046;19.99484193518132;-19.35764606340308;188.13205719385434;-11.867942806145663;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460545.119806;0.1177985668182373;0.0;0.0;0.0;-0.0;806.5551674899369;947.5267218089762;19.99484193518132;-19.35764606340308;27.83005866197321;-0.7692075684435197;0.0
2025-12-11_14:42:25:345089;1765460545.3450897;19.99167578551318;-19.183992728954838;188.1486892904592;-11.851310709540796;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460545.2376046;0.10748505592346191;0.0;0.0;0.0;-0.0;806.7049953957044;947.4714034228704;19.99167578551318;-19.183992728954838;27.707267597828302;-0.7647841272179904;0.0
2025-12-11_14:42:25:446898;1765460545.446508;19.988061861287306;-19.022805762471265;188.15650718488638;-11.843492815113613;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460545.3450897;0.10141825675964355;0.0;0.0;0.0;-0.0;806.7754121859782;947.4453999746785;19.988061861287306;-19.022805762471265;27.59329186681716;-0.7606599495609795;0.0
2025-12-11_14:42:25:583453;1765460545.582453;19.98399668891843;-18.86862526961216;188.12332174574613;-11.876678254253862;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460545.446508;0.13594508171081543;0.0;0.0;0.0;-0.0;806.4764642838868;947.5557746330879;19.98399668891843;-18.86862526961216;27.48427083311015;-0.7566982942772318;0.0
2025-12-11_14:42:25:692052;1765460545.6920528;19.977679572129013;-18.663910172114612;188.18157427136344;-11.818425728636548;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460545.582453;0.10959982872009277;0.0;0.0;0.0;-0.0;807.0011532536186;947.3620184043564;19.977679572129013;-18.663910172114612;27.339517625580452;-0.7514124098411384;0.0
2025-12-11_14:42:25:799470;1765460545.7994704;19.971963103750113;-18.50261373305371;188.17182948142442;-11.828170518575567;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460545.6920528;0.10741758346557617;0.0;0.0;0.0;-0.0;806.913404276462;947.3944337289045;19.971963103750113;-18.50261373305371;27.225466482177005;-0.7472265765005899;0.0
2025-12-11_14:42:25:902742;1765460545.902742;19.96555058665249;-18.340251131730767;188.1862474345571;-11.813752565442904;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460545.7994704;0.103271484375;0.0;0.0;0.0;-0.0;807.0432303336985;947.3464730783929;19.96555058665249;-18.340251131730767;27.11066251132811;-0.7429940076765862;0.0
2025-12-11_14:42:26:010280;1765460546.0102801;19.95888503355397;-18.186851667618946;188.18495752169022;-11.81504247830977;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460545.902742;0.10753822326660156;0.0;0.0;0.0;-0.0;807.0316161998918;947.3507640124471;19.95888503355397;-18.186851667618946;27.00219741729548;-0.7389772397677904;0.0
2025-12-11_14:42:26:118306;1765460546.1183064;19.95124828429377;-18.025725316296164;188.19735549781635;-11.802644502183666;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460546.0102801;0.10802626609802246;0.0;0.0;0.0;-0.0;807.1432383382468;947.3095209665935;19.95124828429377;-18.025725316296164;26.888270328901697;-0.7347391633462287;0.0
2025-12-11_14:42:26:234459;1765460546.2323122;19.942922739962647;-17.86390005164208;188.2009018419354;-11.7990981580646;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460546.1183064;0.11400580406188965;0.0;0.0;0.0;-0.0;807.1751641388922;947.2977233855755;19.942922739962647;-17.86390005164208;26.773850908436334;-0.7304628186102106;0.0
2025-12-11_14:42:26:340539;1765460546.3405395;19.933239550989867;-17.689939619131465;188.22580174380045;-11.774198256199567;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460546.2323122;0.10822725296020508;0.0;0.0;0.0;-0.0;807.3992888170811;947.2148850388867;19.933239550989867;-17.689939619131465;26.650853696001256;-0.7258431980864554;0.0
2025-12-11_14:42:26:458638;1765460546.4586384;19.923734210952176;-17.5311041631436;188.21798386784135;-11.782016132158638;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460546.3405395;0.11809897422790527;0.0;0.0;0.0;-0.0;807.3289266087588;947.2408947536819;19.923734210952176;-17.5311041631436;26.538553051883913;-0.7216044438845912;0.0
2025-12-11_14:42:26:585465;1765460546.5819893;19.912408698068695;-17.354318250746985;188.2329432084535;-11.767056791546512;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460546.4586384;0.12335085868835449;0.0;0.0;0.0;-0.0;807.4635578504747;947.1911250892839;19.912408698068695;-17.354318250746985;26.413564358244642;-0.7168629251971552;0.0
2025-12-11_14:42:26:695786;1765460546.6946511;19.89937447361436;-17.164525328222616;188.26767845986396;-11.732321540136045;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460546.5819893;0.11266183853149414;0.0;0.0;0.0;-0.0;807.7760820146952;947.0755509642094;19.89937447361436;-17.164525328222616;26.27938420481596;-0.7117442321774616;0.0
2025-12-11_14:42:26:800809;1765460546.80081;19.8873025701553;-16.999484431488064;188.27709659367423;-11.722903406325766;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460546.6946511;0.10615897178649902;0.0;0.0;0.0;-0.0;807.8607991414535;947.0442117063265;19.8873025701553;-16.999484431488064;26.1627077049244;-0.7072688371916721;0.0
2025-12-11_14:42:26:910547;1765460546.9105475;19.875176069421045;-16.84241652007875;188.28234218827527;-11.717657811724742;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460546.80081;0.10973739624023438;0.0;0.0;0.0;-0.0;807.9079799774063;947.026756308015;19.875176069421045;-16.84241652007875;26.05167207736019;-0.7029883243243256;0.0
2025-12-11_14:42:27:014416;1765460547.0144162;19.86184453680093;-16.67835129432474;188.30782448296216;-11.69217551703784;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460546.9105475;0.10386872291564941;0.0;0.0;0.0;-0.0;808.1371380559722;946.9419560799209;19.86184453680093;-16.67835129432474;25.935694906845136;-0.6984945503711891;0.0
2025-12-11_14:42:27:118641;1765460547.118641;19.848604107567482;-16.523111926110403;188.31797350245753;-11.682026497542456;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460547.0144162;0.10422468185424805;0.0;0.0;0.0;-0.0;808.2283884245654;946.9081799595039;19.848604107567482;-16.523111926110403;25.82596199063486;-0.6942209472168723;0.0
2025-12-11_14:42:27:231387;1765460547.2313879;19.834561907039692;-16.3657631235399;188.32529467076574;-11.674705329234246;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460547.118641;0.1127469539642334;0.0;0.0;0.0;-0.0;808.2942070383888;946.883814230941;19.834561907039692;-16.3657631235399;25.71474379922943;-0.6898675252013381;0.0
2025-12-11_14:42:27:345116;1765460547.3451164;19.81718677779582;-16.180099857048347;188.36201240760184;-11.637987592398163;0.0;0.0;0.0;0.0;0.0;0.0;1765460537.2510524;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765460547.2313879;0.11372852325439453;0.0;0.0;0.0;-0.0;808.6242252548974;946.7616037282455;19.81718677779582;-16.180099857048347;25.583520539013026;-0.6847020845726014;0.0
