;current_time;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2025-11-24_16:53:41:418055;1763999621.4169862;59.90864933333334;10.719202333333333;0.0;59.90864933333334;10.719202333333333;0.0;1763999621.4169862;0.0;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.351845006;596287.0247992906;3228164.039258097;1763999621.312234;0.1047523021697998;0.0;0.0;0.0;-0.0;390.47020705193404;1055.3735122191915;-5495361.425295655;-596304.6018554512;5527619.412805252;-3.033505023120873;0.0;-153.86038816848833;-46.13961183151166;19.926549351920947;-17.577056160654802
2025-11-24_16:53:41:523234;1763999621.5221841;59.9086495;10.719202833333334;0.0;59.9086495;10.719202833333334;0.0;1763999621.5215373;0.0;0.32116521458393427;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.351845006;596287.0247992906;3228164.039258097;1763999621.4169862;0.10519790649414062;0.0;0.0;0.0;-0.0;390.47019765231136;1055.3735137274416;-5495361.435131849;-596304.4448747414;5527619.405649393;-3.0335050515464386;0.0;-153.86038766338737;-46.13961233661262;19.916713157775106;-17.420075450734373
2025-11-24_16:53:41:624458;1763999621.6230767;59.9086495;10.719202833333334;0.0;59.9086495;10.719202833333334;0.0;1763999621.6230767;0.0;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.36115486;596287.0492997926;3228164.060247272;1763999621.5221841;0.10089254379272461;0.0;0.0;0.0;-0.0;390.4701924325253;1055.373514565001;-5495361.454543022;-596304.3175729339;5527619.411214318;-3.0335050748210017;0.0;-153.8603873828954;-46.13961261710462;19.906611837756422;-17.268273141282492
2025-11-24_16:53:41:728077;1763999621.7259512;59.90864933333334;10.719204;0.0;59.90864933333334;10.719204;0.0;1763999621.7259512;0.0;0.6597250001620791;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.36115486;596287.0492997926;3228164.060247272;1763999621.6230767;0.1028745174407959;0.0;0.0;0.0;-0.0;390.47018314724585;1055.3735160549033;-5495361.465436166;-596304.1628434976;5527619.40535211;-3.033505102862294;0.0;-153.86038688393882;-46.13961311606118;19.89571869332738;-17.113543705009874
2025-11-24_16:53:41:834471;1763999621.8344715;59.90864933333334;10.719204;0.0;59.90864933333334;10.719204;0.0;1763999621.8344715;0.0;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.351845006;596287.1164282894;3228164.0566033847;1763999621.7259512;0.1085202693939209;0.0;0.0;0.0;-0.0;390.47018208262807;1055.3735162257303;-5495361.4682030985;-596304.0676403134;5527619.397832642;-3.033505120038963;0.0;-153.8603868267302;-46.139613173269794;19.883641908400406;-16.95121202401898
2025-11-24_16:53:41:950612;1763999621.949608;59.90864966666667;10.719204666666666;0.0;59.90864966666667;10.719204666666666;0.0;1763999621.949608;0.0;0.45716772595274374;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.351845006;596287.1164282894;3228164.0566033847;1763999621.8344715;0.11513662338256836;0.0;0.0;0.0;-0.0;390.47016947124996;1055.3735182493338;-5495361.481738328;-596303.8954667214;5527619.392715282;-3.0335051512692193;0.0;-153.86038614904143;-46.13961385095857;19.870106678774334;-16.77903843190351
2025-11-24_16:53:42:061526;1763999622.059422;59.908649833333335;10.719202166666667;0.0;59.908649833333335;10.719202166666667;0.0;1763999622.0585184;0.0;1.2956662413131463;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.370464714;596287.1471034923;3228164.095112678;1763999621.949608;0.10981392860412598;0.0;0.0;0.0;-0.0;390.4701641158485;1055.3735191086537;-5495361.513845367;-596303.7633342588;5527619.4103808785;-3.0335051756603675;0.0;-153.860385861262;-46.13961413873801;19.856619347034695;-16.616230766500195
2025-11-24_16:53:42:168462;1763999622.1684628;59.908649833333335;10.719202166666667;0.0;59.908649833333335;10.719202166666667;0.0;1763999622.1672568;0.0;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.3797745695;596287.0066717978;3228164.0848803353;1763999622.059422;0.10904073715209961;0.0;0.0;0.0;-0.0;390.47013894418984;1055.373523147661;-5495361.537235652;-596303.4609571098;5527619.401015089;-3.03350523050058;0.0;-153.86038450863032;-46.13961549136967;19.84253891697648;-16.45428531192725
2025-11-24_16:53:42:279358;1763999622.2772574;59.90865083333333;10.7192035;0.0;59.90865083333333;10.7192035;0.0;1763999622.2772574;0.0;1.2189299100147248;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.3797745695;596287.0066717978;3228164.0848803353;1763999622.1684628;0.1087946891784668;0.0;0.0;0.0;-0.0;390.4701384527124;1055.3735232265228;-5495361.552163526;-596303.2970358864;5527619.398172507;-3.0335052602737935;0.0;-153.86038448222016;-46.13961551777985;19.827611043155386;-16.290364088602892
2025-11-24_16:53:42:383426;1763999622.3803327;59.90865083333333;10.7192035;0.0;59.90865083333333;10.7192035;0.0;1763999622.3803327;0.0;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.435633696;596287.0620458076;3228164.1934701004;1763999622.2772574;0.10307526588439941;0.0;0.0;0.0;-0.0;390.4701361068306;1055.3735236029395;-5495361.622657838;-596303.1985042463;5527619.4576261295;-3.033505279370867;0.0;-153.86038435616115;-46.13961564383884;19.812975857177683;-16.136458438713625
2025-11-24_16:53:42:485949;1763999622.4839516;59.908651666666664;10.7192085;0.0;59.908651666666664;10.7192085;0.0;1763999622.4829452;0.0;2.872667278823036;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.435633696;596287.0620458076;3228164.1934701004;1763999622.3803327;0.10361886024475098;0.0;0.0;0.0;-0.0;390.4701253111453;1055.3735253351992;-5495361.637842864;-596303.0451010856;5527619.456173863;-3.0335053072573834;0.0;-153.86038377604106;-46.13961622395894;19.79779083190367;-15.983055277945121
2025-11-24_16:53:42:588570;1763999622.587559;59.908651666666664;10.7192085;0.0;59.908651666666664;10.7192085;0.0;1763999622.5863116;0.0;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.482182966;596287.3219917923;3228164.3244339195;1763999622.4839516;0.1036074161529541;0.0;0.0;0.0;-0.0;390.4701455263718;1055.373522091494;-5495361.700337952;-596303.1500848776;5527619.5296295835;-3.033505289595287;0.0;-153.86038486233238;-46.13961513766761;19.781845013710296;-15.828093085274643
2025-11-24_16:53:42:716420;1763999622.7143323;59.908651166666665;10.7192095;0.0;59.908651166666665;10.7192095;0.0;1763999622.7139835;0.0;0.6184217972140551;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.482182966;596287.3219917923;3228164.3244339195;1763999622.587559;0.12677335739135742;0.0;0.0;0.0;-0.0;390.4701205506891;1055.373526099055;-5495361.720560903;-596302.9615547823;5527619.529396456;-3.0335053238978418;0.0;-153.8603835202318;-46.1396164797682;19.761622063012865;-15.63956299000565
2025-11-24_16:53:42:822926;1763999622.820431;59.908651166666665;10.7192095;0.0;59.908651166666665;10.7192095;0.0;1763999622.820431;0.0;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.454253403;596287.3859337858;3228164.2874843306;1763999622.7143323;0.10609865188598633;0.0;0.0;0.0;-0.0;390.4701194984463;1055.3735262678963;-5495361.710568251;-596302.8649283046;5527619.509038345;-3.03350534108148;0.0;-153.86038346368818;-46.13961653631183;19.74368515171288;-15.47899451874726
2025-11-24_16:53:42:962664;1763999622.929963;59.90865083333333;10.719208166666666;0.0;59.90865083333333;10.719208166666666;0.0;1763999622.9289794;0.0;0.7677406060151527;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.454253403;596287.3859337858;3228164.2874843306;1763999622.820431;0.10953211784362793;0.0;0.0;0.0;-0.0;390.4701074709245;1055.3735281978145;-5495361.72914073;-596302.7045426307;5527619.510200521;-3.0335053702899386;0.0;-153.8603828173738;-46.13961718262622;19.72511267261907;-15.318608844828326
2025-11-24_16:53:43:069206;1763999623.0645673;59.90865083333333;10.719208166666666;0.0;59.90865083333333;10.719208166666666;0.0;1763999623.0645673;0.0;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.435633696;596287.3186069907;3228164.242036916;1763999622.929963;0.13460421562194824;0.0;0.0;0.0;-0.0;390.4700921613659;1055.3735306543635;-5495361.732846956;-596302.451500551;5527619.486587717;-3.0335054158728894;0.0;-153.86038199469493;-46.13961800530505;19.702786739768968;-15.132893560191485
2025-11-24_16:53:43:166310;1763999623.1653068;59.908649833333335;10.719203666666667;0.0;59.908649833333335;10.719203666666667;0.0;1763999623.164312;0.0;2.7604406336400222;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.435633696;596287.3186069907;3228164.242036916;1763999623.0645673;0.1007394790649414;0.0;0.0;0.0;-0.0;390.47008491809527;1055.373531816608;-5495361.753552243;-596302.2854755977;5527619.48926192;-3.0335054461372186;0.0;-153.8603816054685;-46.139618394531524;19.682081452224757;-14.966868607020123
2025-11-24_16:53:43:345952;1763999623.3248937;59.908646;10.719195666666666;0.0;59.908646;10.719195666666666;0.0;1763999623.3074665;0.0;4.321762853261888;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.3797745695;596287.0891378957;3228164.1004910935;1763999623.1653068;0.15958690643310547;0.0;0.0;0.0;-0.0;390.47006085308175;1055.3735356780437;-5495361.718010049;-596301.8983349547;5527619.412163633;-3.0335055150723576;0.0;-153.86038031230407;-46.13961968769591;19.661764519844226;-14.80919705898732
2025-11-24_16:53:43:398687;1763999623.3915591;59.908646;10.719195666666666;0.0;59.908646;10.719195666666666;0.0;1763999623.3863595;0.0;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.165647903;596286.718047206;3228163.654165188;1763999623.3248937;0.0666654109954834;0.0;0.0;0.0;-0.0;390.47000084119577;1055.3735453074598;-5495361.526705201;-596301.3557509226;5527619.163442983;-3.0335056089247536;0.0;-153.8603770874887;-46.13962291251131;19.63894270244731;-14.63770371649432
2025-11-24_16:53:43:520573;1763999623.5032349;59.908644333333335;10.719193333333333;0.0;59.908644333333335;10.719193333333333;0.0;1763999623.4998868;0.0;1.9994289453379976;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.165647903;596286.718047206;3228163.654165188;1763999623.3915591;0.11167573928833008;0.0;0.0;0.0;-0.0;390.47003169224485;1055.3735403571475;-5495361.548925318;-596301.1939824346;5527619.168082381;-3.033505638453106;0.0;-153.8603787453092;-46.139621254690816;19.616722585303798;-14.475935228558594
2025-11-24_16:53:43:623153;1763999623.6132195;59.908644333333335;10.719193333333333;0.0;59.908644333333335;10.719193333333333;0.0;1763999623.6118464;0.0;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.072549345;596286.619648542;3228163.472025914;1763999623.5032349;0.1099846363067627;0.0;0.0;0.0;-0.0;390.4700140004511;1055.3735431959458;-5495361.478365218;-596300.9362883279;5527619.070134871;-3.0335056834233693;0.0;-153.86037779461805;-46.13962220538194;19.594184126927054;-14.316639785919083
2025-11-24_16:53:43:721762;1763999623.7066138;59.90864216666667;10.719187999999999;0.0;59.90864216666667;10.719187999999999;0.0;1763999623.7066138;0.0;4.050210613812229;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495381.072549345;596286.619648542;3228163.472025914;1763999623.6132195;0.09339427947998047;0.0;0.0;0.0;-0.0;390.47000956375723;1055.373543907851;-5495361.501021509;-596300.7806259554;5527619.075866615;-3.0335057118620252;0.0;-153.86037755620666;-46.13962244379335;19.57152783547302;-14.160977413437779
2025-11-24_16:53:43:838255;1763999623.8196688;59.90864216666667;10.719187999999999;0.0;59.90864216666667;10.719187999999999;0.0;1763999623.8165092;0.0;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495380.951521211;596286.3652822057;3228163.2113083927;1763999623.7066138;0.11305499076843262;0.0;0.0;0.0;-0.0;390.4699772343534;1055.3735490953775;-5495361.404037613;-596300.3655704578;5527618.934673926;-3.0335057846186797;0.0;-153.860375818945;-46.13962418105501;19.547483598087204;-14.000288252005475
2025-11-24_16:53:43:940643;1763999623.9315858;59.90864083333334;10.719181333333333;0.0;59.90864083333334;10.719181333333333;0.0;1763999623.9315858;174.92;3.489111327045685;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495380.951521211;596286.3652822057;3228163.2113083927;1763999623.8196688;0.11191701889038086;0.0;0.0;-0.0;-0.0;390.46998238014925;1055.373548269691;-5495361.428354899;-596300.2074153124;5527618.941788077;-3.033505813538087;0.0;-153.86037609546088;-46.139623904539135;19.523166311968716;-13.842133106630062
2025-11-24_16:53:44:106590;1763999624.069991;59.9086395;10.719176166666667;0.0;59.9086395;10.719176166666667;0.0;1763999624.069991;209.6;2.348365066545978;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495380.877042357;596286.0226716419;3228163.0156426337;1763999623.9315858;0.13840532302856445;0.0;0.0;-0.0;0.0;390.46994074511684;1055.3735549503836;-5495361.383898992;-596299.6751030412;5527618.84016764;-3.0335059084089755;0.0;-153.8603738581496;-46.13962614185042;19.493143365138586;-13.652431399298623
2025-11-24_16:53:44:183213;1763999624.1733978;59.9086395;10.719176166666667;0.0;59.9086395;10.719176166666667;0.0;1763999624.1724396;209.6;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495380.8025635;596285.7625271714;3228162.8355876375;1763999624.069991;0.10340666770935059;0.0;0.0;-0.0;0.0;390.4699162494323;1055.373558880923;-5495361.338568948;-596299.2361856194;5527618.747753308;-3.0335059864653706;0.0;-153.86037254184302;-46.13962745815699;19.463994551322216;-13.473658448011605
2025-11-24_16:53:44:287067;1763999624.2763205;59.908637666666664;10.719171666666666;0.0;59.908637666666664;10.719171666666666;0.0;1763999624.2763205;223.97;3.1210733532464583;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495380.8025635;596285.7625271714;3228162.8355876375;1763999624.1733978;0.10292267799377441;0.0;0.0;-0.0;0.0;390.46992460602604;1055.373557540037;-5495361.364801342;-596299.0794952296;5527618.756929436;-3.0335060151587117;0.0;-153.86037299089514;-46.13962700910487;19.43776215842624;-13.316968058178738
2025-11-24_16:53:44:426133;1763999624.395159;59.908637666666664;10.719171666666666;0.0;59.908637666666664;10.719171666666666;0.0;1763999624.3903353;223.97;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495380.700155065;596285.5479988554;3228162.6151139936;1763999624.2763205;0.11883854866027832;0.0;0.0;-0.0;0.0;390.4698956653965;1055.373562183805;-5495361.291069291;-596298.6978924049;5527618.642461771;-3.033506082352561;0.0;-153.8603714357339;-46.139628564266104;19.409085774941175;-13.149893549489239
2025-11-24_16:53:44:517122;1763999624.506856;59.908636666666666;10.7191725;0.0;59.908636666666666;10.7191725;0.0;1763999624.506856;226.4;1.0365093249178459;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495380.700155065;596285.5479988554;3228162.6151139936;1763999624.395159;0.11169695854187012;0.0;0.0;-0.0;0.0;390.4698973049134;1055.3735619207307;-5495361.320105385;-596298.5328946365;5527618.653529085;-3.033506112594734;0.0;-153.8603715238354;-46.139628476164596;19.38004967999433;-12.984895781160596
2025-11-24_16:53:44:618382;1763999624.6089647;59.908636666666666;10.7191725;0.0;59.908636666666666;10.7191725;0.0;1763999624.6078439;226.4;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495380.644295917;596285.6117425103;3228162.529073084;1763999624.506856;0.10210871696472168;0.0;0.0;-0.0;0.0;390.4698966525437;1055.3735620254088;-5495361.292418258;-596298.440290444;5527618.616013743;-3.033506128709631;0.0;-153.8603714887795;-46.1396285112205;19.351877658619358;-12.828547933573386
2025-11-24_16:53:44:726007;1763999624.7097588;59.908636666666666;10.7191735;0.0;59.908636666666666;10.7191735;0.0;1763999624.7097588;227.01;0.5490246727575258;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495380.644295917;596285.6117425103;3228162.529073084;1763999624.6089647;0.10079407691955566;0.0;0.0;-0.0;0.0;390.46988468283547;1055.3735639460492;-5495361.320363976;-596298.288602697;5527618.627432885;-3.0335061565366637;0.0;-153.86037084557216;-46.139629154427844;19.32393194065034;-12.676860186566122
2025-11-24_16:53:44:854148;1763999624.8319926;59.908636666666666;10.7191735;0.0;59.908636666666666;10.7191735;0.0;1763999624.8299873;227.01;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495380.644295917;596285.6667199361;3228162.5394802317;1763999624.7097588;0.12223386764526367;0.0;0.0;-0.0;0.0;390.46988174178983;1055.3735644179649;-5495361.353190967;-596298.1694489764;5527618.647214463;-3.033506178607584;0.0;-153.86037068753137;-46.13962931246863;19.291104949568556;-12.502729040378131
2025-11-24_16:53:44:957995;1763999624.9445906;59.908636333333334;10.719173;0.0;59.908636333333334;10.719173;0.0;1763999624.9445906;227.78;0.4057106387728298;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495380.644295917;596285.6667199361;3228162.5394802317;1763999624.8319926;0.11259794235229492;0.0;0.0;-0.0;0.0;390.4698706354143;1055.373566200076;-5495361.384075606;-596298.0093639219;5527618.660649515;-3.0335062080022617;0.0;-153.86037009071632;-46.13962990928368;19.26022031106841;-12.342643985919736
2025-11-24_16:53:45:058958;1763999625.0523205;59.9086355;10.719173;0.0;59.9086355;10.719173;0.0;1763999625.0523205;226.02;0.861805949575978;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495380.625676202;596285.6452076016;3228162.5027054804;1763999624.9445906;0.10772991180419922;0.0;0.0;-0.0;0.0;390.4698586433656;1055.373568124301;-5495361.3990598;-596297.8175281419;5527618.654851772;-3.0335062427971238;0.0;-153.86036944630854;-46.13963055369146;19.226616401067673;-12.17232054032049
2025-11-24_16:53:45:174173;1763999625.155499;59.9086355;10.719173;0.0;59.9086355;10.719173;0.0;1763999625.155499;226.02;0.0;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495380.579126908;596285.6601485477;3228162.4237775374;1763999625.0523205;0.10317850112915039;0.0;0.0;-0.0;0.0;390.46985480029446;1055.3735687409542;-5495361.383090864;-596297.6807526788;5527618.624221225;-3.0335062670850914;0.0;-153.86036923979628;-46.13963076020371;19.19603604404864;-12.020604131036006
2025-11-24_16:53:45:328416;1763999625.2953827;59.90863516666667;10.719172333333333;0.0;59.90863516666667;10.719172333333333;0.0;1763999625.2953827;225.92;0.3762892885449229;0.51;0;0;0;0;0;0;0.0;0.0;0.0;5495380.579126908;596285.6601485477;3228162.4237775374;1763999625.155499;0.13988375663757324;0.0;0.0;-0.0;0.0;390.46984560363677;1055.3735702166352;-5495361.419710028;-596297.502938879;5527618.641444845;-3.0335062997802686;0.0;-153.86036874560236;-46.13963125439764;19.159416880489438;-11.842790331244466
