;current_time;target_north_from_observer;target_east_from_observer;tau_X;tau_N;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle
2025-12-11_14:15:49:899232;1765458949.8992326;-20.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;59.908642666666665;10.71945885;0.0;0.0;0.0;0.0;1765458920.872523;29.02670955657959;0.0;0.0;0.0;-0.0;;;;;;;
2025-12-11_14:15:53:077611;1765458953.077611;19.999992940470605;-19.976235271898247;196.7129708725144;3.287029127485591;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;-5403667.344084047;-1186335.5269152317;3220066.8878556937;1765458949.8992326;3.1783783435821533;0.0;0.0;0.0;-0.0;918.5441658820162;880.4749723140103;5403687.344076987;1186315.5506799598;5532375.755344435;0.2161097388221952;0.0
2025-12-11_14:15:53:224641;1765458953.215571;19.99942254939593;-19.78506811572861;174.63085282488404;-25.36914717511595;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458953.077611;0.13795995712280273;0.0;0.0;0.0;-0.0;674.0330581408823;991.4140611614139;19.99942254939593;-19.78506811572861;28.132291457563625;-0.7800103261792313;0.0
2025-12-11_14:15:53:449238;1765458953.4467452;19.99782444761835;-19.58281963432559;188.05311137405397;-11.946888625946016;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458953.215571;0.23117423057556152;0.0;0.0;0.0;-0.0;805.8436152382166;947.7892517271305;19.99782444761835;-19.58281963432559;27.98928022419101;-0.7749135031320629;0.0
2025-12-11_14:15:53:569810;1765458953.5698109;19.992765601772206;-19.239276974381433;188.21232882091368;-11.787671179086324;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458953.4467452;0.12306571006774902;0.0;0.0;0.0;-0.0;807.2780264057075;947.2597083903394;19.992765601772206;-19.239276974381433;27.7463593090043;-0.7661945748930911;0.0
2025-12-11_14:15:53:695330;1765458953.6953306;19.988668482889146;-19.047953275522637;188.15939284342883;-11.840607156571172;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458953.5698109;0.1255197525024414;0.0;0.0;0.0;-0.0;806.8014021342581;947.4358016764497;19.988668482889146;-19.047953275522637;27.611073715184265;-0.7613045526055837;0.0
2025-12-11_14:15:53:824984;1765458953.8249846;19.984428411642632;-18.88398718904068;188.14267219146228;-11.857327808537706;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458953.6953306;0.1296539306640625;0.0;0.0;0.0;-0.0;806.6507944174743;947.4914166788606;19.984428411642632;-18.88398718904068;27.495133225644167;-0.7570937593973094;0.0
2025-12-11_14:15:53:982514;1765458953.980026;19.97852975348031;-18.689595959221126;188.1371251880576;-11.862874811942392;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458953.8249846;0.15504145622253418;0.0;0.0;0.0;-0.0;806.6008247519173;947.5098659923829;19.97852975348031;-18.689595959221126;27.3576798765837;-0.7520772638610379;0.0
2025-12-11_14:15:54:121431;1765458954.1123927;19.96985376918041;-18.447328215515384;188.1918907865232;-11.80810921347679;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458953.980026;0.13236665725708008;0.0;0.0;0.0;-0.0;807.0940400525503;947.3277000693579;19.96985376918041;-18.447328215515384;27.18637485678072;-0.7457875228080993;0.0
2025-12-11_14:15:54:239441;1765458954.2394419;19.961357861118046;-18.242195148584763;188.19762749895784;-11.80237250104215;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458954.1123927;0.12704920768737793;0.0;0.0;0.0;-0.0;807.1456870607891;947.3086161088166;19.961357861118046;-18.242195148584763;27.041329321959537;-0.7404284276937869;0.0
2025-12-11_14:15:54:410733;1765458954.3939579;19.953335599963907;-18.068426952803314;188.1631696609129;-11.836830339087099;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458954.2394419;0.15451598167419434;0.0;0.0;0.0;-0.0;806.8354171223324;947.4232390520089;19.953335599963907;-18.068426952803314;26.91846307116319;-0.7358642475820143;0.0
2025-12-11_14:15:54:536551;1765458954.5365517;19.939621853329932;-17.80304615136998;188.23501345980839;-11.764986540191602;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458954.3939579;0.1425938606262207;0.0;0.0;0.0;-0.0;807.4821879536796;947.1842371655812;19.939621853329932;-17.80304615136998;26.73082437789007;-0.7288494900858059;0.0
2025-12-11_14:15:54:680009;1765458954.6653347;19.92933540257674;-17.623411203314333;188.21938459113588;-11.78061540886411;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458954.5365517;0.1287829875946045;0.0;0.0;0.0;-0.0;807.3415338066831;947.236234664034;19.92933540257674;-17.623411203314333;26.60381611779603;-0.7240702251558326;0.0
2025-12-11_14:15:54:830965;1765458954.824835;19.915502262635883;-17.40140824262263;188.22984479360503;-11.770155206394962;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458954.6653347;0.1595003604888916;0.0;0.0;0.0;-0.0;807.4356745449712;947.2014337174094;19.915502262635883;-17.40140824262263;26.446856886962387;-0.7181283770777662;0.0
2025-12-11_14:15:54:960793;1765458954.9586744;19.900281312148145;-17.177314893325644;188.26902572724163;-11.730974272758381;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458954.824835;0.13383936882019043;0.0;0.0;0.0;-0.0;807.7882013742635;947.0710679358318;19.900281312148145;-17.177314893325644;26.288426032136265;-0.712090097552166;0.0
2025-12-11_14:15:55:091507;1765458955.0884109;19.886127819166582;-16.98390855690587;188.27460600469038;-11.725393995309602;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458954.9586744;0.12973642349243164;0.0;0.0;0.0;-0.0;807.8383968896759;947.052499352472;19.886127819166582;-16.98390855690587;26.15169649390975;-0.7068452880530702;0.0
2025-12-11_14:15:55:199503;1765458955.1995037;19.870965557322023;-16.789687627840472;188.31763729385332;-11.682362706146675;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458955.0884109;0.11109280586242676;0.0;0.0;0.0;-0.0;808.2253657202959;946.9092988871133;19.870965557322023;-16.789687627840472;26.01439760633979;-0.7015466032014908;0.0
2025-12-11_14:15:55:339693;1765458955.3341575;19.85702394102629;-16.620999768502955;188.29593360210032;-11.704066397899691;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458955.1995037;0.13465380668640137;0.0;0.0;0.0;-0.0;808.0302134105997;946.9815276138843;19.85702394102629;-16.620999768502955;25.89515462589607;-0.696918174523647;0.0
2025-12-11_14:15:55:448431;1765458955.448431;19.83907354488442;-16.415558748522958;188.3552532996835;-11.644746700316492;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458955.3341575;0.1142735481262207;0.0;0.0;0.0;-0.0;808.5634846561838;946.7841017781221;19.83907354488442;-16.415558748522958;25.74993996392111;-0.691247626401211;0.0
2025-12-11_14:15:55:563218;1765458955.5632184;19.823869932078985;-16.25041553864227;188.3518317682869;-11.648168231713111;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458955.448431;0.11478734016418457;0.0;0.0;0.0;-0.0;808.5327353877674;946.795490323384;19.823869932078985;-16.25041553864227;25.63321720468446;-0.6866620561406965;0.0
2025-12-11_14:15:55:701985;1765458955.697597;19.80707879436035;-16.076165413834755;188.35388106802702;-11.646118931972982;0.0;0.0;0.0;0.0;0.0;0.0;1765458920.872523;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765458955.5632184;0.13437867164611816;0.0;0.0;0.0;-0.0;808.5511525644719;946.788669258824;19.80707879436035;-16.076165413834755;25.510065950110285;-0.6817967299887709;0.0
