;current_time;target_north_from_observer;target_east_from_observer;tau_X;tau_N;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle
2025-12-11_14:24:46:006599;1765459486.0065992;-20.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1765459480.5006084;0;0;0;0;0;0;0;0;0;59.908642666666665;10.71945885;0.0;0.0;0.0;0.0;1765459480.5049396;5.501659631729126;0.0;0.0;0.0;-0.0;;;;;;;
2025-12-11_14:24:49:130552;1765459489.1305523;20.0;-20.0;196.71297093633447;3.2870290636655186;0.0;0.0;0.0;0.0;0.0;0.0;1765459480.5006084;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;-5403667.344084047;-1186335.5269152317;3220066.8878556937;1765459486.0065992;3.123953104019165;0.0;0.0;0.0;-0.0;918.5441656630594;880.4749728407069;5403687.344084047;1186315.5269152317;5532375.750255424;0.216109734626267;0.0
2025-12-11_14:24:49:232282;1765459489.2322829;19.99964194507769;-19.830753831413023;169.82932786084908;-30.170672139150916;0.0;0.0;0.0;0.0;0.0;0.0;1765459480.5006084;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459489.1305523;0.1017305850982666;0.0;0.0;0.0;-0.0;620.1135615462529;1006.560845736137;19.99964194507769;-19.830753831413023;28.16459613510219;-0.781158007149217;0.0
2025-12-11_14:24:49:336208;1765459489.3362088;19.998705224137957;-19.6781609213925;188.13349469498473;-11.866505305015279;0.0;0.0;0.0;0.0;0.0;0.0;1765459480.5006084;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459489.2322829;0.10392594337463379;0.0;0.0;0.0;-0.0;806.5681181157257;947.5219408048856;19.998705224137957;-19.6781609213925;28.056696667465715;-0.7773194676641861;0.0
2025-12-11_14:24:49:446342;1765459489.4463425;19.997147191987537;-19.522279891061956;188.13153694899475;-11.868463051005257;0.0;0.0;0.0;0.0;0.0;0.0;1765459480.5006084;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459489.3362088;0.11013364791870117;0.0;0.0;0.0;-0.0;806.5504804882922;947.5284520923151;19.997147191987537;-19.522279891061956;27.946472191727118;-0.7733826944668407;0.0
2025-12-11_14:24:49:547594;1765459489.5475948;19.99483309277703;-19.35709574514764;188.15120280985408;-11.848797190145918;0.0;0.0;0.0;0.0;0.0;0.0;1765459480.5006084;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459489.4463425;0.10125231742858887;0.0;0.0;0.0;-0.0;806.7276356616766;947.4630431714723;19.99483309277703;-19.35709574514764;27.829669529026468;-0.7691935822075995;0.0
2025-12-11_14:24:49:657071;1765459489.657071;19.992103714877054;-19.20524188678781;188.1401195703116;-11.859880429688383;0.0;0.0;0.0;0.0;0.0;0.0;1765459480.5006084;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459489.5475948;0.10947632789611816;0.0;0.0;0.0;-0.0;806.6277997511448;947.499906732315;19.992103714877054;-19.20524188678781;27.722292958491547;-0.7653264941300644;0.0
2025-12-11_14:24:49:765267;1765459489.7652674;19.988409619642397;-19.037141707367258;188.15607208017303;-11.84392791982696;0.0;0.0;0.0;0.0;0.0;0.0;1765459480.5006084;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459489.657071;0.10819625854492188;0.0;0.0;0.0;-0.0;806.7714933028385;947.4468472146738;19.988409619642397;-19.037141707367258;27.603428836088366;-0.7610274743623481;0.0
2025-12-11_14:24:49:898414;1765459489.8984149;19.984284067247067;-18.878827564692955;188.13027545850744;-11.869724541492552;0.0;0.0;0.0;0.0;0.0;0.0;1765459480.5006084;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459489.7652674;0.1331474781036377;0.0;0.0;0.0;-0.0;806.539115326835;947.5326476727361;19.984284067247067;-18.878827564692955;27.491484861640984;-0.7569609525030744;0.0
2025-12-11_14:24:50:002935;1765459490.002936;19.978187632301797;-18.679199622777453;188.18853074615856;-11.811469253841452;0.0;0.0;0.0;0.0;0.0;0.0;1765459480.5006084;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459489.8984149;0.10452103614807129;0.0;0.0;0.0;-0.0;807.0637884338421;947.3388775258371;19.978187632301797;-18.679199622777453;27.350328693071052;-0.7518082205068918;0.0
2025-12-11_14:24:50:111582;1765459490.1115823;19.972703629403874;-18.52251410976542;188.1713620318304;-11.828637968169602;0.0;0.0;0.0;0.0;0.0;0.0;1765459480.5006084;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459490.002936;0.10864639282226562;0.0;0.0;0.0;-0.0;806.909194790029;947.3959886376032;19.972703629403874;-18.52251410976542;27.239537793700936;-0.7477440296095529;0.0
2025-12-11_14:24:50:212524;1765459490.2125242;19.966352252765184;-18.359668445742983;188.1919622081134;-11.808037791886598;0.0;0.0;0.0;0.0;0.0;0.0;1765459480.5006084;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459490.1115823;0.10094189643859863;0.0;0.0;0.0;-0.0;807.0946830738021;947.3274624780081;19.966352252765184;-18.359668445742983;27.124392117043136;-0.7435012075533023;0.0
2025-12-11_14:24:50:335208;1765459490.3310633;19.959856754209376;-18.20839508175843;188.17474765891416;-11.82525234108583;0.0;0.0;0.0;0.0;0.0;0.0;1765459480.5006084;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459490.2125242;0.11853909492492676;0.0;0.0;0.0;-0.0;806.9396826103123;947.3847267431886;19.959856754209376;-18.20839508175843;27.01743017205675;-0.7395424118896428;0.0
2025-12-11_14:24:50:447774;1765459490.4477742;19.951115190402597;-18.02303387910088;188.20442548861593;-11.795574511384071;0.0;0.0;0.0;0.0;0.0;0.0;1765459480.5006084;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459490.3310633;0.11671090126037598;0.0;0.0;0.0;-0.0;807.2068843562869;947.2860011663371;19.951115190402597;-18.02303387910088;26.88636731780497;-0.7346682041026446;0.0
2025-12-11_14:24:50:571134;1765459490.5711346;19.942496707484395;-17.855948514471265;188.1974389082145;-11.802561091785488;0.0;0.0;0.0;0.0;0.0;0.0;1765459480.5006084;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1765459490.4477742;0.12336039543151855;0.0;0.0;0.0;-0.0;807.1439892510405;947.309243487896;19.942496707484395;-17.855948514471265;26.768228784876197;-0.7302521744085172;0.0
