simTime,simData_0,simData_1,simData_2,simData_3,simData_4,simData_5,simData_6,simData_7,simData_8,simData_9,simData_10,simData_11,simData_12,simData_13,simData_14,simData_15,targetData_0,targetData_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0
0.1,1.8982608194064663e-05,8.477208301063559e-07,4.719395391007958e-07,2.741035300062303e-06,5.2780829406712896e-06,-1.3338338743735226e-05,0.0005622563054507729,2.5235276064289804e-05,1.318115692079838e-05,8.023081811240575e-05,0.00015251720795830337,-0.0003956669612959923,1.0,-1.0,-6.365340537743038,12.58338709628423,39.99971875032959,-19.850000351562255
0.2,0.00026613236256996047,1.0762704766368027e-05,3.532456938745318e-06,2.9079716232714522e-05,5.953358050565777e-05,-0.00016380686436076234,0.0042006723624232085,0.00016143443788957303,3.377338919328836e-05,0.00039037872397100026,0.0008357168646327261,-0.002407271683783522,1.0,0.17359155416488647,4.548489977596191,18.99256933097266,39.998875005273426,-19.70000281249209
0.30000000000000004,0.0011395277748446776,4.2746597551178725e-05,3.755973818366821e-06,9.307935531752262e-05,0.00019925765344415102,-0.0006307865688414643,0.01264730111670789,0.0004689544389658277,-2.9009555243852835e-05,0.0008591787496185127,0.0018356176662915446,-0.006707300580541703,1.0,-0.6418520212173462,1.6948392960099108,29.253655546750817,39.997468776696664,-19.550009492127433
0.4,0.00324254817734532,0.00011900873450376557,-1.1021042530889453e-05,0.00020926945068754167,0.000443053317349805,-0.0017234230342741514,0.027298387102385586,0.0010111884977179195,-0.00024182761043313981,0.001282292450658313,0.0027426206419080465,-0.013829116091086153,1.0,0.17553198337554932,11.845597944612797,34.04225799210035,39.99550008437437,-19.400022499746875
0.5,0.007198286217395912,0.0002516640669170794,-5.4706862258425286e-05,0.0003388307768247525,0.0007585874945296038,-0.0036114854267215654,0.04888723106837771,0.0017470482703062882,-0.0005250299656549771,0.0013488723765823199,0.0034505807297420927,-0.02281907961236904,1.0,-0.5519388914108276,12.942072373604091,42.64119163612248,39.99296895599124,-19.25004394454003
0.6000000000000001,0.013825575084912608,0.0004529707321391264,-0.00012811084030303632,0.0004687318548605429,0.0011450863450523088,-0.006582126481232266,0.07892143809432846,0.0027331713083187693,-0.0007657333109920872,0.0012096450225928235,0.004075070278740317,-0.034250904121863705,1.0,0.01612772047519684,20.949060562629512,47.54625230453926,39.98987542714123,-19.100075935577856
0.7000000000000001,0.023928689544209337,0.0007033353587190058,-0.00022819485536182174,0.000536432197632927,0.0015701632469688307,-0.01062243551533678,0.11666788780030798,0.0037242617465385237,-0.000922333324091424,0.00030902426537832075,0.004257000585155789,-0.04409305817423405,1.0,0.18983450531959534,29.33232685017326,50.43641262026348,39.98621954132704,-18.950120581783004
0.8,0.03826592185386781,0.0009498255859921757,-0.0003458634347914638,0.0004895698079093478,0.0019978275952339114,-0.01548783743475736,0.16229417859991213,0.004641598685824681,-0.0009015670390690814,-0.0007854247276613635,0.004275929038907795,-0.05154265767727353,1.0,-0.0011213570833206177,35.633117080067215,54.72681398936985,39.9820013499595,-18.800179991900173
0.9,0.05767876811420666,0.0011275271438456478,-0.0004674443901938793,0.0003792839679833432,0.0024307049685974007,-0.021094563033210268,0.2162723615265173,0.005658588106422005,-0.0007081880541216108,-0.0009028102178987593,0.0042910684172823765,-0.05948595836310883,1.0,-0.3587154746055603,37.77215382324507,60.68920995320715,39.97722091235686,-18.650256274466432
