simTime,simData_0,simData_1,simData_2,simData_3,simData_4,simData_5,simData_6,simData_7,simData_8,simData_9,simData_10,simData_11,simData_12,simData_13,simData_14,simData_15,targetData_0,targetData_1
[0.],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.07576281786288,118.62058218486837,0.0,0.0,0.0,-10.0
[0.02],2.3191535785550396e-05,0.0,0.0007357769281925515,0.0,0.00010039880048934474,0.0,0.0011595767892775197,0.0,0.036788846409627575,0.0,0.005019940024467237,0.0,-51.07576281786288,118.62058218486837,-1.0215152563572576,2.3724116436973675,19.999992800000214,-19.97600000144
[0.04],5.7089843967126676e-05,1.4241066333777538e-08,0.00211959226590147,4.7943711132330686e-08,0.0002482389138137783,-2.662522069986471e-07,0.0016879687305479424,7.120533166888768e-07,0.06919093670420098,2.398522126724804e-06,0.007392005666221679,-1.3312610282837334e-05,-51.07576281786288,118.62058218486837,-2.02260020758737,4.697375054520787,19.999971200003458,-19.95200001152
[0.06],8.852593775589482e-05,8.439297861954582e-08,0.004056352183539969,2.792046198077538e-07,0.00038479156932049347,-1.5704426885283466e-06,0.0015477656814083915,3.512656902220791e-06,0.09683838308113873,1.1579232975031964e-05,0.006827632772209364,-6.520984940934956e-05,-51.07576281786288,118.62058218486837,-3.00366345979288,6.975839197127739,19.999935200017497,-19.928000038879993
[0.08],0.00010482450766482768,2.7815158256223184e-07,0.006447093061424934,9.018907038015037e-07,0.00045030718943993856,-5.147802186739671e-06,0.000768931574323373,9.722585375594226e-06,0.11953734861954006,3.1203131086756046e-05,0.0032757809560313655,-0.0001788688762817465,-51.07576281786288,118.62058218486837,-3.96510544695428,9.208734056882552,19.9998848000553,-19.904000092159972
[0.1],9.482432503509812e-05,6.881503969047835e-07,0.009192180648543536,2.1827363002260124e-06,0.0003881386482922742,-1.265744820503902e-05,-0.0005618158180316849,2.0621155001925945e-05,0.1372541402636558,6.421136219512056e-05,-0.003108427396025917,-0.0003754794593838433,-51.07576007454016,118.62058167258192,-4.907318594372452,11.396971019442269,19.999820000135003,-19.880000179999918
[0.12],4.971135349028442e-05,1.4312543716946053e-06,0.012194150377733623,4.434187604347901e-06,0.00014814178298512462,-2.6144777617388124e-05,-0.0023139078996237254,3.745427146072155e-05,0.15009759956726956,0.00011283431288988143,-0.011999844737292958,-0.0006743402273251596,-51.07576007454016,118.62058167258192,-5.830687423975806,13.541443232505062,19.999740800279938,-19.8560003110398
[0.14],-3.635388963002024e-05,2.6482171968532095e-06,0.015360140762123817,8.003078547274477e-06,-0.00031069912959731725,-4.800567839048861e-05,-0.004326714471123013,6.143756033587978e-05,0.15829887971845907,0.0001786064727866459,-0.022942050475663257,-0.0010929432973159551,-51.07576007454016,118.62058167258192,-6.735588876987093,15.643026001306598,19.999647200518616,-19.832000493919566
[0.16],-0.0001658221174086827,4.503593628613082e-06,0.018603893821310648,1.3261046380289563e-05,-0.001018433769700506,-8.095229701940649e-05,-0.006423023960656856,9.375607753286685e-05,0.16218965567052412,0.00026238656737243005,-0.0353867451877444,-0.0016470476490856936,-51.07576007454016,118.62058167258192,-7.622392300938154,17.702577114732104,19.999539200884733,-19.80800073727915
[0.18],-0.00033755113572325475,7.185723235031886e-06,0.021847315384308005,2.0596590174854944e-05,-0.001993074207012778,-0.00012798008733877524,-0.008421296816945712,0.0001355620599836318,0.16217973700501434,0.0003643824556534597,-0.04873205304319796,-0.0023507420587204073,-51.07576007454016,118.62058167258192,-8.491459656410195,19.7209372058891,19.999416801417176,-19.78400104975847
