unix_time,episode,reward,length
1778440633,1,124.80215581221819,1334
1778440633,2,103.4673220028144,1334
1778440633,3,111.22522101669165,1334
1778440633,4,99.80321960360743,1334
1778440633,5,95.57900383730885,1334
1778440633,6,106.18177342323179,1334
1778440633,7,98.86826319807005,1334
1778440633,8,115.42618365381713,1334
1778440633,9,88.86744320989237,1334
1778440633,10,110.69035164692468,1334
1778440633,11,118.87814567920668,1334
1778440633,12,108.05145078922214,1334
1778440633,13,110.66805427439976,1334
1778440633,14,114.09913160442375,1334
1778440633,15,71.88276130963641,1334
1778440633,16,110.02733149309643,1334
1778440633,17,116.30793172112317,1334
1778440633,18,107.30242903265753,1334
1778440633,19,120.75302082980488,1334
1778440633,20,117.48706291586859,1334
1778440633,21,115.5122889958584,1334
1778440633,22,122.66088829207001,1334
1778440633,23,102.79331965864549,1334
1778440633,24,107.62208823037508,1334
1778440633,25,96.63441739388509,1334
1778440633,26,86.55684740364086,1334
1778440633,27,111.43149571225513,1334
1778440633,28,120.1294983283151,1334
1778440633,29,122.5152856147688,1334
1778440633,30,114.38923658186832,1334
1778440633,31,102.6454364318306,1334
1778440633,32,-24.363352461085015,1334
1778440633,33,117.68778638103686,1334
1778440633,34,113.663325430658,1334
1778440633,35,121.69294951917254,1334
1778440633,36,87.57314473963925,1334
1778440633,37,99.14039073899949,1334
1778440633,38,129.8552532362546,1334
1778440633,39,105.37553324124019,1334
1778440633,40,110.25262250276865,1334
1778440633,41,108.39387920677473,1334
1778440633,42,-19.95431534891668,1334
1778440633,43,119.26361205295689,1334
1778440633,44,126.68831420804054,1334
1778440633,45,109.97418858803576,1334
1778440633,46,104.07285370941827,1334
1778440633,47,119.37804434419013,1334
1778440633,48,106.75972625336726,1334
1778440633,49,61.28700785438923,1334
1778440633,50,116.11423113258206,1334
1778440633,51,-46.69266425787646,1334
1778440633,52,104.96007575371186,1334
1778440633,53,102.12493835113855,1334
1778440633,54,101.07089262906084,1334
1778440633,55,121.13561538618524,1334
1778440633,56,-13.591370174559415,1334
1778440633,57,117.98243806383107,1334
1778440633,58,123.15453944616456,1334
1778440633,59,84.87420974392444,1334
1778440633,60,112.96341683255741,1334
1778440633,61,128.5648082720145,1334
1778440633,62,123.80683685082477,1334
1778440633,63,129.10773727565538,1334
1778440633,64,97.85283585407888,1334
1778440633,65,101.55117513987534,1334
1778440633,66,115.43674504074806,1334
1778440633,67,118.0501877804636,1334
1778440633,68,86.4941589732116,1334
1778440633,69,82.6220657073136,1334
1778440633,70,90.06433102413575,1334
1778440633,71,115.01044984336477,1334
1778440633,72,106.81338850222528,1334
1778440633,73,106.34599628485739,1334
1778440633,74,126.83137318654781,1334
1778440633,75,103.7766425578011,1334
1778440633,76,102.31552809450659,1334
1778440633,77,-9.33626041955722,1334
1778440633,78,33.038917816257594,1334
1778440633,79,68.83041833568132,1334
1778440633,80,77.31969057448441,1334
1778440633,81,117.01717420978639,1334
1778440633,82,-44.36449583437674,1334
1778440633,83,103.18402772504487,1334
1778440633,84,120.23888047514629,1334
1778440633,85,125.68234105136071,1334
1778440633,86,118.77506844770687,1334
1778440633,87,124.01225835898549,1334
1778440633,88,117.33823961702365,1334
1778440633,89,106.67364525091398,1334
1778440633,90,89.86889269069798,1334
1778440633,91,-18.901719796471298,1334
1778440633,92,93.73467381673981,1334
1778440633,93,70.98605098508415,1334
1778440633,94,129.02735753731395,1334
1778440633,95,100.00619691075553,1334
1778440633,96,104.21174034338765,1334
1778440633,97,114.00022545544198,1334
1778440633,98,63.64496468213838,1334
1778440633,99,98.18083337503776,1334
1778440633,100,113.92845357424812,1334
1778440633,101,117.50036685462692,1334
1778440633,102,122.43968930584379,1334
1778440633,103,130.21308715073246,1334
1778440633,104,123.66273580223788,1334
1778440633,105,127.70604508975521,1334
1778440633,106,122.76761934897513,1334
1778440633,107,106.59390245354734,1334
1778440633,108,97.10222982545383,1334
1778440633,109,40.21385480553363,1334
1778440633,110,113.33747159782797,1334
1778440633,111,124.11825866409345,1334
1778440633,112,118.36021025839,1334
1778440633,113,97.69324889299605,1334
1778440633,114,126.34971318771568,1334
1778440633,115,122.5686127714871,1334
1778440633,116,113.508881135931,1334
1778440633,117,112.89764794704024,1334
1778440633,118,122.66466938400299,1334
1778440633,119,-11.85270513089199,1334
1778440633,120,102.02557962844003,1334
1778440633,121,116.59439953583933,1334
1778440633,122,-8.192767290318443,1334
1778440633,123,101.97514601512376,1334
1778440633,124,56.19039323120023,1334
1778440633,125,117.02783442108193,1334
1778440633,126,110.26693065711879,1334
1778440633,127,99.70738086693746,1334
1778440633,128,109.93420119258371,1334
1778440633,129,107.49724898148997,1334
1778440633,130,-30.173266477431753,1334
1778440633,131,146.05336726777023,1334
1778440633,132,123.22378321562428,1334
1778440633,133,102.3683428503573,1334
1778440633,134,98.09911001723503,1334
1778440633,135,95.04749643665855,1334
1778440633,136,106.47666088504775,1334
1778440633,137,129.01089044020046,1334
1778440633,138,108.41820087431552,1334
1778440633,139,115.71505950074061,1334
1778440633,140,125.15968477654678,1334
1778440633,141,89.67519879026804,1334
1778440633,142,116.4675027528915,1334
1778440633,143,96.44096497424471,1334
1778440633,144,107.84211826572937,1334
1778440633,145,108.48471677028283,1334
1778440633,146,112.78308632678818,1334
1778440633,147,118.51866569381673,1334
1778440633,148,127.00364698714111,1334
1778440633,149,111.60128392552724,1334
1778440633,150,108.94324686014443,1334
1778440633,151,133.90183346089907,1334
1778440633,152,112.23390607281544,1334
1778440633,153,111.96797202341259,1334
1778440633,154,105.6348649825668,1334
1778440633,155,88.72663651307812,1334
1778440633,156,123.91448264435166,1334
1778440633,157,120.46074442940153,1334
1778440633,158,69.39734383187897,1334
1778440633,159,114.85738118792597,1334
1778440633,160,106.78158096736615,1334
1778440633,161,115.14454123383621,1334
1778440633,162,123.54265558099723,1334
1778440633,163,97.02568569674622,1334
1778440633,164,36.4194841271601,1334
