;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;yaw_rad;yaw_deg_wrapped;speed_surge;speed_sway;north_error;east_error;current_angle;heading_error;yaw_setpoint_deg;current_angle_deg;heading_error_deg;drl_x_rel;drl_y_rel;drl_yaw_rel;drl_distance_to_target
2026-05-11_10:53:24:315032;1778489604.3150327;150.0;110.0;0.75;0.9565217391304348;0.75;0.9565217391304348;11.249753301245098;2.71650709781396;-10.237423029802075;4.493903615886539;59.90853166666667;10.7196306;0.0;59.90853166666667;10.7196306;0.0;1778489604.3150327;-108.529;0.0;0.38;-0.531;0.877;128.405;-1.416;-0.43;0.325;59.90853156666667;10.7196332;0.0;0.011141075228514843;-0.14548030053528707;1.5868585542810898e-09;1778489604.2732973;0.04173541069030762;0.0;0.0;2.2410900260233184;128.40499999999997;0.0;-0.0;-10.24856410503059;4.639383916421826;2.2410900260233184;0.47541707179064163;155.64439172207182;128.40499999999997;27.239391722071833;-10.24856410503059;4.639383916421826;0.47541707179064163;11.249753301245098
2026-05-11_10:53:24:463339;1778489604.4633393;150.0;110.0;0.75;0.9565217391304348;0.75;0.9565217391304348;11.24876687264539;2.71510191169691;-10.237423029802075;4.493903615886539;59.9085316;10.71963035;0.0;59.9085316;10.71963035;0.0;1778489604.4633393;-114.013;0.0;0.38;-0.531;0.877;128.405;-1.416;-0.43;0.325;59.90853156666667;10.7196332;0.0;0.0037136940223029603;-0.15946879120276053;7.734667147214769e-10;1778489604.4503388;0.01300048828125;0.0;0.0;2.2410900260233184;128.40499999999997;0.0;-0.0;-10.241136723824377;4.653372407089299;2.2410900260233184;0.47401188567359176;155.5638804881345;128.40499999999997;27.1588804881345;-10.241136723824377;4.653372407089299;0.47401188567359176;11.24876687264539
2026-05-11_10:53:24:618775;1778489604.6187758;150.0;60.07497024536133;0.75;0.5223910456118377;0.75;0.5223910456118377;11.247910314170497;2.712880561017694;-10.237423029802075;4.493903615886539;59.9085315;10.71962995;0.0;59.9085315;10.71962995;0.0;1778489604.6187758;-120.566;0.0;0.38;-0.531;0.877;128.405;-1.416;-0.43;0.325;59.90853156666667;10.7196332;0.0;-0.0074273778990356885;-0.18185037653735206;2.17944543011786e-09;1778489604.56208;0.05669593811035156;0.0;0.0;2.2410900260233184;128.40499999999997;0.0;-0.0;-10.229995651903039;4.675753992423891;2.2410900260233184;0.4717905349943754;155.43660646939685;128.40499999999997;27.031606469396884;-10.229995651903039;4.675753992423891;0.4717905349943754;11.247910314170497
2026-05-11_10:53:24:892523;1778489604.8925235;150.0;110.0;0.75;0.9565217391304348;0.75;0.9565217391304348;11.246074356339246;2.710068888154245;-10.237423029802075;4.493903615886539;59.908531366666665;10.71962945;0.0;59.908531366666665;10.71962945;0.0;1778489604.8925235;-129.738;0.22382130693102334;0.38;-0.531;0.877;128.405;-1.416;-0.43;0.325;59.90853156666667;10.7196332;0.0;-0.02228214242910575;-0.20982735850306317;2.5547028468381194e-09;1778489604.7509995;0.141524076461792;-0.1049628084595237;-0.19768355084983863;2.2410900260233184;128.40499999999997;-0.08970799566117273;0.20505719434042402;-10.21514088737297;4.703730974389602;2.2410900260233184;0.46897886213092654;155.27550948094978;128.40499999999997;26.8705094809498;-10.21514088737297;4.703730974389602;0.46897886213092654;11.246074356339246
2026-05-11_10:53:25:095359;1778489605.0953596;150.0;110.0;0.75;0.9565217391304348;0.75;0.9565217391304348;11.235682398901373;2.7061671598434494;-10.237423029802075;4.493903615886539;59.908531116666666;10.719628816666667;0.0;59.908531116666666;10.719628816666667;0.0;1778489605.0953596;-140.744;0.0;0.38;-0.905;1.539;134.809;-2.557;0.371;20.077;59.90853156666667;10.7196332;0.0;-0.05013482176272378;-0.24526486975780534;5.265456175240768e-09;1778489605.022323;0.07303667068481445;0.0;0.0;2.352860911321036;134.80900000000003;0.0;-0.0;-10.187288208039352;4.739168485644344;2.352860911321036;0.3533062485224132;155.05195691593448;134.80900000000003;20.242956915934453;-10.187288208039352;4.739168485644344;0.3533062485224132;11.235682398901373
2026-05-11_10:53:25:303977;1778489605.303977;150.0;110.0;0.75;0.9565217391304348;0.75;0.9565217391304348;11.203442829070784;2.700598167369523;-10.237423029802075;4.493903615886539;59.90853061666667;10.71962805;0.0;59.90853061666667;10.71962805;0.0;1778489605.2930171;-142.115;0.0;0.38;-1.213;1.734;139.973;-2.012;0.47;29.64;59.90853156666667;10.7196332;0.0;-0.10584018481153691;-0.28816291223192897;7.0715308955748846e-09;1778489605.212847;0.09113001823425293;0.0;0.0;2.4429897138940238;139.97300000000004;0.0;-0.0;-10.131582844990538;4.7820665281184676;2.4429897138940238;0.2576084534754992;154.73287715103837;139.97300000000004;14.759877151038328;-10.131582844990538;4.7820665281184676;0.2576084534754992;11.203442829070784
2026-05-11_10:53:25:421433;1778489605.421433;150.0;98.18585968017578;0.75;0.8537900841754416;0.75;0.8537900841754416;11.166180317895687;2.692542992545498;-10.237423029802075;4.493903615886539;59.90852996666667;10.719626883333333;0.0;59.90852996666667;10.719626883333333;0.0;1778489605.421433;-140.764;0.0;0.38;-1.435;1.818;146.796;-2.13;-0.943;36.339;59.90853156666667;10.7196332;0.0;-0.17825715457404584;-0.35344254324104774;1.273998033457513e-08;1778489605.404808;0.016624927520751953;0.0;0.0;2.5620735287575958;146.796;0.0;-0.0;-10.059165875228029;4.847346159127587;2.5620735287575958;0.13046946378790203;154.2713496303817;146.796;7.4753496303817135;-10.059165875228029;4.847346159127587;0.13046946378790203;11.166180317895687
2026-05-11_10:53:25:582639;1778489605.5826392;150.0;6.236870288848877;0.75;0.05423365468564241;0.75;0.05423365468564241;11.124556219694657;2.681591452658867;-10.237423029802075;4.493903615886539;59.90852915;10.71962525;0.0;59.90852915;10.71962525;0.0;1778489605.5800257;-138.951;3.2883370963875826;0.38;-1.435;1.818;146.796;-2.13;-0.943;36.339;59.90853156666667;10.7196332;0.0;-0.26924257635714965;-0.4448340297781495;2.1795260485291124e-08;1778489605.5408082;0.041831016540527344;0.0;0.0;2.5620735287575958;146.796;0.0;-0.0;-9.968180453444926;4.9387376456646885;2.5620735287575958;0.11951792390127114;153.64387261570857;146.796;6.847872615708583;-9.968180453444926;4.9387376456646885;0.11951792390127114;11.124556219694657
2026-05-11_10:53:25:805697;1778489605.8056972;150.0;-40.32377243041992;0.75;-0.35064149939495587;0.75;-0.35064149939495587;11.072019927069842;2.6686710467379315;-10.237423029802075;4.493903615886539;59.90852815;10.719623383333333;0.0;59.90852815;10.719623383333333;0.0;1778489605.8056972;-134.479;1.7183615073659357;0.38;-1.656;1.597;156.181;-1.867;-2.274;40.661;59.90853156666667;10.7196332;0.0;-0.3806532920286541;-0.5492814493223276;3.36019316260483e-08;1778489605.7168252;0.08887195587158203;-1.253609359430442;-1.1752573522192111;2.7258726790572645;156.18100000000004;0.6722080434599963;1.5814242366628246;-9.856769737773421;5.043185065208866;2.7258726790572645;-0.05720163231933295;152.90358788684313;156.18100000000004;-3.2774121131569047;-9.856769737773421;5.043185065208866;-0.05720163231933295;11.072019927069842
2026-05-11_10:53:25:965324;1778489605.965324;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;11.034558478785758;2.654445581181399;-10.237423029802075;4.493903615886539;59.9085272;10.7196212;0.0;59.9085272;10.7196212;0.0;1778489605.9651577;-130.11;0.0;0.38;-1.728;1.413;162.877;-1.139;-2.411;42.349;59.90853156666667;10.7196332;0.0;-0.48649346827535633;-0.6714476314041046;5.317136489435548e-08;1778489605.9373028;0.02802109718322754;0.0;0.0;2.842739925770804;162.87699999999998;0.0;-0.0;-9.75092956152672;5.165351247290643;2.842739925770804;-0.18829434458940497;152.0885287488451;162.87699999999998;-10.788471251154892;-9.75092956152672;5.165351247290643;-0.18829434458940497;11.034558478785758
