;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;yaw_rad;yaw_deg_wrapped;speed_surge;speed_sway;north_error;east_error;current_angle;heading_error;yaw_setpoint_deg;current_angle_deg;heading_error_deg
2026-05-11_11:48:02:417142;1778492882.3453672;129.56865254349088;11.031834514044109;0.6478432627174544;0.0959289957742966;0.6478432627174544;0.0959289957742966;10.959685266732901;3.0608964082435985;-11.143128300975683;0.9114228809914868;59.90853845;10.719746733333334;0.0;59.90853845;10.719746733333334;0.0;1778492882.3453672;141.151;0.1499165823112549;0.33;-0.322;1.09;152.635;4.927;0.97;0.094;59.908540566666666;10.7197461;0.0;-0.23581938288372722;0.035437501902255364;5.1054432487207535e-09;1778492882.2232907;0.12207651138305664;-0.13689454947161198;0.06111353349996768;2.663983303781545;152.635;0.14966683396291114;0.00864988227698412;-10.924020527118804;0.8834459060571991;2.6642451031693444;0.39665130507425417;175.37644571911085;152.65000000000003;22.726445719110817
2026-05-11_11:48:02:523597;1778492882.450971;127.58272159552624;12.104217160147293;0.6379136079776312;0.10525406226215038;0.6379136079776312;0.10525406226215038;10.942428351104995;3.061452879646419;-11.143128300975683;0.9114228809914868;59.908538300000004;10.719746833333334;0.0;59.908538300000004;10.719746833333334;0.0;1778492882.450971;145.867;0.1668829841041347;0.33;0.053;1.149;152.641;4.718;0.641;0.244;59.908540566666666;10.7197461;0.0;-0.2525309922106033;0.041032897054707966;5.77301503823513e-09;1778492882.3453672;0.10560369491577148;-0.15824833913439412;0.052984842593958824;2.6640880235366646;152.64100000000002;0.16489733252439479;0.025667101703152735;-10.907308918091955;0.8759853790892315;2.663983303781545;0.3974695758648741;175.40832918191217;152.635;22.77332918191217
2026-05-11_11:48:02:713486;1778492882.569707;132.49184618747046;9.453285097907054;0.6624592309373523;0.08220247911223526;0.6624592309373523;0.08220247911223526;10.925323265964199;3.0618409327387397;-11.143128300975683;0.9114228809914868;59.908538300000004;10.719746833333334;0.0;59.908538300000004;10.719746833333334;0.0;1778492882.569707;146.074;0.0;0.33;0.479;1.184;152.678;3.043;0.094;0.494;59.908540566666666;10.7197461;0.0;-0.2525309922106033;0.041032897054707966;5.77301503823513e-09;1778492882.450971;0.11873602867126465;0.0;0.0;2.6647337953599024;152.678;0.0;-0.0;-10.890597308765079;0.8703899839367789;2.6640880235366646;0.39775290920207507;175.43056298632916;152.64100000000002;22.789562986329145
2026-05-11_11:48:02:780693;1778492882.7150872;126.06066985878387;12.926082258988536;0.6303033492939193;0.1124007152955525;0.6303033492939193;0.1124007152955525;10.925323265964199;3.0618409327387397;-11.143128300975683;0.9114228809914868;59.90853813333333;10.719746866666666;0.0;59.90853813333333;10.719746866666666;0.0;1778492882.7150872;141.124;0.128366078734733;0.33;0.515;1.12;152.75;-1.616;-0.502;0.431;59.908540566666666;10.7197461;0.0;-0.27109944827219074;0.042898028842673984;7.582110078674376e-09;1778492882.569707;0.14538025856018066;-0.12772336660758474;0.012829333270128558;2.6659904324213386;152.75000000000003;0.11942247933514374;0.04707570072955564;-10.890597308765079;0.8703899839367789;2.6647337953599024;0.3971071373788373;175.43056298632916;152.678;22.752562986329153
2026-05-11_11:48:02:907814;1778492882.8368943;125.45768765985848;13.252780110116108;0.6272884382992924;0.11524156617492268;0.6272884382992924;0.11524156617492268;10.906665246206895;3.061875765244107;-11.143128300975683;0.9114228809914868;59.908537966666664;10.719746916666667;0.0;59.908537966666664;10.719746916666667;0.0;1778492882.8368943;139.295;0.15416208337819745;0.33;0.263;1.089;152.775;-3.431;-0.388;0.434;59.908540566666666;10.7197461;0.0;-0.28966790337122444;0.045695726722201936;5.643418093947972e-09;1778492882.7150872;0.12180709838867188;-0.1524414861257428;0.022968266353417543;2.6664267647343376;152.77500000000003;0.14606119637669837;0.049316071057152494;-10.872028852703492;0.8685248521488128;2.6659904324213386;0.3958853328227683;175.43255874187656;152.75000000000003;22.682558741876544
2026-05-11_11:48:03:161622;1778492883.0104237;132.5649067148428;9.413835954076548;0.662824533574214;0.08185944307892651;0.662824533574214;0.08185944307892651;10.887933050308838;3.061996096714565;-11.143128300975683;0.9114228809914868;59.908537966666664;10.719746916666667;0.0;59.908537966666664;10.719746916666667;0.0;1778492883.0104237;140.537;0.0;0.33;-0.533;1.142;152.828;-5.325;0.852;0.48;59.908540566666666;10.7197461;0.0;-0.28966790337122444;0.045695726722201936;5.643418093947972e-09;1778492882.8368943;0.17352938652038574;0.0;0.0;2.6673517892378946;152.82800000000003;0.0;-0.0;-10.853460397604458;0.8657271542692849;2.6664267647343376;0.39556933198022737;175.4394532272764;152.77500000000003;22.664453227276372
2026-05-11_11:48:03:256342;1778492883.1667318;130.98049990666857;10.26943005696996;0.6549024995333429;0.08929939179973878;0.6549024995333429;0.08929939179973878;10.887933050308838;3.061996096714565;-11.143128300975683;0.9114228809914868;59.9085378;10.719747066666667;0.0;59.9085378;10.719747066666667;0.0;1778492883.1667318;146.129;0.13036573783678387;0.33;-1.428;1.441;152.9;-3.271;2.017;0.539;59.908540566666666;10.7197461;0.0;-0.30823635813794487;0.05408881962181893;8.202863416295614e-09;1778492883.0104237;0.15630817413330078;-0.11879388182786337;0.0536958028340815;2.66860842629933;152.9;0.13021268423350577;0.00631525664040946;-10.853460397604458;0.8657271542692849;2.6673517892378946;0.39464430747667034;175.4394532272764;152.82800000000003;22.61145322727637
2026-05-11_11:48:03:352563;1778492883.2770162;126.84563116388824;12.50227218030611;0.6342281558194413;0.10871541026353139;0.6342281558194413;0.10871541026353139;10.868758213602634;3.0626300325025433;-11.143128300975683;0.9114228809914868;59.908537566666666;10.71974725;0.0;59.908537566666666;10.71974725;0.0;1778492883.269158;148.12;0.2728469931872004;0.33;-1.568;1.931;152.924;0.617;3.61;0.201;59.908540566666666;10.7197461;0.0;-0.33423219489749423;0.06434704448474432;9.583385890410412e-09;1778492883.1667318;0.11028432846069336;-0.235716507706846;0.09301616110018333;2.6690273053198084;152.924;0.2522211638396896;0.02446962898532133;-10.834891942837737;0.8573340613696679;2.66860842629933;0.39402160620321336;175.47577507240987;152.9;22.57577507240986
2026-05-11_11:48:03:431132;1778492883.372246;131.67898701433126;9.89224682216479;0.6583949350716563;0.08601953758404166;0.6583949350716563;0.08601953758404166;10.842037285712765;3.063384106168435;-11.143128300975683;0.9114228809914868;59.908537566666666;10.71974725;0.0;59.908537566666666;10.71974725;0.0;1778492883.372246;148.721;0.0;0.33;-1.511;2.096;152.917;1.457;4.076;0.061;59.908540566666666;10.7197461;0.0;-0.33423219489749423;0.06434704448474432;9.583385890410412e-09;1778492883.2770162;0.0952298641204834;0.0;0.0;2.668905132272169;152.917;0.0;-0.0;-10.808896106078189;0.8470758365067426;2.6690273053198084;0.3943568008486267;175.51898031090744;152.924;22.59498031090743
2026-05-11_11:48:03:548915;1778492883.478639;123.31937440776757;14.406478264292621;0.6165968720388378;0.12527372403732714;0.6165968720388378;0.12527372403732714;10.842037285712765;3.063384106168435;-11.143128300975683;0.9114228809914868;59.9085372;10.71974755;0.0;59.9085372;10.71974755;0.0;1778492883.478639;149.241;0.4151124918975391;0.33;-1.511;2.096;152.917;1.457;4.076;0.061;59.908540566666666;10.7197461;0.0;-0.3750827964385443;0.08113323095590663;1.2450455361134871e-08;1778492883.372246;0.10639286041259766;-0.38395998925707125;0.15777549739770613;2.668905132272169;152.917;0.41369012868334515;0.03433450683119224;-10.808896106078189;0.8470758365067426;2.668905132272169;0.3944789738962662;175.51898031090744;152.917;22.601980310907425
