;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;yaw_rad;yaw_deg_wrapped;speed_surge;speed_sway;north_error;east_error;current_angle;heading_error;yaw_setpoint_deg;current_angle_deg;heading_error_deg
2026-05-12_15:02:10:507550;1778590930.5047295;200.0;6.580305711578181;1.0;0.05722004966589723;1.0;0.05722004966589723;10.877629204659266;-3.0512868497178673;-11.013418950881492;-1.9247345303611159;59.908557583333334;10.719671116666667;0.0;59.908557583333334;10.719671116666667;0.0;1778590930.5047295;-136.439;0.0;0.14;-0.479;1.853;-176.709;-8.215;-2.461;4.546;59.9085592;10.719687983333333;0.0;-0.18011389626809354;-0.9437560862840099;7.198593018897803e-08;1778590930.4000072;0.10472226142883301;0.0;0.0;-3.08415386790666;-176.709;-0.0;0.0;-10.8333050546134;-0.980978444077106;-3.08415386790666;0.04187291712908303;-174.82585857260247;-176.709;2.3991414273975096
2026-05-12_15:02:10:619383;1778590930.6193838;200.0;4.570045070686877;1.0;0.039739522353798934;1.0;0.039739522353798934;10.864917600520556;-3.054800078721439;-11.013418950881492;-1.9247345303611159;59.9085575;10.719670416666666;0.0;59.9085575;10.719670416666666;0.0;1778590930.6193838;-140.662;0.35108199952255487;0.14;-1.125;1.613;-176.335;-8.087;-3.151;4.836;59.9085592;10.719687983333333;0.0;-0.18939811414768976;-0.9829238317311817;7.694848323802628e-08;1778590930.5047295;0.1146543025970459;-0.08097574769806697;-0.34161601056375007;-3.0776263365042014;-176.33500000000004;0.10264715958371781;0.33574116670159465;-10.824020836733803;-0.9418106986299342;-3.0776263365042014;0.032867018188792674;-175.0271517669701;-176.33500000000004;1.8831414273975313
2026-05-12_15:02:10:725261;1778590930.7252612;200.0;2.487428148217756;1.0;0.021629809984502226;1.0;0.021629809984502226;10.864917600520556;-3.054800078721439;-11.013418950881492;-1.9247345303611159;59.9085575;10.719670416666666;0.0;59.9085575;10.719670416666666;0.0;1778590930.7252612;-144.915;0.0;0.14;-1.857;1.401;-175.739;-5.059;-1.008;5.028;59.9085592;10.719687983333333;0.0;-0.18939811414768976;-0.9829238317311817;7.694848323802628e-08;1778590930.6193838;0.10587739944458008;0.0;0.0;-3.0672241741623147;-175.739;-0.0;0.0;-10.824020836733803;-0.9418106986299342;-3.0672241741623147;0.022826257782762482;-175.0271517669701;-175.739;1.3078482330299386
2026-05-12_15:02:10:834585;1778590930.834586;200.0;1.1654867859552482;1.0;0.01013466770395868;1.0;0.01013466770395868;10.839620921614777;-3.0579645539937292;-11.013418950881492;-1.9247345303611159;59.9085573;10.719669766666666;0.0;59.9085573;10.719669766666666;0.0;1778590930.834586;-147.735;0.3901492948953917;0.14;-1.999;1.432;-175.542;-3.7;0.467;5.04;59.9085592;10.719687983333333;0.0;-0.21168025003505897;-1.0192938846282271;8.327658534978966e-08;1778590930.7252612;0.10932469367980957;-0.20381612915952171;-0.33267921155641306;-3.063785875535886;-175.54200000000003;0.22905808792020022;0.3158304365727111;-10.801738700846434;-0.9054406457328887;-3.063785875535886;0.01242409544087586;-175.20846284444585;-175.54200000000003;0.7118482330299146
2026-05-12_15:02:11:085945;1778590931.075528;200.0;1.1654867859552482;1.0;0.01013466770395868;1.0;0.01013466770395868;10.839620921614777;-3.0579645539937292;-11.013418950881492;-1.9247345303611159;59.9085573;10.719669766666666;0.0;59.9085573;10.719669766666666;0.0;1778590931.075528;-150.956;0.0;0.14;-1.999;1.432;-175.542;-3.7;0.467;5.04;59.9085592;10.719687983333333;0.0;-0.21168025003505897;-1.0192938846282271;8.327658534978966e-08;1778590930.834586;0.24094200134277344;0.0;0.0;-3.063785875535886;-175.54200000000003;-0.0;0.0;-10.801738700846434;-0.9054406457328887;-3.063785875535886;0.005821321542156976;-175.20846284444585;-175.54200000000003;0.3335371555541825
2026-05-12_15:02:11:094770;1778590931.0947702;200.0;-5.066817365572661;1.0;-0.044059281439762274;1.0;-0.044059281439762274;10.799327099773164;-3.0613775609524443;-11.013418950881492;-1.9247345303611159;59.908556966666666;10.71966905;0.0;59.908556966666666;10.71966905;0.0;1778590931.0947702;-159.538;2.8403664499960595;0.14;-1.233;3.684;-173.954;4.602;9.48;5.826;59.9085592;10.719687983333333;0.0;-0.2488171502278511;-1.0593942035188715;9.296889864895963e-08;1778590931.075528;0.019242286682128906;-1.9299629408017651;-2.0839684780233085;-3.036070047014216;-173.954;2.1387257229517314;1.8690997437931391;-10.764601800653642;-0.8653403268422444;-3.036070047014216;0.005821321542156976;-175.40401373862898;-173.954;0.3335371555541825
2026-05-12_15:02:11:220397;1778590931.220397;200.0;-5.066817365572661;1.0;-0.044059281439762274;1.0;-0.044059281439762274;10.799327099773164;-3.0613775609524443;-11.013418950881492;-1.9247345303611159;59.908556966666666;10.71966905;0.0;59.908556966666666;10.71966905;0.0;1778590931.0947702;-159.538;2.8403664499960595;0.14;-1.233;3.684;-173.954;4.602;9.48;5.826;59.9085592;10.719687983333333;0.0;-0.2488171502278511;-1.0593942035188715;9.296889864895963e-08;1778590931.0947702;0.125626802444458;0.0;0.0;-3.036070047014216;-173.954;-0.0;0.0;-10.764601800653642;-0.8653403268422444;-3.036070047014216;-0.025307513938228166;-175.40401373862898;-173.954;-1.4500137386289786
2026-05-12_15:02:11:339107;1778590931.339107;200.0;-10.988586797921077;1.0;-0.09555292867757458;1.0;-0.09555292867757458;10.596452394228615;-3.070430279430727;-11.013418950881492;-1.9247345303611159;59.90855521666667;10.71966705;0.0;59.90855521666667;10.71966705;0.0;1778590931.339107;-164.945;0.9200518194753213;0.14;-0.6;5.157;-172.778;1.087;5.137;6.063;59.9085592;10.719687983333333;0.0;-0.4437858956815138;-1.1713021036781988;1.2128546325596012e-07;1778590931.220397;0.11871004104614258;-1.642394726979147;-0.9426995321805061;-3.0155449750107626;-172.778;1.7478754827622813;0.7287483406092765;-10.56963305519998;-0.7534324266829171;-3.0155449750107626;-0.025307513938228166;-175.9226963005547;-172.778;-1.4500137386289786
2026-05-12_15:02:11:462959;1778590931.4619207;200.0;-13.116629928430466;1.0;-0.11405765155156927;1.0;-0.11405765155156927;10.596452394228615;-3.070430279430727;-11.013418950881492;-1.9247345303611159;59.90855521666667;10.71966705;0.0;59.90855521666667;10.71966705;0.0;1778590931.4619207;-166.405;0.0;0.14;-0.545;5.392;-172.169;-0.006;0.445;4.838;59.9085592;10.719687983333333;0.0;-0.4437858956815138;-1.1713021036781988;1.2128546325596012e-07;1778590931.339107;0.12281370162963867;0.0;0.0;-3.0049159198661175;-172.169;-0.0;0.0;-10.56963305519998;-0.7534324266829171;-3.0049159198661175;-0.05488530441996442;-175.9226963005547;-172.169;-3.144696300554684
2026-05-12_15:02:11:893987;1778590931.8724487;200.0;-19.070454203124086;1.0;-0.1658300365489051;1.0;-0.1658300365489051;10.148407959724727;-3.0806379416829675;-11.013418950881492;-1.9247345303611159;59.90855126666666;10.719664633333334;0.0;59.90855126666666;10.719664633333334;0.0;1778590931.8724487;-168.582;1.1214312375570816;0.14;-0.1;3.789;-171.05;-0.597;-1.168;1.714;59.9085592;10.719687983333333;0.0;-0.8838582422202371;-1.306524237216242;1.93119434388489e-07;1778590931.4619207;0.41052794456481934;-1.071966847482752;-0.3293859415133984;-2.985385685536301;-171.05;1.110158482375543;0.15860694996881125;-10.129560708661256;-0.6182102931448739;-2.985385685536301;-0.06551435956460949;-176.50755226630307;-171.05;-3.7536963005546613
2026-05-12_15:02:11:920097;1778590931.9069052;200.0;-19.070454203124086;1.0;-0.1658300365489051;1.0;-0.1658300365489051;10.148407959724727;-3.0806379416829675;-11.013418950881492;-1.9247345303611159;59.90855126666666;10.719664633333334;0.0;59.90855126666666;10.719664633333334;0.0;1778590931.905054;-168.906;0.0;0.14;-0.1;3.789;-171.05;-0.597;-1.168;1.714;59.9085592;10.719687983333333;0.0;-0.8838582422202371;-1.306524237216242;1.93119434388489e-07;1778590931.8724487;0.034456491470336914;0.0;0.0;-2.985385685536301;-171.05;-0.0;0.0;-10.129560708661256;-0.6182102931448739;-2.985385685536301;-0.09525225614666644;-176.50755226630307;-171.05;-5.457552266303041
2026-05-12_15:02:12:082550;1778590932.0719547;200.0;-20.97892614529727;1.0;-0.18242544474171538;1.0;-0.18242544474171538;9.840116570413935;-3.0862258483160465;-11.013418950881492;-1.9247345303611159;59.90854853333333;10.719663316666667;0.0;59.90854853333333;10.719663316666667;0.0;1778590932.0719547;-170.082;1.8772109905491243;0.14;-0.785;3.926;-170.824;-4.606;1.355;1.001;59.9085592;10.719687983333333;0.0;-1.1883808836223317;-1.3801970236241974;2.588132076430938e-07;1778590931.9069052;0.16504955291748047;-1.8450376630486618;-0.4463676823456131;-2.981441241426794;-170.824;1.89260821169417;0.1464317005926546;-9.825038067259161;-0.5445375067369185;-2.981441241426794;-0.09525225614666644;-176.82771573269164;-170.824;-5.457552266303041
2026-05-12_15:02:12:181450;1778590932.1712494;67.88812922701145;-22.302570142340663;0.33944064613505726;-0.19393539254209272;0.33944064613505726;-0.19393539254209272;9.504241506370134;-3.0922262612210147;-11.013418950881492;-1.9247345303611159;59.90854555;10.719661966666667;0.0;59.90854555;10.719661966666667;0.0;1778590932.1712494;-170.514;3.432721246370909;0.14;-1.141;4.006;-170.789;-4.149;0.739;0.522;59.9085592;10.719687983333333;0.0;-1.5207562043978569;-1.4557349643372257;3.4600976273058137e-07;1778590932.0719547;0.09929466247558594;-1.8450376630486618;-0.4463676823456131;-2.9808303761885955;-170.78900000000002;1.8926973086049041;0.14527554477754678;-9.492662746483635;-0.46899956602389015;-2.9808303761885955;-0.10478460688925262;-177.17151406748215;-170.78900000000002;-6.003715732691625
2026-05-12_15:02:12:290471;1778590932.2782936;200.0;-22.302570142340663;1.0;-0.19393539254209272;1.0;-0.19393539254209272;9.504241506370134;-3.0922262612210147;-11.013418950881492;-1.9247345303611159;59.90854555;10.719661966666667;0.0;59.90854555;10.719661966666667;0.0;1778590932.2782936;-170.4;0.0;0.14;-1.141;4.006;-170.789;-4.149;0.739;0.522;59.9085592;10.719687983333333;0.0;-1.5207562043978569;-1.4557349643372257;3.4600976273058137e-07;1778590932.1712494;0.10704421997070312;0.0;0.0;-2.9808303761885955;-170.78900000000002;-0.0;0.0;-9.492662746483635;-0.46899956602389015;-2.9808303761885955;-0.11139588503241926;-177.17151406748215;-170.78900000000002;-6.382514067482162
2026-05-12_15:02:12:408732;1778590932.3933182;77.57572046782738;-23.341417987676806;0.3878786023391369;-0.20296885206675483;0.3878786023391369;-0.20296885206675483;9.144818821649274;-3.098043370747867;-11.013418950881492;-1.9247345303611159;59.90854235;10.7196607;0.0;59.90854235;10.7196607;0.0;1778590932.3876379;-170.328;3.3242814729374133;0.14;-1.13;3.795;-170.825;3.008;-1.943;-0.506;59.9085592;10.719687983333333;0.0;-1.8772705162997385;-1.5266100999625443;4.568031999330202e-07;1778590932.2782936;0.11502456665039062;0.0;0.0;-2.981458694719313;-170.825;-0.0;0.0;-9.136148434581754;-0.3981244303985716;-2.981458694719313;-0.11139588503241926;-177.50480989233614;-170.825;-6.382514067482162
