;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;yaw_rad;yaw_deg_wrapped;speed_surge;speed_sway;north_error;east_error;current_angle;heading_error;yaw_setpoint_deg;current_angle_deg;heading_error_deg;drl_x_rel;drl_y_rel;drl_yaw_rel;drl_distance_to_target
2026-05-11_10:48:32:427497;1778489312.4274974;0.0;0.0;0.0;0.0;0.0;0.0;11.13929421258841;2.6259736873698847;-9.72818578688004;5.510208825075978;59.9085439;10.719677716666666;0.0;59.9085439;10.719677716666666;0.0;1778489312.4274974;139.975;0.0;0.38;-0.326;0.88;124.422;-1.826;-1.212;4.437;59.90854423333333;10.7196774;0.0;-0.037136911317862356;0.017718748064394215;-2.1496915775243153e-09;1778489312.3552296;0.07226777076721191;0.0;0.0;2.171573561916384;124.42199999999997;0.0;-0.0;-9.691048875562178;5.492490077011584;2.171573561916384;0.4544001254535006;150.45720939870068;124.42199999999997;26.03520939870072;-9.691048875562178;5.492490077011584;0.4544001254535006;11.13929421258841
2026-05-11_10:48:32:566729;1778489312.566729;150.0;110.0;0.75;0.9565217391304348;0.75;0.9565217391304348;11.121076869181577;2.625816374822119;-9.72818578688004;5.510208825075978;59.90854375;10.71967785;0.0;59.90854375;10.71967785;0.0;1778489312.566729;142.899;1.305062819138052;0.38;-0.326;0.88;124.422;-1.826;-1.212;4.437;59.90854423333333;10.7196774;0.0;-0.05384852014725881;0.025179273674198917;-1.2007658860280213e-09;1778489312.5527058;0.014023303985595703;-1.1917026719639034;0.5320091197814666;2.171573561916384;124.42199999999997;1.112502658062047;0.6822952423265445;-9.674337266732781;5.485029551401779;2.171573561916384;0.454242812905735;150.44819605364927;124.42199999999997;26.026196053649297;-9.674337266732781;5.485029551401779;0.454242812905735;11.121076869181577
2026-05-11_10:48:32:718342;1778489312.7183418;150.0;110.0;0.75;0.9565217391304348;0.75;0.9565217391304348;11.095019056274829;2.6255476175498846;-9.72818578688004;5.510208825075978;59.90854353333334;10.719678033333333;0.0;59.90854353333334;10.719678033333333;0.0;1778489312.7183418;146.65;0.7672999482812772;0.38;-0.697;0.678;125.423;-0.933;-0.49;4.118;59.90854423333333;10.7196774;0.0;-0.07798751126110663;0.03543749648672122;-1.1244342332239476e-09;1778489312.6841593;0.03418254852294922;-0.7061788004964453;0.30010117021073524;2.1890443077288477;125.42299999999999;0.6538581221688274;0.40152056822323035;-9.650198275618934;5.474771328589257;2.1890443077288477;0.4365033098210369;150.4327973962368;125.42299999999999;25.00979739623679;-9.650198275618934;5.474771328589257;0.4365033098210369;11.095019056274829
2026-05-11_10:48:32:868645;1778489312.8686457;150.0;110.0;0.75;0.9565217391304348;0.75;0.9565217391304348;11.095019056274829;2.6255476175498846;-9.72818578688004;5.510208825075978;59.90854353333334;10.719678033333333;0.0;59.90854353333334;10.719678033333333;0.0;1778489312.8686457;149.05;0.0;0.38;-0.662;0.768;126.19;1.162;1.074;3.798;59.90854423333333;10.7196774;0.0;-0.07798751126110663;0.03543749648672122;-1.1244342332239476e-09;1778489312.8515475;0.017098188400268555;0.0;0.0;2.202430983091644;126.18999999999998;0.0;-0.0;-9.650198275618934;5.474771328589257;2.202430983091644;0.42311663445824044;150.4327973962368;126.18999999999998;24.242797396236796;-9.650198275618934;5.474771328589257;0.42311663445824044;11.095019056274829
2026-05-11_10:48:33:253507;1778489313.2535074;150.0;110.0;0.75;0.9565217391304348;0.75;0.9565217391304348;11.033684081449698;2.6251147620826916;-9.72818578688004;5.510208825075978;59.90854303333333;10.7196785;0.0;59.90854303333333;10.7196785;0.0;1778489313.2535074;142.501;0.1291366700442125;0.38;-0.37;1.126;127.369;0.102;0.8;4.081;59.90854423333333;10.7196774;0.0;-0.13369287734190138;0.061549336902868526;1.5522023180669642e-09;1778489312.9992187;0.2542886734008789;-0.11683386012617054;0.055010259753306104;2.223008414972657;127.36899999999999;0.11463086183568019;0.059464653912362005;-9.594492909538138;5.448659488173109;2.223008414972657;0.40210634711003435;150.40799660482745;127.36899999999999;23.038996604827474;-9.594492909538138;5.448659488173109;0.40210634711003435;11.033684081449698
2026-05-11_10:48:33:454785;1778489313.4547858;150.0;110.0;0.75;0.9565217391304348;0.75;0.9565217391304348;11.008089145001115;2.6247685553372664;-9.72818578688004;5.510208825075978;59.90854281666667;10.719678666666667;0.0;59.90854281666667;10.719678666666667;0.0;1778489313.4547858;142.257;0.0;0.38;-0.802;1.214;128.741;-1.502;-0.305;4.471;59.90854423333333;10.7196774;0.0;-0.15783186953069572;0.07087499445228343;2.082015462812059e-09;1778489313.3795106;0.07527518272399902;0.0;0.0;2.24695433231002;128.741;0.0;-0.0;-9.570353917349344;5.439333830623695;2.24695433231002;0.3778142230272463;150.38816041947564;128.741;21.647160419475615;-9.570353917349344;5.439333830623695;0.3778142230272463;11.008089145001115
2026-05-11_10:48:33:758527;1778489313.758527;150.0;110.0;0.75;0.9565217391304348;0.75;0.9565217391304348;10.979959382452474;2.6244847737077492;-9.72818578688004;5.510208825075978;59.908542583333336;10.719678866666667;0.0;59.908542583333336;10.719678866666667;0.0;1778489313.758527;150.88;0.0;0.38;-0.894;1.116;129.627;0.436;-0.698;4.505;59.90854423333333;10.7196774;0.0;-0.18382770670837884;0.08206578368806342;1.654675549356277e-09;1778489313.5785117;0.18001532554626465;0.0;0.0;2.26241794948269;129.627;0.0;-0.0;-9.544358080171662;5.428143041387914;2.26241794948269;0.3620668242250593;150.37190092980094;129.627;20.74490092980093;-9.544358080171662;5.428143041387914;0.3620668242250593;10.979959382452474
2026-05-11_10:48:33:974042;1778489313.974043;150.0;110.0;0.75;0.9565217391304348;0.75;0.9565217391304348;10.93662031141148;2.623211544763756;-9.72818578688004;5.510208825075978;59.90854218333333;10.719679033333334;0.0;59.90854218333333;10.719679033333334;0.0;1778489313.974043;152.27;5.088710553312551;0.38;-0.303;0.936;130.761;2.416;-0.589;4.103;59.90854423333333;10.7196774;0.0;-0.22839199941392224;0.09139144195645753;3.457618913405014e-09;1778489313.9696488;0.004394054412841797;0.0;0.0;2.282209983200305;130.761;0.0;-0.0;-9.499793787466118;5.41881738311952;2.282209983200305;0.34100156156345074;150.29895028495625;130.761;19.537950284956242;-9.499793787466118;5.41881738311952;0.34100156156345074;10.93662031141148
2026-05-11_10:48:34:143621;1778489314.1425958;150.0;110.0;0.75;0.9565217391304348;0.75;0.9565217391304348;10.916345478198302;2.6223486055275433;-9.72818578688004;5.510208825075978;59.908541983333336;10.719679066666666;0.0;59.908541983333336;10.719679066666666;0.0;1778489314.1425958;151.706;0.38480132758896296;0.38;-0.303;0.936;130.761;2.416;-0.589;4.103;59.90854423333333;10.7196774;0.0;-0.2506741457261734;0.09325657393203565;4.382571458516615e-09;1778489314.0844877;0.05810809135437012;-0.38346030290969807;0.032097629299225876;2.282209983200305;130.761;0.27467523612816813;0.2694913289368751;-9.477511641153868;5.416952251143942;2.282209983200305;0.34013862232723824;150.249507508745;130.761;19.488507508745023;-9.477511641153868;5.416952251143942;0.34013862232723824;10.916345478198302
2026-05-11_10:48:34:310155;1778489314.310155;150.0;110.0;0.75;0.9565217391304348;0.75;0.9565217391304348;10.916345478198302;2.6223486055275433;-9.72818578688004;5.510208825075978;59.908541983333336;10.719679066666666;0.0;59.908541983333336;10.719679066666666;0.0;1778489314.310155;153.565;0.0;0.38;-0.082;0.822;131.972;-0.837;-0.322;4.69;59.90854423333333;10.7196774;0.0;-0.2506741457261734;0.09325657393203565;4.382571458516615e-09;1778489314.2973967;0.012758255004882812;0.0;0.0;2.3033459204419566;131.972;0.0;-0.0;-9.477511641153868;5.416952251143942;2.3033459204419566;0.3190026850855867;150.249507508745;131.972;18.27750750874501;-9.477511641153868;5.416952251143942;0.3190026850855867;10.916345478198302
