;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;yaw_rad;yaw_deg_wrapped;speed_surge;speed_sway;north_error;east_error;current_angle;heading_error;yaw_setpoint_deg;current_angle_deg;heading_error_deg;drl_x_rel;drl_y_rel;drl_yaw_rel;drl_distance_to_target
2026-05-12_14:33:03:510121;1778589183.5101216;0.0;0.0;0.0;0.0;0.0;0.0;10.080626453397521;1.9395240393560977;-3.6147811654109674;9.323805935678312;59.9085613;10.719728666666667;0.0;59.9085613;10.719728666666667;0.0;1778589183.5101216;-97.53;0.0;0.17;-3.056;1.364;111.191;9.576;-0.278;1.167;59.908561133333336;10.719730083333333;0.0;0.018568455010491047;-0.07926804194842596;-4.723083833757524e-10;1778589183.44957;0.06055164337158203;0.0;0.0;1.9406490485850147;111.19099999999999;0.0;-0.0;-3.6333496204214586;9.403073977626738;1.9406490485850147;-0.0011250092289172287;111.12654171926978;111.19099999999999;-0.06445828073022429;-3.6333496204214586;9.403073977626738;-0.0011250092289172287;10.080626453397521
2026-05-12_14:33:06:554564;1778589186.554564;150.0;18.759705050238246;0.75;0.1631278700020717;0.75;0.1631278700020717;10.6849042354201;1.9466179441640563;-3.7546382544461423;9.269584218197148;59.90856263333333;10.719718116666666;0.0;59.90856263333333;10.719718116666666;0.0;1778589186.554564;-79.5;0.0;0.17;0.235;0.56;110.982;-7.646;-4.186;-0.957;59.908561133333336;10.719730083333333;0.0;0.16711615710858224;-0.6695817858270067;3.706715775986247e-08;1778589186.5519388;0.0026252269744873047;0.0;0.0;1.9370013104483466;110.98199999999999;0.0;-0.0;-3.9217544115547245;9.939166004024154;1.9370013104483466;0.009616633715709533;111.53299252503336;110.98199999999999;0.5509925250333669;-3.9217544115547245;9.939166004024154;0.009616633715709533;10.6849042354201
2026-05-12_14:33:06:802708;1778589186.8027086;150.0;74.56238661141231;0.75;0.6483685792296723;0.75;0.6483685792296723;10.721669711984136;1.961004926135993;-3.894495343481317;9.215362500715983;59.90856278333333;10.719717566666667;0.0;59.90856278333333;10.719717566666667;0.0;1778589186.8027086;-92.714;0.0;0.17;-1.845;0.318;110.857;-7.147;1.365;0.187;59.908561133333336;10.719730083333333;0.0;0.1838277729444198;-0.7003564329219325;4.170741005338208e-08;1778589186.7213764;0.08133220672607422;0.0;0.0;1.9348196488833542;110.85700000000001;0.0;-0.0;-4.078323116425737;9.915718933637915;1.9348196488833542;0.026185277252638528;112.35730587195614;110.85700000000001;1.500305871956107;-4.078323116425737;9.915718933637915;0.026185277252638528;10.721669711984136
2026-05-12_14:33:07:009586;1778589187.0095859;150.0;76.0;0.75;0.6608695652173913;0.75;0.6608695652173913;10.76260778869463;1.9748370305735807;-4.034352432516492;9.161140783234819;59.9085629;10.71971695;0.0;59.9085629;10.71971695;0.0;1778589187.0095859;-104.545;0.0;0.17;-2.318;0.793;110.93;-0.029;3.421;0.899;59.908561133333336;10.719730083333333;0.0;0.19682569762298857;-0.7348613410727391;4.484525718828625e-08;1778589186.9848926;0.02469325065612793;0.0;0.0;1.93609373923731;110.93000000000002;0.0;-0.0;-4.23117813013948;9.896002124307557;1.93609373923731;0.03874329133627086;113.1498270780141;110.93000000000002;2.2198270780140876;-4.23117813013948;9.896002124307557;0.03874329133627086;10.76260778869463
2026-05-12_14:33:07:318493;1778589187.3184936;150.0;76.0;0.75;0.6608695652173913;0.75;0.6608695652173913;10.837442519631445;1.986695411203434;-4.174209521551667;9.106919065753655;59.908562966666665;10.719715666666668;0.0;59.908562966666665;10.719715666666668;0.0;1778589187.3184936;-98.453;0.3196063487640025;0.17;0.277;1.562;111.037;9.092;0.281;-0.153;59.908561133333336;10.719730083333333;0.0;0.2042530943003828;-0.8066688562805068;5.40202736015738e-08;1778589187.2103767;0.10811686515808105;0.01717449080589677;-0.3191445676113155;1.9379612415369438;111.037;-0.3040383416630408;0.09853377577786926;-4.37846261585205;9.91358792203416;1.9379612415369438;0.048734169666490246;113.82926223996438;111.037;2.7922622399643697;-4.37846261585205;9.91358792203416;0.048734169666490246;10.837442519631445
2026-05-12_14:33:07:623517;1778589187.6235173;150.0;76.0;0.75;0.6608695652173913;0.75;0.6608695652173913;10.879771622822423;2.0000021629442792;-4.314066610586842;9.05269734827249;59.90856305;10.719715066666666;0.0;59.90856305;10.719715066666666;0.0;1778589187.6235173;-82.141;0.2643707174100546;0.17;1.076;1.506;110.938;5.466;-0.759;-0.915;59.908561133333336;10.719730083333333;0.0;0.21353733049150858;-0.840241199879107;5.827921836787375e-08;1778589187.4917612;0.13175606727600098;0.07046534086113303;-0.25480681301964825;1.9362333655774693;110.938;-0.2631626444396555;0.025244777587317427;-4.52760394107835;9.892938548151598;1.9362333655774693;0.06376879736680996;114.59168295374317;110.938;3.653682953743168;-4.52760394107835;9.892938548151598;0.06376879736680996;10.879771622822423
2026-05-12_14:33:07:820804;1778589187.8208046;150.0;76.0;0.75;0.6608695652173913;0.75;0.6608695652173913;10.931406779123966;2.013634880575734;-4.453923699622017;8.998475630791326;59.9085632;10.719714383333333;0.0;59.9085632;10.719714383333333;0.0;1778589187.8208046;-81.827;0.0;0.17;-0.237;1.305;110.611;-9.058;-1.891;0.437;59.908561133333336;10.719730083333333;0.0;0.23024894916815353;-0.8784763670166765;6.348927020227713e-08;1778589187.7899182;0.030886411666870117;0.0;0.0;1.9305261389234474;110.61099999999998;0.0;-0.0;-4.68417264879017;9.876951997808002;1.9305261389234474;0.08310874165228643;115.3727801373191;110.61099999999998;4.761780137319125;-4.68417264879017;9.876951997808002;0.08310874165228643;10.931406779123966
2026-05-12_14:33:08:136506;1778589188.1365068;150.0;76.0;0.75;0.6608695652173913;0.75;0.6608695652173913;11.020082093628885;2.0268905289650396;-4.593780788657192;8.944253913310162;59.90856346666666;10.719713116666666;0.0;59.90856346666666;10.719713116666666;0.0;1778589188.1365068;-92.754;0.28428880066880813;0.17;-2.151;0.35;110.721;-1.452;-3.46;0.025;59.908561133333336;10.719730083333333;0.0;0.25995849432383633;-0.949351310427381;7.610968066895651e-08;1778589188.0043643;0.1321425437927246;0.11241475938299057;-0.2611188312982645;1.932446001100642;110.72100000000002;-0.284002535499029;-0.01275468603415926;-4.853739282981028;9.893605223737543;1.932446001100642;0.09444452786439772;116.13227284473571;110.72100000000002;5.4112728447356915;-4.853739282981028;9.893605223737543;0.09444452786439772;11.020082093628885
2026-05-12_14:33:08:540513;1778589188.5405138;150.0;76.0;0.75;0.6608695652173913;0.75;0.6608695652173913;11.067331608993031;2.0400358540565677;-4.733637877692367;8.890032195828997;59.908563566666665;10.71971255;0.0;59.908563566666665;10.71971255;0.0;1778589188.5405138;-95.186;0.0;0.17;-0.768;0.429;110.512;7.419;3.24;-0.595;59.908561133333336;10.719730083333333;0.0;0.2710995762646422;-0.9810585220388205;8.121894559676157e-08;1778589188.323242;0.2172718048095703;0.0;0.0;1.9287982629639737;110.51200000000001;0.0;-0.0;-5.004737453957009;9.871090717867817;1.9287982629639737;0.11123759109259401;116.8854444928077;110.51200000000001;6.3734444928076766;-5.004737453957009;9.871090717867817;0.11123759109259401;11.067331608993031
2026-05-12_14:33:08:753271;1778589188.7532713;150.0;76.0;0.75;0.6608695652173913;0.75;0.6608695652173913;11.13284244921356;2.051357089505353;-4.873494966727542;8.835810478347833;59.90856358333333;10.719711566666668;0.0;59.90856358333333;10.719711566666668;0.0;1778589188.7532713;-151.573;0.0;0.17;0.693;0.486;110.624;4.159;-2.872;1.531;59.908561133333336;10.719730083333333;0.0;0.27295643776254397;-1.0360798644504194;9.011865519104045e-08;1778589188.7532713;0.0;0.0;0.0;1.9307530317262067;110.62399999999998;0.0;-0.0;-5.146451404490086;9.871890342798253;1.9307530317262067;0.12060405777914607;117.53410350289697;110.62399999999998;6.910103502896994;-5.146451404490086;9.871890342798253;0.12060405777914607;11.13284244921356
