;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;yaw_rad;yaw_deg_wrapped;speed_surge;speed_sway;north_error;east_error;current_angle;heading_error;yaw_setpoint_deg;current_angle_deg;heading_error_deg;drl_x_rel;drl_y_rel;drl_yaw_rel;drl_distance_to_target
2026-05-11_11:14:43:134695;1778490883.1346948;150.0;110.0;0.75;0.9565217391304348;0.75;0.9565217391304348;10.492037031238919;2.2967396171410916;-6.807214563008773;7.477421339817706;59.90856801666666;10.719691083333334;0.0;59.90856801666666;10.719691083333334;0.0;1778490883.1346948;-172.977;0.45416909026496405;0.36;0.066;2.116;137.31;-3.007;1.11;11.219;59.9085666;10.719697683333333;0.0;0.1578318882564742;-0.36929574419941585;1.1739573549385263e-08;1778490883.0715382;0.0631566047668457;-0.4116091597222104;-0.19195692794187189;2.396511595913414;137.31;0.1723934697204461;0.42017859791980217;-6.9650464512652475;7.846717084017122;2.396511595913414;-0.09977197877232236;131.5934867026771;137.31;-5.716513297322912;-6.9650464512652475;7.846717084017122;-0.09977197877232236;10.492037031238919
2026-05-11_11:14:43:366115;1778490883.3661156;150.0;110.0;0.75;0.9565217391304348;0.75;0.9565217391304348;10.490232905815809;2.3061962659225386;-6.931886986347683;7.3940139848734105;59.90856755;10.7196908;0.0;59.90856755;10.7196908;0.0;1778490883.3661156;-177.262;1.1670117990151712;0.36;-0.425;2.254;138.946;-5.048;1.116;14.834;59.9085666;10.719697683333333;0.0;0.10584021450619746;-0.3851493547552281;1.215656956349287e-08;1778490883.3195393;0.04657626152038574;-1.1162697918020053;-0.3403796276966831;2.4250651824760414;138.94600000000003;0.6182177789598134;0.989809737686299;-7.0377272008538805;7.779163339628639;2.4250651824760414;-0.11886891655350285;132.13531276619153;138.94600000000003;-6.810687233808481;-7.0377272008538805;7.779163339628639;-0.11886891655350285;10.490232905815809
2026-05-11_11:14:43:543847;1778490883.5428526;150.0;87.52456665039062;0.75;0.7610831882642664;0.75;0.7610831882642664;10.513069416323756;2.3203133577027306;-7.056559409686593;7.310606629929115;59.90856755;10.7196908;0.0;59.90856755;10.7196908;0.0;1778490883.5428526;-175.987;0.0;0.36;-1.45;2.458;142.715;-5.786;0.369;21.745;59.9085666;10.719697683333333;0.0;0.10584021450619746;-0.3851493547552281;1.215656956349287e-08;1778490883.5318332;0.011019468307495117;0.0;0.0;2.4908466419837074;142.715;0.0;-0.0;-7.1623996241927905;7.695755984684343;2.4908466419837074;-0.1705332842809768;132.94416254419536;142.715;-9.770837455804635;-7.1623996241927905;7.695755984684343;-0.1705332842809768;10.513069416323756
2026-05-11_11:14:43:776503;1778490883.7727785;132.07821655273438;17.776945114135742;0.6603910827636719;0.15458213142726732;0.6603910827636719;0.15458213142726732;10.437460822734742;2.3166457800843556;-7.181231833025503;7.2271992749848195;59.908565716666665;10.719689833333334;0.0;59.908565716666665;10.719689833333334;0.0;1778490883.7727785;-172.214;6.687168400230698;0.36;-2.283;2.337;147.682;-3.899;-3.067;26.612;59.9085666;10.719697683333333;0.0;-0.09841278739156237;-0.4392381501121668;1.610034399551763e-08;1778490883.7584586;0.014319896697998047;0.0;0.0;2.5775371459302656;147.682;0.0;-0.0;-7.082819045633941;7.666437425096986;2.5775371459302656;-0.26089136584591;132.73402582562585;147.682;-14.947974174374155;-7.082819045633941;7.666437425096986;-0.26089136584591;10.437460822734742
2026-05-11_11:14:43:948630;1778490883.94863;93.28627014160156;-40.08391571044922;0.4664313507080078;-0.34855578878651494;0.4664313507080078;-0.34855578878651494;10.397504357322005;2.3190175880271537;-7.305904256364413;7.143791920040524;59.908564516666665;10.719689166666667;0.0;59.908564516666665;10.719689166666667;0.0;1778490883.94863;-165.021;13.157799339462654;0.36;-2.283;2.337;147.682;-3.899;-3.067;26.612;59.9085666;10.719697683333333;0.0;-0.23210566250056855;-0.476540770464528;2.1622389198561187e-08;1778490883.9380813;0.010548830032348633;0.0;0.0;2.5775371459302656;147.682;0.0;-0.0;-7.073798593863844;7.620332690505052;2.5775371459302656;-0.2585195579031119;132.86992041056376;147.682;-14.812079589436216;-7.073798593863844;7.620332690505052;-0.2585195579031119;10.397504357322005
2026-05-11_11:14:44:149544;1778490884.149544;89.58081817626953;-55.52034378051758;0.44790409088134764;-0.4827855980914572;0.44790409088134764;-0.4827855980914572;10.355300345068464;2.318921032600784;-7.430576679703323;7.0603845650962285;59.90856313333333;10.719688216666666;0.0;59.90856313333333;10.719688216666666;0.0;1778490884.1459215;-158.275;5.048188898002834;0.36;-2.283;2.337;147.682;-3.899;-3.067;26.612;59.9085666;10.719697683333333;0.0;-0.38622383384372383;-0.5296970036093941;3.349075050618211e-08;1778490884.1209805;0.028563499450683594;0.0;0.0;2.5775371459302656;147.682;0.0;-0.0;-7.044352845859599;7.590081568705623;2.5775371459302656;-0.25861611332948176;132.8643881921437;147.682;-14.817611807856297;-7.044352845859599;7.590081568705623;-0.25861611332948176;10.355300345068464
2026-05-11_11:14:44:409685;1778490884.409685;111.68450164794922;-91.65328979492188;0.558422508239746;-0.7969851286514945;0.558422508239746;-0.7969851286514945;10.32206173137994;2.3163028359431754;-7.555249103042233;6.976977210151933;59.908561633333335;10.719686833333334;0.0;59.90856313333333;10.719688216666666;0.0;1778490884.409685;-151.79;0.0;0.36;-2.827;0.595;169.616;-0.162;-0.576;35.394;59.9085666;10.719697683333333;0.0;-0.5533399209151091;-0.607099938167569;5.295352342726822e-08;1778490884.409685;0.0;0.0;0.0;2.960357664062702;169.61599999999999;0.0;-0.0;-7.001909182127124;7.584077148319502;2.960357664062702;-0.6440548281195264;132.71437657372746;169.61599999999999;-36.901623426272515;-7.001909182127124;7.584077148319502;-0.6440548281195264;10.32206173137994
2026-05-11_11:14:44:636057;1778490884.6360574;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;10.314622303214806;2.3135767977929693;-7.679921526381143;6.893569855207637;59.90856028333334;10.7196851;0.0;59.90856028333334;10.7196851;0.0;1778490884.6360574;-144.339;0.0;0.36;-2.786;0.882;176.694;-0.016;-0.767;35.108;59.9085666;10.719697683333333;0.0;-0.7037443912372405;-0.7040867464736806;7.706776911087232e-08;1778490884.6145265;0.021530866622924805;0.0;0.0;3.0838920685188604;176.694;0.0;-0.0;-6.976177135143903;7.597656601681318;3.0838920685188604;-0.7703152707258911;132.55818609292902;176.694;-44.135813907070975;-6.976177135143903;7.597656601681318;-0.7703152707258911;10.314622303214806
2026-05-11_11:14:44:909911;1778490884.9089627;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;10.321601311677565;2.3098220971649135;-7.804593949720053;6.810162500263342;59.90855895;10.71968305;0.0;59.90855895;10.71968305;0.0;1778490884.9076931;-141.039;0.0;0.36;-2.332;1.032;-175.313;1.871;-0.687;31.911;59.9085666;10.719697683333333;0.0;-0.8522920099532969;-0.8187923020368673;1.0955440143955997e-07;1778490884.8784738;0.030488967895507812;0.0;0.0;-3.0597890715488187;-175.313;-0.0;0.0;-6.952301939766756;7.628954802300209;-3.0597890715488187;-0.9135741384658544;132.3430575936063;-175.313;-52.34394240639374;-6.952301939766756;7.628954802300209;-0.9135741384658544;10.321601311677565
2026-05-11_11:14:45:107569;1778490885.1075692;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;10.331500003892204;2.3046189242529556;-7.929266373058963;6.726755145319046;59.90855753333334;10.719680783333333;0.0;59.90855753333334;10.719680783333333;0.0;1778490885.1075692;-140.05;0.0;0.36;-1.81;1.167;-166.868;0.756;-0.88;28.666;59.9085666;10.719697683333333;0.0;-1.0101238493995712;-0.9456212184754832;1.4977998091803002e-07;1778490885.0768874;0.030681848526000977;0.0;0.0;-2.912396016217898;-166.868;-0.0;0.0;-6.919142523659392;7.6723763637945295;-2.912396016217898;-1.0661703667087323;132.0449377456743;-166.868;-61.08706225432565;-6.919142523659392;7.6723763637945295;-1.0661703667087323;10.331500003892204
