;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;yaw_rad;yaw_deg_wrapped;speed_surge;speed_sway;north_error;east_error;current_angle;heading_error;yaw_setpoint_deg;current_angle_deg;heading_error_deg;drl_x_rel;drl_y_rel;drl_yaw_rel;drl_distance_to_target
2026-05-11_11:20:11:256876;1778491211.2568765;150.0;110.0;0.75;0.9565217391304348;0.75;0.9565217391304348;10.714621674223855;2.2235478171015575;-6.465080772633636;7.775135407394706;59.9085191;10.7195997;0.0;59.9085191;10.7195997;0.0;1778491211.2568765;-144.08;0.0;0.35;-0.795;0.933;133.262;0.195;1.951;21.168;59.90851871666667;10.719612866666667;0.0;0.04270752001792666;-0.7367274415811204;4.201099695899657e-08;1778491211.2414026;0.01547384262084961;0.0;0.0;2.325860667792684;133.26200000000003;0.0;-0.0;-6.507788292651562;8.511862848975827;2.325860667792684;-0.10231285069112639;127.39990546544634;133.26200000000003;-5.86209453455369;-6.507788292651562;8.511862848975827;-0.10231285069112639;10.714621674223855
2026-05-11_11:20:11:890261;1778491211.8902617;150.0;-45.738800048828125;0.75;-0.3977286960767663;0.75;-0.3977286960767663;10.813423802610362;2.2009944927387304;-6.593367777865271;7.697402246589947;59.908516733333336;10.7195943;0.0;59.908516733333336;10.7195943;0.0;1778491211.8902617;-135.907;0.8170215825482134;0.35;-1.265;1.742;154.335;-1.776;-3.037;42.402;59.90851871666667;10.719612866666667;0.0;-0.22096447061580649;-1.0388790231847649;8.662445682983133e-08;1778491211.700026;0.19023561477661133;-0.5173204798423646;-0.63237946478775;2.693653901065449;154.33500000000004;0.19239358816922292;0.7940459518069134;-6.372403307249464;8.736281269774711;2.693653901065449;-0.49265940832671884;126.10769516546677;154.33500000000004;-28.227304834533275;-6.372403307249464;8.736281269774711;-0.49265940832671884;10.813423802610362
2026-05-11_11:20:12:097911;1778491212.0979114;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;10.866926982634968;2.20080594658867;-6.721654783096906;7.619669085785188;59.90851585;10.719592116666666;0.0;59.90851585;10.719592116666666;0.0;1778491212.0979114;-126.789;0.0;0.35;-1.525;1.472;166.308;-3.275;-0.956;43.536;59.90851871666667;10.719612866666667;0.0;-0.3193772473787002;-1.1610452588201503;1.116731786210412e-07;1778491212.0608225;0.037088871002197266;0.0;0.0;2.90262217240673;166.30800000000002;0.0;-0.0;-6.402277535718206;8.780714344605338;2.90262217240673;-0.7018162258180598;126.09689226682487;166.30800000000002;-40.21110773317515;-6.402277535718206;8.780714344605338;-0.7018162258180598;10.866926982634968
2026-05-11_11:20:12:521612;1778491212.5216126;150.0;-90.21317291259766;0.75;-0.7844623731530231;0.75;-0.7844623731530231;11.017012248175767;2.1867908842384662;-6.8499417883285405;7.541935924980429;59.908514366666665;10.71958695;0.0;59.908514366666665;10.71958695;0.0;1778491212.5216126;-116.563;0.0;0.35;-2.067;0.989;-168.362;-0.518;-4.413;42.584;59.90851871666667;10.719612866666667;0.0;-0.4846363980228977;-1.4501409299291634;1.8079326841169419e-07;1778491212.4878542;0.03375840187072754;0.0;0.0;-2.938471235242693;-168.362;-0.0;0.0;-6.365305390305643;8.992076854909593;-2.938471235242693;-1.157923187698426;125.2938883445455;-168.362;-66.34411165545445;-6.365305390305643;8.992076854909593;-1.157923187698426;11.017012248175767
2026-05-11_11:20:12:747631;1778491212.7476315;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;11.114033375054495;2.186975103238811;-6.9782287935601754;7.46420276417567;59.908513733333336;10.719584166666667;0.0;59.908513733333336;10.719584166666667;0.0;1778491212.7476315;-110.551;0.0;0.35;-2.068;0.469;-158.437;0.05;-2.312;40.674;59.90851871666667;10.719612866666667;0.0;-0.5551964614901019;-1.6058795685822675;2.2475270056165897e-07;1778491212.714449;0.033182621002197266;0.0;0.0;-2.765247306982256;-158.437;-0.0;0.0;-6.423032332070074;9.070082332757938;-2.765247306982256;-1.3309628969585194;125.30444331577138;-158.437;-76.25855668422864;-6.423032332070074;9.070082332757938;-1.3309628969585194;11.114033375054495
2026-05-11_11:20:13:091714;1778491213.0917144;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;11.33920051692901;2.177577013205912;-7.10651579879181;7.3864696033709105;59.90851296666667;10.7195784;0.0;59.90851296666667;10.7195784;0.0;1778491213.0917144;-102.371;0.0;0.35;-1.524;0.304;-144.911;1.656;-1.253;34.178;59.90851871666667;10.719612866666667;0.0;-0.640611202636713;-1.9285476331425835;3.214661200567903e-07;1778491213.0728567;0.018857717514038086;0.0;0.0;-2.529174072357503;-144.911;-0.0;0.0;-6.465904596155097;9.315017236513494;-2.529174072357503;-1.5764342216161715;124.76597242140228;-144.911;-90.32302757859772;-6.465904596155097;9.315017236513494;-1.5764342216161715;11.33920051692901
2026-05-11_11:20:13:527582;1778491213.5275822;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;11.568455854201485;2.173223651222536;-7.234802804023445;7.308736442566151;59.90851261666667;10.719573133333334;0.0;59.90851261666667;10.719573133333334;0.0;1778491213.5275822;-101.603;0.0;0.35;-1.068;0.7;-137.823;1.93;2.476;27.006;59.90851871666667;10.719612866666667;0.0;-0.6796047925005072;-2.223238687507066;4.2220097978828974e-07;1778491213.436283;0.09129905700683594;0.0;0.0;-2.405465134976145;-137.823;-0.0;0.0;-6.555198011522938;9.531975130073217;-2.405465134976145;-1.7044965209809053;124.51654315306214;-137.823;-97.66045684693785;-6.555198011522938;9.531975130073217;-1.7044965209809053;11.568455854201485
2026-05-11_11:20:13:841647;1778491213.8416471;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;11.664359243841657;2.1789968281634993;-7.36308980925508;7.231003281761392;59.90851245;10.719571016666666;0.0;59.90851245;10.719571016666666;0.0;1778491213.836583;-104.287;0.0;0.35;-0.359;1.519;-130.245;1.831;-0.228;17.878;59.90851871666667;10.719612866666667;0.0;-0.6981731759332306;-2.3416746528744565;4.665507115086953e-07;1778491213.6961422;0.14550495147705078;0.0;0.0;-2.2732040842600147;-130.245;-0.0;0.0;-6.66491663332185;9.572677934635848;-2.2732040842600147;-1.8309843947560722;124.84732182616159;-130.245;-104.9076781738384;-6.66491663332185;9.572677934635848;-1.8309843947560722;11.664359243841657
2026-05-11_11:20:14:108184;1778491214.108184;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;11.817492769834477;2.179564858303807;-7.491376814486715;7.153270120956633;59.90851213333333;10.71956745;0.0;59.90851213333333;10.71956745;0.0;1778491214.1072702;-107.095;0.0;0.35;-0.344;0.477;-125.228;-1.155;-4.167;14.174;59.90851871666667;10.719612866666667;0.0;-0.7334531079950346;-2.541243922683091;5.468265470431888e-07;1778491214.065814;0.04237008094787598;0.0;0.0;-2.185640915687459;-125.22800000000001;-0.0;0.0;-6.757923706491681;9.694514043639725;-2.185640915687459;-1.91797953318832;124.87986755583745;-125.22800000000001;-109.89213244416254;-6.757923706491681;9.694514043639725;-1.91797953318832;11.817492769834477
2026-05-11_11:20:14:574805;1778491214.5586164;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;12.023144430845155;2.1753828629163063;-7.61966381971835;7.075536960151874;59.90851166666667;10.719562533333333;0.0;59.90851166666667;10.719562533333333;0.0;1778491214.5586164;-105.196;0.6084102601683407;0.35;-0.723;1.331;-119.171;0.801;3.656;10.52;59.90851871666667;10.719612866666667;0.0;-0.785444584195689;-2.8163511025879653;6.667068824239841e-07;1778491214.2597818;0.29883456230163574;-0.10563115903907432;-0.599170345492917;-2.0799263228941625;-119.171;0.5746634116345803;0.19981243206203317;-6.834219235522661;9.89188806273984;-2.0799263228941625;-2.0278761213691174;124.64025687019047;-119.171;-116.18874312980952;-6.834219235522661;9.89188806273984;-2.0278761213691174;12.023144430845155
